"code","iso","country","HFD.raw.1990","HFD.raw.1991","HFD.raw.1992","HFD.raw.1993","HFD.raw.1994","HFD.raw.1995","HFD.raw.1996","HFD.raw.1997","HFD.raw.1998","HFD.raw.1999","HFD.raw.2000","HFD.raw.2001","HFD.raw.2002","HFD.raw.2003","HFD.raw.2004","HFD.raw.2005","HFD.raw.2006","HFD.raw.2007","HFD.raw.2008","HFD.raw.2009","HFD.raw.2010","HFD.raw.2011","HFD.raw.2012","HFD.raw.2013","HFD.raw.2014","HFD.raw.2015","HFD.raw.2016","HFD.raw.2017","HFD.raw.2018","HFD.raw.2019","HFD.raw.2020","HFD.raw.2021"
36,"AUS","Australia",7.11342376936,6.09652799294,5.36523237674,4.60288779023,4.04419407876,3.52651940742,3.13217556275,2.73465198866,2.35589712131,2.06217971515,1.8171937667,1.58743874527,1.35709346836,1.14093047787,0.9700236607,0.84606293621,0.75619289404,0.68705445197,0.63345051938,0.5812086969,0.53107736901,0.48835325675,0.44643322225,0.41115751178,0.38228558243,0.35949817318,0.34473553224,0.33576320017,0.32437663999,0.3181177179,0.2901878576,0.30871299102
40,"AUT","Austria",2.38224662523,2.15567623858,1.91689260089,1.70243013741,1.51348705447,1.36419168341,1.2556031578,1.13989451395,1.04468290733,0.94957879563,0.85451748878,0.77548890527,0.70685328415,0.64864759839,0.58701982688,0.53999136686,0.49870714902,0.46150238479,0.42328308942,0.39530636042,0.36721650115,0.34342332587,0.32177561736,0.30431792904,0.28402668461,0.26722637132,0.25025924787,0.23334906881,0.21845173492,0.20293342383,0.18769190852,0.19377316084
31,"AZE","Azerbaijan",2776.22229330455,3062.2623181846,3409.11519662197,3695.45280091257,3933.51785756824,4052.8206188533,4099.79251023684,4107.50177004635,4146.09456134537,4147.09401075554,4075.45985708012,3808.79112823339,3540.36521817105,3239.76054017784,2856.68014783301,2499.20931672429,2057.09698793849,1556.55026088702,1110.14565633635,746.47230802967,533.98978342703,418.23175908018,323.38963434848,246.89820748686,194.29469976007,165.63363100346,153.7561197406,144.76386640166,132.69539831535,125.53754194056,116.97361750585,111.58326133116
44,"BHS","Bahamas",17.14356888145,16.4134241405,15.69302197868,15.1328466809,14.54825000579,13.93556021484,13.31782536771,11.96161218284,10.6704821842,9.67562269238,8.69551716632,7.99865354507,7.13531425859,6.52071409329,6.03475316559,5.63265750068,5.3858046017,5.06423660772,4.90277816703,4.75426049931,4.5800365055,4.47831417914,4.41070407224,4.32820485616,4.34368932184,4.21851103023,4.12744818682,3.89751071858,3.69778755905,3.54971317063,3.44635797364,3.43103906023
48,"BHR","Bahrain",41.74168481271,38.71296378574,35.47528406591,31.92399237083,29.13532684462,26.61258049821,23.83441402312,21.3041710401,18.78296809527,16.32169319229,14.38361361267,12.69334118396,11.08274286503,9.82467967287,8.6288499411,7.59066016319,6.68228247279,5.8994318554,5.25504703714,4.70375344887,4.26121608831,3.82371355688,3.4098016514,3.00258071964,2.60162748372,2.35816804798,2.14565495949,1.93354745365,1.73719427742,1.5845615419,1.46573587073,1.57848308499
50,"BGD","Bangladesh",10001.0702170681,9640.91549751991,9517.33507456513,9358.89039998669,9168.91358453753,9112.91085828449,8903.25535590943,8681.33769359482,8430.65196327006,8358.5868462107,8287.05024434196,8126.14411002023,8054.82381858689,7902.71253289582,7675.76830062099,7541.09539091914,7463.47525707135,7359.91122784724,7150.50369049611,6934.23947935023,6772.3837854984,6319.64646880082,5820.48729952581,5494.13003846541,5294.64984391464,5077.6448477771,4957.29868241699,4911.28028026572,4690.936633011,4525.95318193526,4345.16779142825,4234.78894742515
52,"BRB","Barbados",4.08802597526,3.73637887914,3.42088367258,3.04302115545,2.8389548762,2.61076689203,2.35731670581,2.09832960542,1.81251494907,1.58286187154,1.47435201672,1.32407661978,1.33508778435,1.41315594002,1.29859713613,1.25659946511,1.22081388498,1.14230108161,1.07131363097,1.00805820869,0.97888254549,1.00016416514,0.94460354298,0.96859023834,0.9849125128,0.9886151306,0.97759692496,0.96342383829,0.94411241973,0.94226510818,0.87793516726,0.87590763965
112,"BLR","Belarus",124.97726324668,133.68472648365,142.73335037792,161.58214741726,169.80430007957,181.39897622386,183.61514743061,191.70984049049,199.43186079227,207.93654434329,198.29321448964,198.71358150169,193.18328132985,168.46928497334,144.66471273052,128.58041318102,104.99390235345,79.77345464074,60.28619726164,44.90447535752,34.55051892528,28.4682811819,20.73836282647,16.82672858416,13.6690204482,11.36562720079,10.28057409829,9.28277027114,8.75929614908,8.32385388086,7.92371180434,8.29057624005
56,"BEL","Belgium",2.34466201649,2.05447259269,1.81216087571,1.61768194984,1.41676259163,1.25502910623,1.12758323358,1.01094180549,0.90863779374,0.81080324449,0.71263533701,0.62938803501,0.56657015321,0.50668455011,0.44194088076,0.39560325358,0.35357298055,0.3208088119,0.29107523676,0.26460952682,0.24053716145,0.22392455719,0.2111369603,0.19809817215,0.18349889354,0.17289520538,0.16102129209,0.14863479764,0.1370230108,0.12754767441,0.12063566422,0.12217334456
84,"BLZ","Belize",1341.67830419603,1259.88036423874,1175.61228886538,1113.06027807866,1061.96780626505,1043.44195351494,1046.88490095231,1065.06990130829,1073.11395630783,1079.22220858879,1069.22555437622,967.17276358211,885.85030111506,835.00060895986,791.49056361254,750.76022316603,709.81005239323,663.11033557812,613.52436455987,591.68170856722,566.45585739436,540.50448120101,504.70590487139,480.43969996274,458.14891375764,439.31303022188,417.01989584675,396.88718893807,380.48401763742,357.86318506477,323.10693327982,329.77126534642
204,"BEN","Benin",7529.92435075551,7530.44229639034,7488.5886928648,7418.80047352616,7372.39342583117,7287.46545900226,7181.73232021811,6999.98422000602,6804.96505577933,6619.26210059518,6521.79996980269,6355.04553756772,6314.62199410416,6199.34558851038,6137.46146929569,6037.13813683871,5967.99706521397,5879.45333408093,5806.94741512801,5791.14846017313,5778.11762593259,5715.57964500702,5633.44772026689,5458.33209091794,5285.04908684818,5234.45794791477,5173.94763863949,5154.07102917866,5061.95395020705,5005.85096862572,4792.85473294032,4726.76319148422
60,"BMU","Bermuda",13.75540427472,12.85698603527,11.8694649906,10.69335019143,9.89893057623,9.11854708912,8.39095078934,7.49646946216,6.6758858144,6.0450022547,5.42484613356,4.89662536262,4.37034672202,3.92499929343,3.56082312682,3.27521667727,3.03203414246,2.80588508831,2.58355998694,2.40645761492,2.26733199998,2.19072145408,2.11652127984,2.04427041294,1.97611128947,1.90895122593,1.81741984392,1.69904305189,1.59144763728,1.51472420951,1.56189937278,1.50441203259
64,"BTN","Bhutan",7092.67670692751,6937.49450587328,6845.2112698623,6794.72804645382,6575.77553403199,6382.52432709351,6101.67547232382,5962.96187191617,5649.76135531737,5270.80214280733,5181.17484507758,4882.28908016934,4563.38534086733,4283.51836380482,3972.47406619382,3666.56630361953,3357.37513430803,3049.3999184592,2748.46609340783,2462.83817689608,2202.02552531406,1943.14280012356,1693.02814359945,1450.7135311104,1248.42547652905,1086.81177137659,957.53811137315,840.50724064648,750.46340743553,695.5201254934,672.42612772892,669.35587992435
68,"BOL","Bolivia",4105.70065124356,3881.09619264844,3665.55852209284,3471.02590380961,3278.91418014227,3123.50780043438,2969.31455519474,2855.35477554198,2723.68785043433,2607.86936041759,2485.25275028482,2357.83620441371,2251.89962395196,2141.5343281344,2040.44526837857,1958.89610924437,1881.57768203801,1827.37904240883,1767.89714665367,1703.89978388093,1632.91576932835,1537.0449515428,1417.69987997212,1290.99502904439,1168.89414593295,1065.94757604209,976.640484302,894.61249967445,816.52966367015,757.81811120599,681.9042142536,690.28382046422
70,"BIH","Bosnia and Herzegovina",4071.44416749187,4273.58095960303,4276.72033693273,4313.56138880569,4261.10371612913,4165.16298508071,3938.74590054685,3590.08311180321,3149.17446433446,2821.54440364617,2573.20713442711,2297.60075617847,2092.11085960987,1848.3791646738,1649.14011772313,1524.99727538335,1381.19758038109,1327.41218648497,1169.68093355309,1079.15838430136,985.42703746072,911.02586606793,831.67082225555,780.37184778011,728.77530471799,701.27718626611,648.52275412499,607.24743853742,567.11705014414,548.63097387158,516.09942222389,506.75044022737
72,"BWA","Botswana",4733.51550449363,4456.11799069987,4216.793860704,3975.64856248389,3741.65477315761,3507.38563559977,3252.10078493917,2982.27362680897,2728.09163156217,2574.60488555384,2472.83530309875,2349.04661138769,2217.32907054723,2033.41142258212,1826.99226372458,1637.67188887723,1491.74104190296,1407.72464850854,1339.07322702957,1265.79690839938,1195.29102614049,1103.52272707668,989.01103309923,897.67858849906,808.94803712994,727.52474256448,636.76923529219,561.58888429734,505.26880711689,468.71496371798,432.0130362315,444.71869262068
76,"BRA","Brazil",1666.87179260106,1544.25722483653,1443.72295659884,1349.97270128688,1234.10600148194,1142.20030004223,1048.46435960596,964.90904863438,902.16766262368,839.73516992011,780.30490794695,736.36562127219,692.43240773062,652.48898657791,612.63587905072,562.89568166106,516.86560688238,470.5449640661,426.11182857681,391.30220058939,353.00884973458,316.21729119068,276.2793765701,241.01451008861,208.4975441611,188.81223823809,175.60494349224,161.59588288463,149.98539721656,138.13421907706,126.76421336272,126.09651551506
92,"VGB","British Virgin Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
96,"BRN","Brunei Darussalam",9.07188471988,8.47074479768,7.92516606119,7.42944434494,6.92739529118,6.42935937928,5.97393641201,5.5832605509,5.2398090866,4.88539436209,4.52735752243,4.14155129654,3.73321315848,3.34509053691,3.00641216366,2.71554344863,2.48756682782,2.25953683807,2.02987225869,1.85158252457,1.74558897509,1.69380577296,1.66837066131,1.67410468949,1.65596201776,1.63034150609,1.62504600955,1.59292488509,1.55010991233,1.50661052686,1.29637416839,1.46221568299
100,"BGR","Bulgaria",760.77826021368,757.22872319389,777.81598229345,836.80778760967,888.30353623909,910.01418033348,953.3328219482,1036.92554344708,1022.26844199182,1004.93262056715,993.35214987429,953.02557510688,897.35256892236,820.67242825878,742.1206452231,676.59511545703,607.98533443916,517.4422660223,432.53264515538,371.09558121888,322.94201545045,283.72328613034,249.52981613991,221.70265700344,206.80409725854,185.96921982252,166.51786862959,150.07297137119,134.65670950009,120.35791928306,109.76163053158,117.90899994186
854,"BFA","Burkina Faso",7622.64262562914,7471.33197962837,7364.27917365888,7279.98948926838,7211.01234774554,7139.2971025411,7086.49272093843,6957.26326373878,6805.0653522944,6694.59424532242,6698.30213154334,6586.13466363194,6576.4139904037,6439.74909125997,6350.28604368749,6281.28607389653,6207.42206574159,6065.23511673476,5940.86977897425,5818.95970451971,5753.53889219204,5690.80068430572,5638.70973229256,5559.52825454955,5421.18574606421,5395.98163888004,5387.52817000265,5336.57161452531,5234.6024134429,5122.86197339672,4737.82158411711,4700.47820895564
108,"BDI","Burundi",9721.52493640589,9707.84767453748,9693.6245358196,9783.18682660285,9742.23301758196,9588.46804733497,9507.7645241983,9390.26926191994,9146.38803438023,8861.41360121117,8619.89466823874,8261.72423254394,8004.96987294551,7751.78605527576,7610.61704832018,7379.34093827087,7151.47274482459,6886.72143462027,6650.28622962234,6545.7519512302,6463.44540152544,6408.67628047347,6306.90869247314,6177.81239622318,6063.65165221528,5963.16454635071,5848.52180362224,5740.39487337449,5619.76213807397,5542.52941034066,5295.43985926209,5301.75402949934
132,"CPV","Cabo Verde",3368.59835354534,3322.00550172984,3264.92423696359,3234.17541021628,3195.97050455459,3168.30878805172,3125.35733577626,3074.33879140916,2928.23200226943,2824.35549653917,2660.41023092026,2526.67938127032,2410.05000148661,2278.99436151759,2155.82944834533,2033.46770479001,1843.07579694618,1693.49472280467,1561.42220830027,1437.25351893976,1322.84155487215,1231.62098585718,1133.13793744977,1009.3115080858,913.85891311748,857.9651045681,823.39084585767,789.1483606718,831.7507604902,775.13329913402,692.741485816,737.39481155936
116,"KHM","Cambodia",10629.2986434837,10448.0071095785,10300.0317469585,10193.6172949149,10135.8339784784,10057.605996995,9909.05097616012,9729.03745825578,9543.87899163725,9304.56775761307,9013.76921143906,8748.47691698972,8416.65251316433,8046.99422276214,7725.34895577309,7411.17913113544,7087.15872644037,6856.08478774793,6612.57215453666,6395.37316077052,6197.91358234556,6000.27979826623,5839.74744815897,5690.50301799575,5532.13435555245,5403.27813477837,5273.35816589291,5122.40005319394,4981.12827173343,4833.30693053968,4704.0307669085,4539.17015981866
120,"CMR","Cameroon",5614.31518163921,5717.44708554031,5849.69717339241,5970.95264850542,6031.63635592969,6066.53077758951,6096.54167569477,6156.26896898041,6175.87500448449,6173.03311911437,6232.97090060101,6180.20790407703,6283.66431490077,6246.13207126851,6161.98609030953,6106.57759833071,6058.50305642885,5963.85788457341,5892.90608252679,5839.57193939906,5744.03521046016,5606.1595666404,5418.6433704745,5204.20478211851,5011.73101973133,4861.3132073457,4711.75874358558,4551.84522634173,4420.47971222774,4286.77595412033,4055.00868795634,3985.53153581712
124,"CAN","Canada",2.13409608399,2.10225225243,2.07080631821,2.04922576878,1.99067005594,1.9377165643,1.84916732581,1.72761562303,1.57554105574,1.41319847652,1.25330412825,1.09644077636,0.91460758064,0.72799201281,0.5626480378,0.44562026713,0.36129296497,0.29124679872,0.2324189473,0.1865445522,0.15629968032,0.13838199783,0.12562377699,0.11672216293,0.10914325954,0.10057652085,0.09343581348,0.08699242856,0.08137604144,0.07766207047,0.08194514432,0.07522209459
136,"CYM","Cayman Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
140,"CAF","Central African Republic",11656.3236537235,11612.1499015539,11477.7091318063,11519.2610584166,11497.3705243444,11421.8244757828,11481.0608514141,11370.6459936646,11322.2264208155,11266.412697122,11098.3430745055,10975.1628827053,10865.8947906074,10721.5230040308,10584.3875153108,10465.5200603811,10427.4887628774,10307.3478729413,10138.6830619582,10022.6783912105,9987.0092366692,9859.64048906644,9651.31895923788,9591.95176034145,9493.36440342858,9443.49599266588,9328.84989223876,9222.36576858955,9108.64411648259,8973.575545151,8764.41932485939,8596.52677720585
148,"TCD","Chad",7899.12465576813,7823.03789224565,7821.76385792876,7881.20206403195,7870.96700590851,7876.02644687761,7970.05826506094,8017.41372553751,8050.35192291,8045.53075395448,8086.05212815,8075.94975383227,8117.16517321578,8108.89804723806,7966.79126984726,7764.87630324472,7655.85668029582,7589.58753181499,7489.4907910492,7365.97812991094,7239.53295188362,7075.79265997094,6874.31175950285,6673.79605404527,6486.85621955187,6449.91572516035,6399.58227431878,6430.4101331811,6436.10271615071,6441.20385382187,6321.98935531684,6160.81598622425
152,"CHL","Chile",1291.21809820783,1119.74626513828,993.44367712119,893.96447397791,789.75640985336,712.58328820139,630.94209844168,539.95789134958,476.90874725019,417.94464928002,351.02022372893,316.49853933969,276.64639825931,251.65526426374,229.5084528389,202.62828911148,177.1640407551,155.51019535188,129.73585037027,112.45018051285,97.85648797224,84.07316384567,72.12084921776,61.70132713474,52.88070433508,46.19086894678,40.82583117977,36.57345145814,33.22190209603,31.17056114931,27.51915991208,28.40066674362
156,"CHN","China",6551.36128510726,6411.17983953068,6248.45993220978,6058.11173190813,5853.44709216419,5646.44680850652,5406.834833904,5149.96689663479,4917.19393846764,4691.29095314688,4514.74285671932,4293.33254852946,4033.58413010789,3804.97344075866,3571.92355312824,3264.97208896601,2844.10648425247,2525.73855494324,2285.8049512293,2063.59123992654,1852.25703212254,1623.5956875572,1381.15885245835,1165.53706831998,978.76519415302,830.1246717415,721.93966928111,627.96146527639,546.75609609407,478.78667695348,419.25939109989,466.10159684409
170,"COL","Colombia",1209.6681816025,1155.26838602974,1080.47624678808,1008.56232860066,944.35164303648,886.49094357645,841.016645575,761.52199012005,698.39091178924,662.34566788893,622.40361363827,592.87387989926,563.37624182791,551.43352113452,533.06262133258,506.51035582662,479.71337533609,425.43161732119,379.32813467912,338.87914092433,294.27535890206,250.66404807053,216.92976691031,184.9333738506,157.06607588616,136.8048086536,119.76279722781,102.51974404296,91.59530528835,81.23102459308,74.186983043,76.15800372149
174,"COM","Comoros",8428.14558265679,8377.12600642978,8276.18741162202,8175.41889801893,8117.21860190285,7990.58605281708,7886.76305833979,7700.75874667184,7477.19838684809,7179.86429146921,6995.84783797267,6703.50609577931,6461.61104317954,6201.46718977677,5905.06760613452,5817.96245781926,5619.52767520076,5668.46123922908,5610.11080405567,5396.78532296865,5211.27828978118,5181.44929047785,5059.73593942805,4951.27840687563,5045.26731777109,4949.81522377264,4854.9652459002,4760.29724624605,4628.17305328992,4567.37924181274,4436.26235910576,4419.80839444011
184,"COK","Cook Islands",347.7384026468,299.11132136793,255.58789503453,217.48293335705,187.58952397605,165.550362398,149.1841889408,135.44144662518,123.56613193712,113.02355754487,102.43922225,90.74601126341,79.44386526175,68.96103979622,60.63796224578,55.13728579334,51.47892543337,48.64222986298,46.02553415508,43.8811629958,42.35776268918,41.22620298896,40.51190039918,39.77763206639,38.9396692456,37.85101368218,35.96051833656,33.216063012,30.23689436819,27.60852075047,25.58731545625,27.47001406727
188,"CRI","Costa Rica",682.27160680442,626.63126352625,575.13927908948,519.03593638581,489.18139866331,457.81927392389,399.70817921773,361.89412197608,322.9728363436,294.95061531578,258.09616111762,240.93330766727,214.31064733483,197.46735765109,180.9519956991,158.25168099617,148.99937047015,126.64838301399,115.59495562744,103.99784136878,102.6471721979,90.11963432355,81.51363049359,74.03002722949,66.93786910728,60.97509109575,56.22073804954,50.30713374191,45.65759248191,41.42695636422,37.91791411887,39.84917557421
384,"CIV","Cote d'Ivoire",6358.5295740146,6458.33396928384,6607.71288424108,6807.64773282896,6986.83698558747,7111.59076426585,7076.3064734622,6965.96559188176,6871.61407775296,6785.20159646259,6734.52980095596,6668.4027900026,6649.00407465035,6618.19224641994,6609.14238653442,6576.69102240409,6553.66563170077,6444.90435848452,6311.23462933637,6191.35561952405,6071.16308875693,5907.62868478273,5748.20995322538,5571.62400970764,5349.32083139824,5252.09572848886,5097.94333822342,4941.45890698671,4780.57443635689,4590.99817332486,4267.09789569166,4260.32153805477
191,"HRV","Croatia",253.97122221013,279.1189938268,287.04999571895,292.48155826113,294.05255076738,289.22430212552,277.85668405173,262.61929295895,233.42754082675,206.2481041905,177.77291932027,154.83170927833,134.23699483739,115.6586072378,93.10227510648,79.57992380909,67.27769554786,58.34385444533,50.46974644929,42.75644477959,37.56823714774,33.840974543,30.98539652446,28.0701379632,26.43780371529,25.48351592974,22.13176243858,20.49802399051,18.3802049734,16.38729462817,14.99750609093,15.87768146607
192,"CUB","Cuba",244.48763977679,252.89573030408,266.22453677782,276.47929960473,281.62237818216,279.84972994098,270.48301282671,259.3939802468,252.1679457434,241.64277358395,227.18960202812,216.92516687911,194.17407625647,183.94080240953,171.91748457721,162.73638361862,143.03527222996,131.64072622472,121.34616578333,109.91232023762,99.96455990678,86.93820757917,79.50061758089,72.32222000829,65.77388183699,61.48016889097,55.37494741883,51.66086369962,47.12330552859,44.30694132487,39.83376205622,41.45683586752
531,"CUW","Curacao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
196,"CYP","Cyprus",11.75713480292,10.16521173881,8.68477369647,7.168413314,5.72039902921,4.79900348986,4.04985395124,3.56149075097,3.08467803012,2.56527935573,2.15276634985,1.8162866471,1.52491915274,1.26675087371,1.02832325012,0.86417976988,0.73830712295,0.61718432026,0.52027001042,0.45046279391,0.41417669232,0.39238080438,0.37161165686,0.35460980858,0.33978919301,0.32613486411,0.3048033949,0.29086151397,0.27302696084,0.25700196283,0.23287380081,0.23774116666
203,"CZE","Czech Republic",27.17934515126,26.23089406619,25.43779888092,24.32123768442,23.62000881006,23.17211572506,21.46645646163,20.37372236993,18.23561299204,16.64867482683,15.27287965493,13.92485396821,12.64680135816,11.67046714144,10.13712032185,9.06783024178,7.92136251465,7.01874906569,6.19444461664,5.44776677088,4.84616168475,4.45593032832,4.0754655057,3.73496803141,3.34663900273,3.08007816877,2.78607168551,2.52515561904,2.28849004211,2.0918720484,1.95160161628,2.02210185807
180,"COD","Dem. Rep. Congo",7712.43764614922,7707.24899993552,7649.70219458257,7574.91698922015,7562.96008749766,7576.95026903779,7647.19796723082,7472.07823296127,7446.24480504254,7380.78049261484,7379.58372254225,7315.95912626789,7196.01994215196,7205.15501368006,7076.98995092583,6960.51965828259,6883.35207842774,6781.41655990566,6736.02340927616,6645.74089352245,6556.40119266173,6487.52378703808,6397.65540110009,6277.28754813651,6174.41974625753,6064.41732640902,5935.99008418441,5783.25960641663,5673.75808743942,5550.90817633173,5434.41512428943,5369.43871925186
208,"DNK","Denmark",1.00595685064,0.92663840723,0.8591229842,0.79569323922,0.71699234388,0.65574384613,0.59097858162,0.52429716695,0.46380274133,0.42152558491,0.37458611825,0.34293575764,0.31457517147,0.28458832251,0.25605585654,0.23204544644,0.21339396156,0.19738081429,0.18186421039,0.16856986478,0.15662429778,0.1466946344,0.13925150518,0.13310201352,0.12656663977,0.12018920576,0.11245959117,0.10365754672,0.09576166226,0.08812619085,0.08682444262,0.08579321865
262,"DJI","Djibouti",3536.38563983118,3480.91826511575,3517.23855509181,3608.58358520031,3481.64790833316,3454.59112692583,3345.14228272381,3154.47833685862,3008.48148221211,2829.3143168889,2673.9632072022,2499.20754903051,2311.27796914735,2130.11077051229,2030.75207231226,1952.10015497249,1905.26794785114,1862.12093770128,1809.17415496269,1762.3681593747,1735.53524418282,1705.2396485514,1677.52092617603,1652.17274573533,1612.04806428035,1593.09489812406,1548.83573387223,1488.68724705092,1408.95208480867,1354.28947866809,1281.75607701121,1283.37769789608
212,"DMA","Dominica",1727.3424649447,1585.0246457349,1435.96472429072,1301.12984596132,1179.85306678015,1065.52899757199,968.00114257447,859.85043354399,766.63837729788,694.83460524866,629.72315753778,587.42887809892,552.30365832445,530.95048871928,500.98763357458,471.6089607557,436.23225718741,399.85944518487,359.25428130173,331.12942316489,309.05788906583,292.79732004048,273.57954151768,258.22899846447,242.14386314478,229.83813315231,219.08208903048,211.39819188812,204.74827615511,199.48959768183,195.57171713498,195.375122743
