"code","iso","country","OEB.raw.2003","OEB.raw.2004","OEB.raw.2005","OEB.raw.2006","OEB.raw.2007","OEB.raw.2008","OEB.raw.2009","OEB.raw.2010","OEB.raw.2011","OEB.raw.2012","OEB.raw.2013","OEB.raw.2014","OEB.raw.2015","OEB.raw.2016","OEB.raw.2017","OEB.raw.2018","OEB.raw.2019","OEB.raw.2020","OEB.raw.2021","OEB.raw.2022"
44,"BHS","Bahamas",0.0974624400267544,0.101594995876008,0.102236463140395,0.10234357971205,0.0991384992793119,0.0994994218625733,0.0980542269959543,0.102194926586653,0.0979171848879817,0.0998782292383366,0.0960094567817633,0.0953402476967371,0.0928892433347118,0.0965896013507336,0.0998711338989477,0.101700924411903,0.103227691870196,0.101439286516459,0.100505036649224,0.0985591599261214
48,"BHR","Bahrain",0.143773870808738,0.143025751624789,0.149541562157018,0.146680415741035,0.146850004792213,0.14914958178997,0.143392591604165,0.149589277803898,0.14850391553981,0.14844195331846,0.148485951125622,0.147108767713819,0.147711753845215,0.147255054541997,0.176880475665842,0.174896083772182,0.175733493907111,0.181420906313828,0.183892821627004,0.181796773203782
50,"BGD","Bangladesh",0.0839005139981707,0.0828883223896887,0.0876906867626265,0.0902596214238062,0.0837014856358763,0.0838799628477395,0.0900316402989976,0.0839947141653081,0.0882211956330908,0.0934779854499092,0.0869688444358715,0.0940922760350067,0.0888708023598807,0.0863762658729479,0.0887398381571807,0.0950701170321733,0.0958541148631428,0.0944101853994405,0.095844559290101,0.0910067472791988
52,"BRB","Barbados",0.0770820391471269,0.073945556141314,0.0721199350034604,0.0740979764549459,0.0746147795045962,0.0778040192166313,0.0749200352879821,0.0688499112109669,0.072567096132724,0.0718650547940223,0.0762083619588711,0.0748333033235347,0.0749513222301593,0.0709036614318363,0.0765525577742545,0.0833334765229069,0.0800767864604465,0.0794326097505992,0.08001815613176,0.0796207694000885
112,"BLR","Belarus",0.0688560928590278,0.0661848983313955,0.0684890375121239,0.0707002058548194,0.0731286572823012,0.0744641050592167,0.068431322266443,0.0694319428665358,0.0705982016073735,0.0694802923554366,0.070913979885146,0.0694301410629619,0.0750092929100009,0.0706103975163977,0.0747978077031086,0.0733488158372029,0.0782563315418565,0.0752788717654378,0.0702413976232343,0.0695191008068043
56,"BEL","Belgium",0.0561251220458755,0.0542305921363365,0.0580005306935898,0.0604900355883966,0.0585425738637859,0.0600179339815046,0.0596192896478108,0.0579797405068605,0.0588705784383114,0.0602893745385073,0.0625610346111013,0.0630679637806408,0.0637082670105372,0.0596313805518248,0.0647121811936961,0.069397412087323,0.072371800416603,0.0739890445222011,0.0658204892267934,0.0671316634879062
84,"BLZ","Belize",0.0680366735269907,0.0699603810085867,0.0711002800185103,0.0679334771250881,0.0666830576216073,0.0678875573687983,0.0683945119948255,0.0677324820855276,0.0680304038380971,0.066256324417791,0.0658815893114493,0.066426330597133,0.0667609866608699,0.0652456990724398,0.0671758598313218,0.0708715823085775,0.0711012705870808,0.0702093967819714,0.0667472155277737,0.0665446547009794
204,"BEN","Benin",0.0614782554830903,0.0625585013287507,0.0633882641173652,0.0657570117286274,0.0668870076819665,0.067353601068814,0.0643347876193319,0.0626090263197066,0.0667725952203934,0.0630436583298824,0.0636824156858833,0.0632141731769558,0.0637755951404216,0.0594121078158966,0.0634023445477839,0.064586387143811,0.0670208059338985,0.0694027016741282,0.0694191409249972,0.0657994396926128
60,"BMU","Bermuda",0.103052169084549,0.107793532311916,0.108947776257992,0.109444841742516,0.110701322555542,0.105816885828972,0.10244233161211,0.110278904438019,0.103107795119286,0.104951336979866,0.107121124863625,0.10398293286562,0.102451607584953,0.0998895689845085,0.109284073114395,0.112391583621502,0.114687897264957,0.113058298826218,0.10801812261343,0.104331083595753
64,"BTN","Bhutan",0.0868208847912996,0.0871216312277565,0.0933619257672768,0.092652475227588,0.0899498218659672,0.0907867018160373,0.0948131289883816,0.0919480401326144,0.0904735829270834,0.0969613463339797,0.0877588583734172,0.0928421784321882,0.0924419250619996,0.0909633187695912,0.09290804847319,0.0996174695493947,0.0983162194938557,0.0989350850993499,0.099547870467429,0.0991939366981391
68,"BOL","Bolivia",0.0250581873850301,0.0258356015353771,0.0297748012973732,0.0263889998253455,0.0308405946504353,0.03068138125483,0.0258713882963252,0.0340917911610727,0.0279808466621506,0.0263571795675769,0.025008306927249,0.0280065607016275,0.0262355313664366,0.03016536231664,0.0287733639491405,0.0281384124364872,0.0325413322967374,0.0337697406080789,0.0280643777543675,0.0295454890085831
70,"BIH","Bosnia and Herzegovina",0.0911655981432306,0.0854466582563789,0.0899801493199033,0.0897181466433473,0.089994736841287,0.0918931297365239,0.0885838662189517,0.090590789702467,0.0874254370912571,0.0903382858515464,0.0901300417132335,0.0870338297322053,0.0858993344093587,0.0870982497464864,0.094178026207638,0.0933320089285687,0.0971325569235805,0.0942904564848339,0.0929222858129915,0.0893941868350586
72,"BWA","Botswana",0.061909346341399,0.059221132214252,0.0619580529894209,0.0564685931603583,0.0647808245927115,0.0639910806399373,0.0594755492384045,0.0639064877093522,0.0631023631581058,0.0651922513851167,0.0642949172322188,0.0599977082462474,0.0643411359030847,0.0618465398262806,0.0635966342614811,0.0648517515394961,0.0659560671188224,0.0644889280885586,0.0646318753940009,0.0668866929688997
76,"BRA","Brazil",0.0343349025421609,0.0346057835654097,0.0355683542865866,0.0345517674871021,0.0376916840363267,0.0372755249010942,0.0356328714962422,0.0360486517326701,0.0348731817191936,0.0363023006042368,0.0341131905078982,0.0361360560076177,0.0367952975023127,0.0338444030689216,0.0346300155694281,0.0355141114652773,0.0376375062401496,0.0366883438248261,0.0340328149976167,0.0355055671099642
92,"VGB","British Virgin Islands",0.081333263598858,0.0833440269244478,0.0813310534713116,0.0814401976605679,0.0791159300728047,0.0851065892171353,0.0823886881166316,0.0802054004149234,0.0820759311318398,0.0811785760712116,0.0837597143142781,0.07908572145599,0.0783872593273508,0.0768052540878032,0.0831627523962488,0.0898896490639829,0.0876200234002255,0.0868943639575167,0.0865394339916554,0.0861255467889157
96,"BRN","Brunei Darussalam",0.0530928795125673,0.053673570858056,0.0554157246264864,0.0561988133885598,0.0526347215692286,0.0519564429469411,0.0598421413350628,0.0488025476585938,0.0527974249289936,0.053061105947106,0.0520273221637639,0.0536586257796543,0.0543845465302611,0.0524429648205127,0.0515112771226459,0.0572605756768352,0.0621896921486218,0.0531224255246781,0.050632905893776,0.0511692414128559
100,"BGR","Bulgaria",0.0739257390935771,0.0720094503966506,0.0760377225833789,0.0744018667004593,0.0776699208475354,0.0773837936671226,0.0740484911440876,0.075030501475035,0.0732114607001706,0.0762350336318754,0.0770385652269219,0.0713939171138084,0.0742947400895658,0.0744052391699938,0.0778462632118136,0.0780519630400843,0.0808220094212768,0.0792840970024612,0.0770709071242504,0.075918232515859
854,"BFA","Burkina Faso",0.0586075589584028,0.0586886807283425,0.0594967670655533,0.0616015856609861,0.0625326873118239,0.0633058102420133,0.060806891278938,0.0585315867590855,0.0624152163239824,0.059217594597745,0.0589864284459067,0.0593001790449828,0.0591560916084455,0.0552923027903894,0.0579893988903014,0.0592257267915404,0.0612814851615169,0.0627966431399713,0.0626981604300598,0.0596480456984125
108,"BDI","Burundi",0.0607570085829745,0.0578236900136939,0.0596010050159835,0.0559822204345394,0.0590598291673121,0.0575934287071938,0.0583945012740081,0.0589449872905832,0.0589328938163817,0.0606472067845365,0.0594105695152566,0.0542692443821579,0.0568328484227615,0.0611532890282216,0.05603353667206,0.0554979256287749,0.0583215994294733,0.0595720931355442,0.0607172982811573,0.0608991638335976
132,"CPV","Cabo Verde",0.10170853025716,0.0979094754910011,0.10077975982005,0.0983493822452061,0.102581184891161,0.0985615240902457,0.0985537663520351,0.0960723872528999,0.100553744806849,0.0958768375316962,0.0992221154569699,0.0987509760229767,0.0972455419170804,0.0970680498059954,0.0985647391533394,0.10426468029068,0.105385306534774,0.10107743253648,0.102473012530733,0.0997176716101399
116,"KHM","Cambodia",0.0640032773515045,0.0643053063955089,0.0654499132155615,0.0628067699326176,0.0637592523090209,0.0658916673839244,0.0616591974478107,0.0629307221884864,0.0692937559142838,0.0609188619772674,0.06532885249345,0.0633065556116902,0.0646389544105934,0.0649971279837453,0.062735128446638,0.0677992458999666,0.0715292886125743,0.0707945893403831,0.069366032897508,0.0646679535832938
120,"CMR","Cameroon",0.0465312955656181,0.0467005815824702,0.0494675190976014,0.0485640160881615,0.0536408793796681,0.0544916505061057,0.0485125854099687,0.0507622998212416,0.0498377445663227,0.0490376832687684,0.049575549918429,0.0490737970555308,0.0486513963395629,0.0501739151393112,0.0501521849449428,0.0504516317606819,0.0508008498694389,0.055823628198364,0.0524082706173656,0.0512394305923075
124,"CAN","Canada",0.0805376106005189,0.0773858660653859,0.085323441574618,0.0863576976096438,0.086593753639133,0.085121524786908,0.0852402545101898,0.0862347238315662,0.0839237367998672,0.0846848459319233,0.0945674676462269,0.087421995969531,0.0865953891189381,0.0852368343329445,0.0875458649366967,0.0884565202176963,0.0898559084959583,0.0851263029350315,0.0834059940533085,0.0813694203464382
136,"CYM","Cayman Islands",0.100306073171005,0.100587788381075,0.0985926100820826,0.0992676369976579,0.096005631904853,0.0984114055570803,0.0978735844817078,0.100740454698864,0.097182453593664,0.0968574316878068,0.0947277547236074,0.0959454347428523,0.0957689515331335,0.0963146355852746,0.0981076561045228,0.100263937000643,0.100908163608166,0.0994395494722483,0.100133041017934,0.0984404002103889
140,"CAF","Central African Republic",0.0446084298340061,0.0437285962258182,0.0468242420720676,0.0464182035982648,0.0501052460941978,0.052872179375171,0.0455829638495487,0.0489730075169741,0.0494556961274841,0.0489080878330584,0.0437008731013854,0.046082787283277,0.0446947656034478,0.0513691437873583,0.0506523262817717,0.0452377516537934,0.0476355415454841,0.0512490340100689,0.0500233121988885,0.0484555799055839
148,"TCD","Chad",0.0830687299185894,0.0776991572760293,0.082953729334205,0.0807573166716883,0.0828703956661093,0.0841091552641378,0.0814198801267469,0.0812644787595263,0.0842556334794465,0.0809200050134122,0.0789804903226086,0.0776515021573963,0.0801920800201796,0.0790922280347821,0.080688707554036,0.0817637559609604,0.0828635409834145,0.0849605653958398,0.0876104353888307,0.0853198676083396
152,"CHL","Chile",0.0535823850705492,0.051728723361461,0.0572008219999866,0.0545172404938041,0.0554997838880702,0.0573149774636016,0.0577953336398501,0.0585824940477477,0.0568690932874439,0.0583418041535521,0.0583151279274301,0.0579230786266656,0.0570817517771949,0.0545838716403091,0.0584066694638498,0.0588559971096081,0.0616823525302032,0.0624608342866816,0.0614319841230393,0.0604771512112525
156,"CHN","China",0.115789821521035,0.114051880998614,0.117443652025165,0.118729428854856,0.119835370352173,0.119216983291489,0.119419989371218,0.117122519233871,0.118578599184622,0.118643278847409,0.117767805771325,0.115129356571025,0.117033827595322,0.113919652355477,0.115926732695041,0.119390044193014,0.123894509287415,0.122138275398815,0.118747833153418,0.117681832676374
170,"COL","Colombia",0.0338113082365974,0.034950446245958,0.0337507601916162,0.0328982974935809,0.0346889882083521,0.0352945045522541,0.0342229634611576,0.0321939260411875,0.0325500743388026,0.0324779904796709,0.0346916475615777,0.0361643920328761,0.0347367510076702,0.0344092047043684,0.0352911559425355,0.039089892409318,0.0393826093663885,0.0369792704739454,0.0344028165263658,0.0351128506252319
174,"COM","Comoros",0.0631798999858118,0.0602584093601148,0.0659986878385881,0.0615409643179775,0.0644062416037707,0.0643564716397444,0.0631906154927949,0.0641609899247025,0.0669906590690558,0.0676262051919215,0.0647593352864137,0.0643822164297691,0.0635999989724903,0.0636208858432735,0.066001809619624,0.0678708649596753,0.0679957892849723,0.0730945952787188,0.0731541040569103,0.0725641292940415
184,"COK","Cook Islands",0.0596890021115541,0.0578313153237104,0.0623371545225382,0.0594148989766836,0.0593877043575048,0.0583790335804224,0.0597328245639801,0.0577067621052265,0.0586511306464672,0.0625902563333511,0.0607185456901789,0.065086130052805,0.0643498934805393,0.0602800659835339,0.0662506558001041,0.0685704909265041,0.0716993734240532,0.0681468397378922,0.0674245655536652,0.0678019598126411
188,"CRI","Costa Rica",0.0626926516025183,0.0647397358688604,0.0635361562059259,0.0628722593186657,0.0617866355427051,0.0638083617832349,0.0632256974402542,0.0624211727238408,0.0630230637945043,0.0640260616717718,0.0635046938859287,0.0631642961346116,0.0642874205304307,0.0626968563612448,0.0649025732312393,0.0699094326421535,0.0702752514813791,0.0667217389253038,0.0663064376075526,0.0647929446389865
384,"CIV","Cote d'Ivoire",0.0558193036823637,0.0547184796201213,0.0563064320036379,0.0583254108080365,0.060494221684229,0.0611430320245257,0.0593306598984759,0.0547356522823899,0.0572821714030288,0.0562838363863466,0.0567369658231991,0.0551164529086364,0.0552170774775133,0.053510201740801,0.0534731274655485,0.0551665276662643,0.0574383113563901,0.0591233363156191,0.0587779558378631,0.0568360132627235
191,"HRV","Croatia",0.0837036982646846,0.0775805749044941,0.0823497450135803,0.0828234541004154,0.0823908856160264,0.084894241965483,0.0824412478168199,0.0829632050059541,0.0810444312210114,0.084411045344804,0.0823975769954544,0.0809739770014528,0.0804549635176355,0.0807832783876947,0.0898005555946992,0.0878290028123054,0.091612151009655,0.0891453557308727,0.0867216158733227,0.0840382256231918
192,"CUB","Cuba",0.0930133229717013,0.095490288087495,0.0951488355438792,0.095633652321206,0.0925155832164692,0.0929500538689313,0.0918411470834722,0.094976406276336,0.0923164880061091,0.091898456609803,0.0894882307624359,0.0902476040345715,0.0880102022457182,0.0906868528610367,0.09349423355866,0.0949319791416288,0.0957956621877458,0.0948825877517003,0.0938635104756725,0.0928741362431648
531,"CUW","Curacao",0.0801282380325872,0.0788843710525114,0.0806845622595216,0.077655373415986,0.0788584502383334,0.081262405228908,0.0775823925972962,0.0776014153341778,0.079341886717765,0.0768841538639342,0.0794958464923452,0.0769367111755199,0.0791627723174017,0.0783627805773352,0.0812508105987408,0.0839053887690677,0.0836372770002631,0.0826577616275334,0.0802611077784515,0.0807728176844902
196,"CYP","Cyprus",0.12804813333605,0.120744508064588,0.124863625644333,0.125252155263856,0.121892068273019,0.123860778963584,0.12024171448518,0.119130632618307,0.119387897046952,0.119084381972551,0.120787695193893,0.114922967613706,0.116669647314078,0.116950680049929,0.130216961069428,0.133374524681813,0.13351987919626,0.130420906041177,0.130305855192823,0.127069815201272
203,"CZE","Czech Republic",0.064586497767184,0.061857383182762,0.0649529944918489,0.0654649037113721,0.0691640409539115,0.0685237423188736,0.0652928431237574,0.0637338983580423,0.0659536789321648,0.0688349203531295,0.0662436768002919,0.0654242913145855,0.0699960234878288,0.0655748379054929,0.0718242682431042,0.0743766359016977,0.0763156810699991,0.0726872397846685,0.0680149352442461,0.0686812966323687
180,"COD","Dem. Rep. Congo",0.0353621390466239,0.0352058250453488,0.0365876460331149,0.0349411450211035,0.0387021199262969,0.0368443559435082,0.0374919939768686,0.0354152751198564,0.0360747959592572,0.0347194926451206,0.0348207051035956,0.033143469504381,0.0346643241865146,0.0437813811083586,0.0394224293700063,0.0360549870465895,0.0346988917260814,0.0372937602080006,0.0381896681307123,0.0370887456411436
208,"DNK","Denmark",0.0678094026849793,0.0699802223333477,0.0747277344845735,0.0746511179878352,0.076193194407528,0.0769932782240653,0.0731282291580507,0.074541767365244,0.0743930872526063,0.0768313804501485,0.0826972708669252,0.0742239979566939,0.0798960725717953,0.07276513157394,0.086777902977622,0.0860220971462049,0.0886234746391889,0.0892572419905646,0.0839488936694921,0.0829508783638094
262,"DJI","Djibouti",0.0926162831647394,0.0912034676296596,0.0907590914739679,0.0891679701806807,0.0922913176052505,0.0923634782052874,0.0912770089484547,0.0892966174456232,0.0959037808294327,0.0952725250453688,0.0860976825486745,0.0873562744488215,0.0881283190119008,0.0858233083416633,0.0913711922523428,0.0933215666065379,0.096626353375226,0.105827287706487,0.105147465781547,0.102814598250412
212,"DMA","Dominica",0.078606505610355,0.0772975015041491,0.0772067822141734,0.0765066099561513,0.076665123031564,0.0812741546938408,0.0773872731755313,0.0727211507420017,0.0763333059473125,0.0759335348391097,0.0793471258797058,0.0765064548888163,0.0769302683061661,0.0739096636165223,0.0791098623787431,0.0859750716449463,0.0833288007947408,0.0821229942721319,0.0826168159984018,0.0823161109057191
214,"DOM","Dominican Republic",0.0753713125573771,0.0773359466357471,0.0746424732986347,0.0745386697744873,0.0715612190753164,0.0771857131715084,0.0752176046714802,0.0755362130445938,0.0757149290064561,0.0749023220488967,0.0749456481049596,0.0739237047241655,0.0752471107598517,0.0734988647368599,0.0764018681684308,0.0803746280259904,0.0798157391219918,0.0811322726122366,0.079546915002919,0.0778379524837185
218,"ECU","Ecuador",0.0284384149421611,0.0312818449085174,0.0306436799561412,0.0287040394175496,0.0325918087221268,0.031582148129934,0.0303968218309322,0.0304351604328537,0.0308034585071683,0.0295762901646217,0.031059711672389,0.0324045489503658,0.0310872511741569,0.032559218561132,0.033439808985749,0.034577726630122,0.0344028782218276,0.0324879419793003,0.030923742577055,0.0334185270285588
818,"EGY","Egypt",0.118309606087839,0.11395385302027,0.117093242641487,0.11782436987905,0.117651245128507,0.117268053460854,0.114329921676023,0.114541073285758,0.115536816352354,0.115558010063609,0.115053852621394,0.110197763426862,0.111946576497982,0.110957042554228,0.120420272065274,0.120066418138414,0.121066716654202,0.120727691886053,0.121532687417176,0.120982527663264
222,"SLV","El Salvador",0.073089621455597,0.0721693001233852,0.0756604928878458,0.0750182540601196,0.073914131010956,0.072864121738653,0.0721466494264001,0.0711555543032241,0.0717977156179514,0.0729285976295372,0.0717496408684934,0.0720985208909564,0.0701884244275053,0.0732013885898769,0.0737401432705757,0.0759582464572197,0.0765117069300607,0.0768394624035372,0.0745317197444338,0.0721411723397262
226,"GNQ","Equatorial Guinea",0.0518187436297215,0.055246243307091,0.0557812139664899,0.0561520771552854,0.0604155072625307,0.0621103536030219,0.0552009722090015,0.0572912863273534,0.0576729300419546,0.0550297433096622,0.0583476251549052,0.0572373696140177,0.0575271638994851,0.056703584564262,0.0579610939669131,0.0588270535104654,0.0587540170133753,0.064696768982324,0.0629550585049255,0.0617128571971554
232,"ERI","Eritrea",0.0912182633748567,0.087849070705181,0.089509882441759,0.0878654125573853,0.0888493554214252,0.0902412765814759,0.0916077907334454,0.088154913379784,0.0933121291094015,0.0908493832542749,0.0853395865229366,0.0855288513751135,0.0893123575321407,0.0853172374070403,0.0965499258045022,0.096123991070939,0.0978607419718381,0.104991965967988,0.104389634501314,0.101692346443156
233,"EST","Estonia",0.0712229988108719,0.070911364101684,0.0738889858826214,0.0762908372411467,0.0762169367382602,0.0785455785527892,0.0717683324096641,0.0722387043599695,0.0771564534521466,0.0753871500648392,0.0805896402291382,0.0752550104392596,0.0802226939607255,0.0753450525306917,0.0829266370080101,0.0826029477024418,0.0861217668603381,0.0874331609218779,0.0795795939392756,0.0780046676615407
748,"SWZ","Eswatini",0.0567276168377068,0.0544870336724848,0.0599187313302646,0.0550721788949439,0.0605432200575686,0.0593495189196005,0.0591823681419245,0.061618305003522,0.0604646553241956,0.0619166930643081,0.0609292152699709,0.0602172407463304,0.0615557951140667,0.0606039418488221,0.0618349817638874,0.0620898820597866,0.0637758508308697,0.0616744913752706,0.0630546080079268,0.0615662567113106
231,"ETH","Ethiopia",0.0581608425509278,0.0580507201002076,0.058543460307891,0.0559681115759741,0.058543078970185,0.0600130984469182,0.0599512879255593,0.0567516578772643,0.0605382584458033,0.0606459093045686,0.0546848678771156,0.0536544299861498,0.0553305104379801,0.0546486821107705,0.0545104099329839,0.0556499252899985,0.0562819388409419,0.0589271544911424,0.0619223791222821,0.0611996739208717
234,"FRO","Faeroe Islands",0.0918739467859268,0.0928703516721725,0.0989732697606087,0.0984186246991157,0.0999963268637657,0.100892339646816,0.0985556244850159,0.0975985273718834,0.0995513990521431,0.101059260964394,0.109837083518505,0.0968363389372826,0.103643763065338,0.0965671136975288,0.104724098742008,0.107769933342934,0.108600720763206,0.105816587805748,0.101905329525471,0.0993760094046593
238,"FLK","Falkland Islands",0.0571224781546019,0.0551851362484576,0.0642246086739719,0.0609213149301329,0.0604101292834584,0.0628028607799228,0.0644953375412134,0.0643581943639086,0.0627630909241862,0.0660038276061612,0.0671832049458433,0.0655627064897965,0.0635854732175051,0.0630943141281324,0.0643108287008862,0.0660176686697031,0.0701929899546442,0.0701731343923764,0.0697073089572725,0.0691300011967816
242,"FJI","Fiji",0.0559311481510761,0.0559817248117015,0.0554305735474775,0.055300415581624,0.0511681571253779,0.053521876834209,0.0587311644627405,0.0507808415228974,0.052369455484781,0.054987350959109,0.0551932019250054,0.0618447744525682,0.0608235646557918,0.0559953930526776,0.0619745915771939,0.062972670082564,0.0660838321823424,0.0629417199752378,0.061213048700987,0.0577186450277392
246,"FIN","Finland",0.0736714045043342,0.0700637787376739,0.0768705918839793,0.0759997248421987,0.0755783837922811,0.073447492335062,0.0730895066215772,0.072161537011795,0.0753133014358452,0.0719279036454511,0.0847082272909874,0.0741134830806742,0.0767191800090384,0.0705973705076311,0.0748754057802865,0.0767983278901623,0.0767708789431486,0.0796753312264447,0.0753386400818061,0.0740729674964917
250,"FRA","France",0.0667544048055644,0.0640547141383735,0.0663200896375259,0.0666529837715291,0.0654748201345408,0.066324021095316,0.0680430659385238,0.0643784242337547,0.0653834164224617,0.0660713114279139,0.0672181729147196,0.0670406296846204,0.0676071475753288,0.0641931121576033,0.0681032726883209,0.0720372917738844,0.0741658943016162,0.0707402187216257,0.0670222696671916,0.0676513311078814
258,"PYF","French Polynesia",0.0516774923102491,0.0519652213093618,0.053961169299475,0.0501772893051566,0.051636673871825,0.0565890897503931,0.0521269748389745,0.0570267166379799,0.0595600543351009,0.0528337988135743,0.0556983085828337,0.0553970434778605,0.0539609303714924,0.0508661978758851,0.0579534306785582,0.0590452108823068,0.058821504707498,0.0606810647168899,0.0608418014164818,0.0611461244399497
266,"GAB","Gabon",0.0453341753446488,0.048292436430619,0.0493890478284901,0.0482248545266482,0.0515698331923493,0.0531947414881387,0.0477100761822023,0.0497752351505883,0.0497730540825406,0.0476400122917962,0.0513811965057109,0.0506441156712526,0.0490467855723231,0.0504290773857142,0.0477868822093621,0.0481420495814253,0.0479594623828003,0.052157849027124,0.0508175313834544,0.0497781191556079
