"code","iso","country","OZD.raw.1990","OZD.raw.1991","OZD.raw.1992","OZD.raw.1993","OZD.raw.1994","OZD.raw.1995","OZD.raw.1996","OZD.raw.1997","OZD.raw.1998","OZD.raw.1999","OZD.raw.2000","OZD.raw.2001","OZD.raw.2002","OZD.raw.2003","OZD.raw.2004","OZD.raw.2005","OZD.raw.2006","OZD.raw.2007","OZD.raw.2008","OZD.raw.2009","OZD.raw.2010","OZD.raw.2011","OZD.raw.2012","OZD.raw.2013","OZD.raw.2014","OZD.raw.2015","OZD.raw.2016","OZD.raw.2017","OZD.raw.2018","OZD.raw.2019","OZD.raw.2020","OZD.raw.2021"
40,"AUT","Austria",26.16575697146,27.19783840146,27.18996353585,29.26692620764,26.48936658675,26.12206955026,24.37694365791,24.65284862436,24.63172772673,27.17986913784,27.58424291811,29.64442300097,35.50212942333,38.40366705645,35.79922390149,30.41138689046,30.79923670662,29.80836550237,26.77000188287,24.90551076997,25.1267916058,25.52279221119,26.73226702764,27.64443426794,27.89226428299,28.01757144932,28.07206561307,27.46334760822,30.6654676195,30.32086716103,29.8505250096,28.53828603924
31,"AZE","Azerbaijan",54.4008723983,54.51107107827,55.43751953385,55.98877483621,57.86954778214,58.03548226671,52.12375012691,47.14106654443,43.6222219605,42.33499631634,38.9027751069,32.50767585974,31.03631626674,30.00777789862,29.13234210403,26.34341030838,26.44811895972,27.29072502634,29.86548793776,28.47054467553,25.69067727383,27.27164691171,28.72775954068,30.61286823014,30.28388485444,30.26928254226,32.45538669108,32.08074369336,31.59558048607,32.17197833375,31.63979515151,32.22877508396
44,"BHS","Bahamas",7.32502055428,9.26982555114,10.42026490184,10.84432065669,10.19881896811,9.36651094138,10.41068991388,12.44098519424,14.42589608173,14.75595309681,12.28078818077,10.80060011708,9.56838971801,10.04554774279,10.89170237099,11.53290668417,12.14095432661,11.75640586314,10.24695077338,10.88550079186,11.40099253313,11.4617254147,10.48432987415,10.43938609563,8.64509154206,8.55780530619,7.67661694392,7.80937504082,7.96815310711,7.52660870936,7.16462478447,6.57776544204
48,"BHR","Bahrain",156.13393039634,151.65986682051,147.97737470702,147.49637084457,152.6267013052,159.79576221375,160.34040395011,164.48460296615,173.78320263644,174.68195380751,171.53839552969,156.98606779149,150.57919205971,161.90157280402,161.52987845819,154.23809069902,146.64360456816,157.72035836636,156.23349667847,135.88980295986,115.89315507995,108.97209247765,110.62233376474,105.79144733859,93.87032267799,97.31123443929,104.96237598059,108.41347647457,101.72305009214,103.49194491796,104.43044290028,108.07820350203
50,"BGD","Bangladesh",205.17928548229,201.02435669373,203.8460751685,220.40746120906,220.79018248864,234.79521820163,235.88798889248,244.08104056493,243.84900501133,254.55310088032,247.03535463285,237.2724011455,230.0529395694,242.05023104738,238.29725886549,237.93857086749,239.03366919695,256.74499363703,255.0175741159,231.70173520134,234.98506662381,228.88978680411,225.78743684228,217.61093486117,209.17099243549,196.88424857027,199.67795720542,208.58160813307,216.40514861783,216.33244136281,217.44145643673,219.55621967389
52,"BRB","Barbados",2.60917280994,2.7145914823,3.05559847203,3.38530021825,2.54146698362,2.0601344484,1.47303183365,1.48405156437,1.34504590724,1.27454570301,0.78686068177,1.18075983553,1.02171436586,1.28086329117,0.55940008603,0.29145790807,0.32078595993,0.36588052059,0.43189995377,0.38122003983,0.18002820836,0.13705552202,0.15511115028,0.20020805493,0.1804397474,0.08956864352,0.04680046658,0.0076216517,0.04115710839,0.04165998129,0.02900782478,0.02177574558
112,"BLR","Belarus",59.66196177284,62.86315506857,58.83129479298,62.86023530802,56.4954284815,64.6139958482,62.96793110132,53.32921724879,48.98139574593,48.31666401731,49.72163146379,50.05810365783,47.05273018126,39.22198888515,36.21493274341,32.89093963093,28.02621263197,25.41656416224,21.22974729707,18.90875785192,16.98636500013,16.8894804177,12.82781948443,10.61671741064,8.99818236164,8.81487611763,7.39209112625,5.72078153378,7.00582026968,6.84695564904,6.63109879976,6.41346394921
56,"BEL","Belgium",25.35304968281,25.128697777,17.11953678731,25.94883284721,27.95798611629,34.07372168551,31.04287704316,28.21580068237,29.93817611364,26.07319386644,26.24746765344,22.17319556773,34.90011062869,35.81471831849,34.8617626958,30.25658101647,25.73440249984,24.67534723412,20.89962891408,21.7364621382,21.24751989145,19.41737415358,21.57333142965,24.02413055808,24.66005940914,22.45536468511,20.04760653883,18.17404575063,21.57921315684,21.51104180303,20.21768368534,21.05430049475
84,"BLZ","Belize",15.34102440124,15.33373206715,15.45493904401,15.06883772059,16.55350070192,19.69020793888,19.03763050821,19.54513091404,24.9237785629,32.91638743544,31.76373544214,32.63187839471,28.54953461064,30.23724991633,23.95948551881,21.35201766934,20.97641493122,18.96187533597,16.41164376106,14.10354722492,16.16194825995,17.46988996718,22.01948600489,19.30446647021,18.16022884996,15.84318712202,17.52758366539,17.40436211086,19.86466365804,19.80604091255,18.67628677276,19.01132839005
204,"BEN","Benin",45.21915786572,45.05088775302,42.99942486489,41.16238573871,36.54278584891,36.04104475914,36.66652215238,37.84874016987,37.33938598594,35.24306024425,28.64464010058,25.71371998657,20.33151420702,18.85908380519,19.3059652928,26.57325351244,38.2628638364,39.7415909355,34.68669804409,28.89844579763,34.63170105566,41.46700454756,47.13815002724,52.38164723782,53.46736547365,56.40968047888,48.36218641104,47.19617641483,56.36127508181,58.90199044808,62.09979610917,64.50532203149
60,"BMU","Bermuda",34.34038754817,32.17399516396,31.37430385207,30.0778736121,31.34911563611,31.07981195202,30.98891027466,32.25833224919,33.42998977251,30.81514755509,27.36997025638,27.51514904098,27.83991868905,26.26727628105,23.00045868416,22.16224178844,20.57777792943,20.46993266358,19.2139974865,19.54643704484,17.6279924095,16.631790918,13.57231417364,13.35263575691,13.38212167494,15.48551855214,16.75633076163,16.61669173878,14.02954417271,13.51670605105,12.30004740494,12.64216101623
64,"BTN","Bhutan",228.41909987339,231.45847221473,224.000804298,232.71113604378,236.07543524342,251.28362054821,248.48059651242,252.63870788184,249.54960169357,251.28177365118,241.21641269175,215.6285655792,205.31394432077,213.07949012687,222.05115813126,216.36872263108,218.22544377634,237.37327494591,240.30711171716,223.11978241406,208.21734737624,217.898275311,232.91182820849,230.00258530769,207.61936654372,204.19236028627,226.23470299489,245.81171525314,228.70100179782,229.71018342418,227.98863341226,227.37303414093
68,"BOL","Bolivia",22.01847862189,19.9454471494,18.24867663924,15.41501673101,16.94772799079,15.27234494268,12.45565088169,8.92261888954,9.32197382769,9.36802239544,7.76159451461,6.71805381435,7.53939504922,8.47393505374,9.95545786543,12.38540743073,13.66279603172,13.59820958853,8.51511061737,8.0934505587,9.58680618622,15.72535560736,20.23272585708,14.57254775462,13.40796704034,13.70415570301,20.77038236838,20.74315582006,22.89934341312,24.88914437003,26.7965062395,28.77044790076
70,"BIH","Bosnia and Herzegovina",66.59377913894,69.14182332417,65.58790894602,71.92971937644,70.53080615986,68.35904169792,60.38255515792,58.18607633005,51.22683550038,47.11816867986,41.63181497475,38.30206039515,41.42841393792,39.83659723034,38.05526696093,32.79544965757,31.81815426296,31.47476643214,29.03914462214,27.34074474825,27.63906343879,29.7331830661,31.39711144065,31.96776850874,31.38117546574,26.87691012302,25.91400439893,23.14920781596,27.43515582267,28.28720351675,28.69756108229,27.36092495336
72,"BWA","Botswana",53.03446126716,56.01880591402,50.96241939088,49.42746919511,44.14512522714,44.0953320307,43.85365062647,44.0747901888,43.82377611627,47.33800243302,41.50301416921,40.5992423383,32.73374249003,32.58946103848,47.77971637685,61.35603452904,79.47276619169,73.08991653373,63.41560546457,51.38126889418,47.37991511976,51.60625410917,56.10805458286,55.93846673262,48.76686004535,41.54882110628,45.52231755513,48.74792211173,44.47414192001,44.10087148448,44.47032207855,44.45646624799
76,"BRA","Brazil",22.40997243988,20.93560175537,21.61631042244,22.61503031288,24.52718503829,24.96891783174,26.30138864147,25.78566585373,27.81216496733,26.10153039126,22.30129319014,23.96362580763,25.18780529594,24.78859548431,19.00775543578,16.7496257587,18.38242228832,17.24198987217,14.37269105748,13.44017571533,15.47979656175,20.28522850235,21.83545870819,22.96383248156,22.40647631377,22.0871199634,24.0566553468,21.47849186518,28.20333214193,30.0619865497,32.51191420175,34.44224053005
92,"VGB","British Virgin Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
96,"BRN","Brunei Darussalam",5.18488848295,5.92173465372,6.10145151247,8.97703430984,5.91293815846,5.31921762332,9.43859689139,23.26209710887,24.6463623564,11.25587531519,3.08443246832,4.68398863135,4.59651912183,7.81367895658,5.94621437943,8.97084153172,8.6967471241,8.11114024723,6.58771515106,5.38154091128,5.2328813348,6.0169728784,6.35545854683,7.46162670465,7.88436291812,8.43757220035,7.45412488597,2.24198329203,6.69970100609,6.41207891869,6.04737929045,5.93406433782
100,"BGR","Bulgaria",66.76177565869,61.7535054417,62.42425954319,63.84087675601,63.65084964342,62.31312410976,56.018440707,53.84143343154,39.00262213823,26.89934153951,16.61243130685,17.24840770348,26.92682376947,33.37904314868,32.56199621317,25.07923264466,26.91855237023,30.34566927427,32.06550330168,29.58259289232,26.96251378115,26.44133278654,27.89891416225,29.23656471322,26.79537278175,23.39731854799,19.60396324855,18.0124469697,19.26105101137,18.07639997559,17.00657586969,16.44384612462
854,"BFA","Burkina Faso",23.93669672314,23.65934811113,21.80031879137,20.71964561404,18.39324199625,17.80522440661,18.71879403519,20.28768392591,20.26767019511,19.43415389649,14.70097280897,12.26401772782,9.72949156608,11.22132160152,13.45959322617,17.39234275694,22.16186915569,21.8764149054,17.56838380495,14.35029199811,17.1452405589,20.48352020967,22.48801022557,26.94949431349,29.56277888971,31.84159811113,27.33565405436,25.61251217641,32.80673715811,34.34998751909,35.92545835592,37.81019621335
108,"BDI","Burundi",42.09538951108,43.00010060464,38.23909624404,31.31021519894,27.29148896491,31.22896352823,31.80971645059,34.47847056674,26.94390202965,32.79713856345,22.06440895364,21.01359336795,13.49946559665,12.81291145541,22.13200597291,33.08646068134,46.90232776824,36.3572005723,24.9025984878,21.23322474838,27.34026999809,34.79889506863,39.30937128139,45.4692641356,45.9562567585,47.19881979781,43.48064072078,45.61285200515,59.5555572375,64.96643359522,70.20703664485,76.07011558745
132,"CPV","Cabo Verde",18.80177342175,18.10865534139,16.66933797027,15.21721923536,12.84919654338,10.97085618229,9.9286808807,10.08120849926,9.89436079002,11.2839085495,8.73525221979,6.66244638253,5.84572526909,7.22015075097,7.01537444064,6.08649283796,5.5827551042,5.62366952693,5.4388613604,5.84183551913,7.81930485061,9.77871624081,9.72888298973,12.68911500467,13.26022576552,13.94426049847,9.10928365615,6.33602247408,15.20757501936,15.54904280202,16.16510297288,17.83055719651
116,"KHM","Cambodia",13.99539567221,15.71232770814,15.83927074242,17.92103986975,16.29317981123,16.2212692462,15.6159873671,19.87671914609,16.17604917276,15.37231545,9.49818438104,14.5209846123,17.14798205459,27.62728736778,28.98528409068,26.06001333519,28.1146062944,30.0383338294,33.21507380337,27.62355571249,37.54469290755,51.57339046249,59.65265503053,51.91056079962,41.28441840664,40.23605272001,34.86891922282,29.20695646735,41.49638362191,41.82608441086,42.43713161442,43.21118165453
120,"CMR","Cameroon",58.83201720573,58.47131238038,55.65932022465,53.56078009718,48.63419067393,47.40944131705,42.33531618472,39.20513744952,35.37563854246,32.61510213041,23.63196462939,20.05766244272,17.15898150861,19.47520904266,23.94894858154,34.27729639611,46.9354001455,46.42684498604,35.88490449946,28.65381218221,31.16298781276,35.90847547204,37.44267359108,42.49277931747,44.96936829356,49.23259378818,46.81251066966,47.64570688994,53.87425747557,56.67738351277,59.52736591163,62.87919514575
124,"CAN","Canada",19.1188278259,16.97507582022,16.28910445197,15.86063694561,18.13900912212,19.95229529113,19.14358277806,21.20143359803,23.75556178032,22.52612161975,22.45763467987,21.33205453214,24.15545809842,20.75232847371,20.24424025387,19.45069273134,19.69474171665,18.98175730793,17.33384085162,16.73886736384,15.69888552879,17.336169856,17.01576317779,17.1525009987,16.63586227809,16.0445789342,15.36215716408,12.91153756953,15.35580286742,15.07661906701,14.20207332843,14.25996921644
136,"CYM","Cayman Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
140,"CAF","Central African Republic",195.47467585508,197.99188655096,188.44849926653,182.12023697273,174.16787689841,193.97045152374,188.16167760075,179.76819814108,155.1810278712,144.88475288655,112.1094541078,96.80245686537,85.13106494858,96.79027719296,103.83001682008,140.48064125601,168.69885815582,173.89483772313,142.06533351906,121.95539289787,119.83851335245,120.45803788204,111.12372730436,115.97030452876,109.63055606789,129.6755252997,148.84992186827,178.220491888,153.47184302932,157.42520313276,161.18974853772,165.17764526797
148,"TCD","Chad",50.03049871737,46.80270407844,41.97010872674,39.74348370536,37.0181230497,36.90367060318,37.39625417572,39.61388506904,37.41638183869,36.20807693686,26.2580458469,23.16374752774,21.45079315339,25.87542578243,33.09119115718,42.6367613809,53.78661609231,54.58480043472,44.28266663894,37.87248554044,37.00575931888,41.75761833706,41.35787931256,47.39891294897,49.67334951895,52.20718024855,50.04338380451,51.43500683781,56.55000776383,58.81822440378,61.47507108317,63.78932525515
152,"CHL","Chile",19.97700193114,19.26760490202,18.41097132551,18.85788708242,17.94406391529,15.95239569416,14.34722932693,14.43729102061,17.52187954301,19.08626155645,17.67186471852,19.2152836441,18.46744171945,17.58759642836,15.76421975341,14.77365990507,14.36100161702,14.67915783301,13.03215215664,12.03125392146,11.58030732404,11.26467029791,9.16486852021,7.91942170887,8.10485731066,9.01233162951,10.33631909002,8.6912955311,8.76719003597,8.66709887365,8.03579066954,8.00227132753
156,"CHN","China",353.85677524544,344.53268468719,353.68485599517,350.22661308277,360.1679411587,356.46350238294,352.36005416893,356.42641929485,338.42746365595,342.8827857484,326.6526644672,322.3308257075,304.73815985275,307.67719540077,314.48341797835,300.04130202463,290.35252963027,279.98105733266,282.30437824502,254.92191683158,238.46875658925,209.3953846235,176.38962225488,147.26610130039,130.38980311808,131.40358177523,142.20879941751,144.27847324234,115.75493813972,110.08668488453,104.87437774466,100.73173372357
170,"COL","Colombia",13.86389651421,14.25193377727,14.54351514648,14.11146242109,14.85251952507,16.36172594963,16.64878386831,15.92283435852,15.32955467152,15.78007803413,12.55800799749,16.55077690049,16.45451701211,18.0264882511,12.09108072187,9.17521361826,9.13632001144,8.35510350265,7.93818590483,6.6547654505,6.29480624771,7.30771938522,10.54630287937,9.76170460766,8.9148427968,6.80848586162,7.19611783133,4.43656552388,8.05610452279,8.5975721473,9.32905323478,9.7420914895
174,"COM","Comoros",2.61036047278,2.22226504211,2.12244951368,2.29085851035,2.15485625452,1.82856095765,1.94343089989,1.85012591246,1.96566958697,1.745537659,1.08232057013,0.69180856671,0.49251289397,0.4542378705,0.70823250709,1.99005942568,4.08037705191,4.14580802853,2.41377876383,1.41926577632,1.91585233348,3.69836203888,4.54981676171,8.12138122101,7.75504758737,7.69463422344,4.00460248328,1.94131938223,8.17974137103,9.04831748956,10.54488852745,12.06282324906
184,"COK","Cook Islands",22.04254699456,26.0457354797,31.37444391797,35.10526558688,31.35408681365,24.63717890188,23.73911561084,26.44830265871,31.48313877316,30.16977664629,24.71136893429,22.46557414919,22.4552242697,19.6633712376,18.75484352979,17.7610684913,19.57074615433,18.03049950555,16.97144371389,14.56621446218,13.25657161857,12.02484464027,11.19526736959,12.90023088698,12.33371157715,12.72101445838,10.80081525932,7.44093276869,10.80810363842,10.01515031802,9.79120691629,9.53293122651
188,"CRI","Costa Rica",12.09094442096,11.78687432441,12.50400072892,11.79539402261,12.3892728906,13.10067298336,13.82339379718,16.75797821616,18.12229708735,19.98713988958,16.93918856061,21.10052619736,18.04579789856,19.67266013483,12.72480721653,9.27313535654,8.875030617,7.44476077485,7.1047929225,5.31137362878,6.57118428411,7.75458934767,10.84407308134,9.31086377437,8.21056315137,6.41794588763,7.44600474572,5.09198259356,8.74502673997,8.92755739224,8.80388635647,9.22566274566
384,"CIV","Cote d'Ivoire",20.22900829622,21.42296358873,19.75317043918,19.80754732122,17.25708365464,15.10731194753,15.4533239897,16.3226449519,17.08912788836,14.85136802413,8.87734017246,8.02103483482,5.67438235174,5.68951577395,7.2103593913,12.52512474212,22.26344414681,20.99464229883,14.74553799436,9.77835730127,13.20022174352,18.27943538075,23.77162790233,28.97256299601,31.45271823597,32.9836414866,25.51209908161,21.86025168899,35.72250810314,38.33785993429,41.59740839769,44.99746383678
191,"HRV","Croatia",40.15078993367,39.35141553309,37.696151939,40.72314838455,41.69564547645,40.54182661837,35.80197908883,34.83572625597,32.75091120786,35.38313900002,31.49838757827,29.58466791118,32.55275377836,35.39453636809,35.81105907464,32.09679745619,30.7721037932,32.69101347791,32.00228376517,32.74665816518,31.24597834534,34.12979602126,35.33633690054,34.6146246744,34.23858718013,33.9802003555,32.57924567962,31.89543953576,34.26326528252,33.75513704009,33.60301584946,33.85707747735
192,"CUB","Cuba",9.47679835078,11.41881465825,13.67589515721,14.19004459212,12.58241133354,12.19548531821,14.62531072583,18.5476595882,22.2064070334,25.16144141236,20.84444661289,18.98290954234,16.79871581515,18.72953811776,20.26866907633,20.38863050559,19.91290701592,19.70237046534,17.87342205865,17.53460842954,18.87588966113,20.23570562872,19.58367707997,20.61011149566,16.35082720208,15.62665499327,13.25191261671,12.72949697776,14.3554962039,13.73734986041,12.72525969416,11.95343567563
531,"CUW","Curacao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
196,"CYP","Cyprus",107.29059413536,107.29959036955,103.91351792824,100.37923793179,90.54664019735,88.80520125415,83.405091909,82.12383375785,73.61322274,69.02185556753,71.31710709331,72.93565122182,74.20275855187,68.78810655547,63.03090201036,54.51679818767,54.17967961079,47.83612724448,50.84730274688,47.83662076156,53.48060839868,51.05489978931,52.79299834126,53.14480880032,51.41943323275,51.84405079677,47.87044865541,48.89788457173,50.32851256752,50.14142268078,47.067332143,46.66365312366
203,"CZE","Czech Republic",34.96503511285,30.96779052902,28.70932564213,28.18377289359,25.60798665303,22.25369511861,18.4759362463,18.22333710458,19.45797719568,21.33350080966,21.26702413556,21.91491234973,25.66860598753,27.99727313213,27.4212443503,27.23698859554,25.97663386493,25.69095059113,24.02964989695,23.35170536458,22.33536481193,24.69733535674,26.81315233293,30.72194345121,31.69145388405,33.08573316187,30.99644651168,28.67922702329,30.68227790187,30.13196525912,29.78088258766,29.99446756829
180,"COD","Dem. Rep. Congo",69.47280287688,73.74129930408,67.47886817534,64.27704534581,56.1941480432,58.62711125973,56.18687282025,54.91262170504,48.50560330801,47.44825731623,32.00718452014,30.99911338842,22.10694594702,25.67428442443,38.95521301881,65.88341097797,88.93721886769,79.88612001536,61.35644571847,51.23293690699,57.79314174851,66.5057610692,75.30009272515,81.12169382692,82.7081801622,74.0758913527,72.39323522996,72.19638699191,87.1142722247,91.10847587455,96.42901605657,101.49048484137
208,"DNK","Denmark",27.04230107402,30.84063729236,30.25601716451,37.1261575988,38.95081567134,46.27401332516,48.4698432006,48.13934307486,50.95310165865,46.21465610143,41.45510017103,36.24485820119,40.32984829633,40.90394029507,34.83771843126,33.56320027865,32.80274739872,36.18440063625,31.91290245255,32.95467894875,31.59542397014,32.30858728332,35.82194152691,37.17621047414,35.3919487139,31.35120499636,26.7976719189,24.06172919225,29.1927714551,28.33244536761,27.00918013026,26.42347952955
262,"DJI","Djibouti",20.52117873667,19.84693097682,18.55412554733,19.25489565564,18.71788588773,19.22430983945,16.54358874593,17.20074375368,17.1426590781,21.47964109707,18.52059805586,15.41503595004,12.61959953067,13.61222616995,14.95477697519,16.87816021634,21.62243256199,22.30322600998,18.38967324743,14.99196822458,16.51933014648,20.42794803841,21.87782350595,24.28290754268,24.25178528837,26.43777788029,26.17200326626,26.55968535282,31.71532401115,33.5294547925,35.4649194795,37.5454766726
212,"DMA","Dominica",8.50372062469,9.12719504489,9.79118771095,9.95891290463,8.61106150484,8.57534098495,7.44831309256,8.00485167451,7.38187466091,7.03594081456,4.7312824734,6.68287428064,6.40717347127,6.6282801068,2.87357333579,1.90549083948,1.73240436078,2.81859503992,3.62337574638,3.58164159199,2.12923882755,1.49525965855,1.53509447515,1.62639553318,1.45359740154,0.92849265815,0.68826290095,0.07115600504,0.47580056849,0.22791338447,0.2520304124,0.22199443603
214,"DOM","Dominican Republic",12.21368236749,12.29590304665,12.70559332505,11.43117414393,11.70723556753,12.84396422112,13.51793819787,13.15555182416,12.6866720829,13.39911168443,11.87259945125,14.78835423884,15.69806650664,18.06076343275,12.56728416132,9.85165964184,9.94265193251,10.55882402311,10.42337700241,9.60103044479,9.95629352555,11.55239344382,11.62065661639,10.83514902436,8.00661017653,7.06712081423,7.14746292677,5.94937858713,7.17130856423,6.64732132669,6.81840347478,6.20725790176
218,"ECU","Ecuador",6.00083305956,6.31990112793,5.97984804085,5.67371261991,5.23848161494,4.88142746334,5.31194067525,5.02643085338,4.93246423652,5.19984416126,3.85266646544,5.88102717894,5.79582441727,7.0375698991,5.07921848323,5.19519070222,5.73385754027,4.81798864865,3.50260757111,2.77891537874,3.04805289846,4.60450667574,6.56356599606,5.59742644465,4.87126740334,4.28809304711,5.27211595449,3.69126433932,6.13283506414,6.2727748753,6.29738729711,6.7879300003
818,"EGY","Egypt",134.96406662605,132.4716804261,127.89611650336,131.87991550075,129.33121954232,124.06955317169,117.67714963051,120.86589681339,115.43096399728,115.57307606032,102.05524015071,108.28151193951,107.97385209309,100.702392166,89.72149509619,78.31912235992,82.28785698105,80.4158035739,78.28187626269,74.71534727795,72.47739514446,75.62591643527,70.85868937602,70.62488603894,65.39102909139,69.57368234847,65.78648601025,64.35957749459,61.71280725829,60.58876296347,59.56196537489,58.64259542749
