"code","iso","country","COE.raw.2003","COE.raw.2004","COE.raw.2005","COE.raw.2006","COE.raw.2007","COE.raw.2008","COE.raw.2009","COE.raw.2010","COE.raw.2011","COE.raw.2012","COE.raw.2013","COE.raw.2014","COE.raw.2015","COE.raw.2016","COE.raw.2017","COE.raw.2018","COE.raw.2019","COE.raw.2020","COE.raw.2021","COE.raw.2022"
48,"BHR","Bahrain",0.221367138392283,0.22492586364775,0.225409294560733,0.228236495376293,0.236420755595477,0.218486567473433,0.206079939560439,0.243551372148519,0.211249418629945,0.223291738200474,0.220324961020634,0.220396032264361,0.226985814795772,0.240074370913479,0.261506442934192,0.248974384912014,0.246957658297806,0.256297328337404,0.259066684095,0.27376643523525
50,"BGD","Bangladesh",0.608769380944747,0.583629468045885,0.578656037772146,0.643907981128705,0.635247806846173,0.630108323095707,0.687843573264454,0.616949032072644,0.669512514679486,0.66901141238606,0.65650339664667,0.706157317115111,0.69148095221276,0.697417056823236,0.644670869842836,0.733116513207368,0.699485910214639,0.740861066360765,0.78120765904528,0.691050920947722
52,"BRB","Barbados",0.0910339377887712,0.0866305584770857,0.0876590954925827,0.0853264929206436,0.0863197888073162,0.0821788319789456,0.0783238149882656,0.0818638386318746,0.0798132502643526,0.0800612557745509,0.0799776776338391,0.0768214396600079,0.0798747929111554,0.0787457435929653,0.0783064954564456,0.0762056794972345,0.0748928282355696,0.0793632155568148,0.0798646944013355,0.0750780037375725
112,"BLR","Belarus",0.169688789957019,0.159301409819373,0.158438680415027,0.160545503817559,0.152371016687536,0.14529384085489,0.143831070591264,0.157153939839049,0.142439999760705,0.145096596432202,0.142650376176007,0.142202092731499,0.142787766746794,0.139499492587708,0.134322651391386,0.135490151981293,0.13374822502442,0.132848844722056,0.143250829755512,0.128712477501057
56,"BEL","Belgium",0.290574190945358,0.255190732376022,0.245481624668673,0.233998129644396,0.225763784207777,0.213331721675778,0.206355570060933,0.211581906779166,0.201949288585038,0.194742004688169,0.195746645890852,0.186494730663718,0.178765065332071,0.179256380666288,0.175238868661343,0.165938700613895,0.156649916455412,0.14688128093289,0.157104110646642,0.148323750584611
84,"BLZ","Belize",0.137806388515429,0.112058286448856,0.14584549601322,0.110923954468063,0.120563051418712,0.109924470644214,0.106731432172118,0.118752835071991,0.119619539478559,0.107539100668519,0.117387106556543,0.106935962237588,0.107862384894342,0.111297434847813,0.111754412285626,0.100185417468014,0.108669242071759,0.112840347430141,0.102891094178167,0.0991996858059648
204,"BEN","Benin",0.222607757550555,0.245012766456515,0.231824222524905,0.221803031043075,0.253904716391133,0.256257058668522,0.225636323289845,0.226610835783861,0.233127099161825,0.228597146766023,0.240799197346317,0.230067616377814,0.253442699396233,0.255966188046138,0.265062179853457,0.255268045758842,0.257716852525617,0.265109130870398,0.257348707694107,0.266698152393773
60,"BMU","Bermuda",0.119187828371392,0.113073794217372,0.112354630648716,0.110770492392321,0.110484131308529,0.104250375870687,0.0961254816606495,0.10677562366137,0.0987747348824099,0.100240460081926,0.0968543991000092,0.0962511441403035,0.0957650685169194,0.0952195535529364,0.0925157690898035,0.0907696601182726,0.0885120905602733,0.091582031243118,0.0927442044858452,0.085088500172666
64,"BTN","Bhutan",0.436424635875753,0.424605452922393,0.435606790473154,0.459267493789227,0.453124759781092,0.447210961685109,0.507813017775019,0.467086643573743,0.477210547570632,0.492787646234634,0.459818358652206,0.514034764022888,0.47888753879795,0.478944648343345,0.466840723457578,0.490640724053925,0.464613605865099,0.49174131637805,0.517989709993197,0.489993221006375
68,"BOL","Bolivia",0.180242151889665,0.199393714530926,0.191948306235478,0.167975425197709,0.198039716907315,0.161566095977177,0.142167804091332,0.207611110045687,0.164673804900077,0.145668269264864,0.136510179932407,0.138635146843986,0.14988361699908,0.171202533126516,0.156387786204369,0.141630001465766,0.161174117338722,0.180385919007315,0.163596676379715,0.179390545842217
70,"BIH","Bosnia and Herzegovina",0.21642397887967,0.195105523972596,0.20157975072613,0.191046074172424,0.190550639758394,0.17809024571024,0.173463029572913,0.171321298866217,0.176647422454648,0.179099757419638,0.163000526881414,0.159801871113222,0.167136253771209,0.158302310309975,0.163498184736095,0.15269661207631,0.14896718691376,0.151085417157546,0.154113410629656,0.14565954492326
72,"BWA","Botswana",0.125150675916366,0.119450969511244,0.134834832887202,0.127292314863425,0.131336045806946,0.153133263424645,0.124500605878169,0.176775539722646,0.156885200992642,0.133790093491483,0.12593473119739,0.123260851635483,0.132218798568339,0.129243281247278,0.132906418328212,0.134347998200752,0.132225962595615,0.135268857108941,0.141829223049477,0.145797825711016
76,"BRA","Brazil",0.173385711833715,0.16706891743907,0.169412844239216,0.163324675275438,0.170467253731382,0.150797553092196,0.144309932419954,0.15999379363252,0.14530748870108,0.14822810715192,0.138132288101676,0.146641971193425,0.156861609241769,0.15021725324799,0.14888309398363,0.146060340472675,0.154957208014939,0.156402534761351,0.152042542779233,0.149640093011006
92,"VGB","British Virgin Islands",0.0941929135264555,0.089417218206406,0.0904012861789003,0.0890058968213465,0.086786988807218,0.0850222853596095,0.0797537788391783,0.0856842093184964,0.0796652253585963,0.0821319857666917,0.080148251965725,0.0767879036353908,0.0785212167029211,0.077713353141141,0.0770797443531523,0.0753219105687386,0.073518084770702,0.0789214519954385,0.0788144336256196,0.0738476721452053
96,"BRN","Brunei Darussalam",0.265314825568269,0.215810421190538,0.346255130141571,0.246808457012843,0.185610093496726,0.164727787406845,0.581199831224407,0.224109097415868,0.325281352863369,0.30613463291218,0.223623359237212,0.219272881571569,0.305266986973643,0.27699691642812,0.148083410247202,0.247082905788724,0.360559043989982,0.183771101388416,0.193564937780643,0.182500967033579
100,"BGR","Bulgaria",0.217950744929713,0.208921452487766,0.20706392225673,0.204247107165832,0.1950379624599,0.189365529454832,0.18119529469249,0.183850941996307,0.184694379313103,0.181281486152562,0.172610234442567,0.167791660560699,0.171893806842242,0.16766769999002,0.166112024336887,0.159537834341533,0.159239224128015,0.1564596920345,0.160370116562198,0.150621213277842
854,"BFA","Burkina Faso",0.182956798003755,0.198786430245968,0.186315341903693,0.173610032771422,0.176259506685369,0.17067944069844,0.176369672154493,0.188709810063923,0.181006722081978,0.170418224148415,0.181823591104489,0.183072202378435,0.174298301030245,0.188194623662386,0.192436200855888,0.187731158709679,0.183930075400475,0.190356103678316,0.196162771071054,0.187124238475228
108,"BDI","Burundi",0.419212846528934,0.408819837198222,0.40927074932497,0.383968829664521,0.42875279878753,0.408187038927641,0.406107748133895,0.425647261311172,0.420372421924834,0.44259967329028,0.437929528073003,0.437973233652904,0.450446655996717,0.438803763809399,0.399102688409157,0.433393037452695,0.406612238061012,0.44627243019328,0.437463851939733,0.433988228887543
132,"CPV","Cabo Verde",0.108525805989876,0.101583998056269,0.102790284909786,0.100079589941712,0.101797443130232,0.0969692582551715,0.0904319702775448,0.093818467055978,0.0933058111602984,0.0946851658754945,0.0927088746544558,0.0892563362725385,0.0935329838095283,0.0921164252688324,0.0871649578726238,0.0866642447861378,0.0863227718996278,0.0895017222248573,0.0936735699651985,0.0837741239295435
116,"KHM","Cambodia",0.248412953759364,0.270722692086364,0.255385693890508,0.230359156823009,0.229428212459309,0.231256507618171,0.247913752097435,0.24633320283391,0.252699945180143,0.236490894353125,0.258034170129314,0.247794388339723,0.25973293274208,0.261516049558034,0.212034335529459,0.228655548959868,0.223517848749464,0.241708905256734,0.233247735346637,0.216911963661358
120,"CMR","Cameroon",0.251964099560441,0.263870729446914,0.253409407923,0.24003615767036,0.251913752792084,0.25095921136889,0.231579267172392,0.241605039532199,0.239409289839084,0.228193759425296,0.245352038608676,0.2375532760736,0.248815623154712,0.268508695726495,0.26100232201758,0.258005612588838,0.260403688148839,0.275145873634894,0.280824145010502,0.265043772078964
124,"CAN","Canada",0.240382866856544,0.207138010442931,0.207028905808102,0.197066366274417,0.187801530271667,0.181552742763003,0.167720049544819,0.174557671464274,0.166935474419272,0.173094714185097,0.166380726274707,0.163249582629022,0.16969121123524,0.155831944855555,0.159671377389025,0.158227679044185,0.150089542815573,0.145405043769931,0.161791552012478,0.144800789902102
136,"CYM","Cayman Islands",0.107076452903801,0.106082971867136,0.103416632467719,0.101640286045258,0.100554689848246,0.0961293570674701,0.0935188017323112,0.101556644463847,0.0956938092538689,0.0946613600326362,0.093337719288221,0.0933007850971942,0.0948159307953727,0.0945464264728342,0.0876788829097809,0.0855364144705193,0.0840536593846288,0.0889614322262052,0.0883893757841945,0.0824744857631537
140,"CAF","Central African Republic",0.375031697118188,0.374685167948402,0.369694378969142,0.353622261856809,0.348062474586674,0.371185681419218,0.328734599138144,0.336860103174673,0.35198099749414,0.300658007122342,0.315800260391644,0.330429259433048,0.329643243384961,0.338399497157969,0.304066190545976,0.342145492295802,0.303985911710475,0.326655235032509,0.323980868826219,0.310929137489663
148,"TCD","Chad",0.211154483206919,0.229469370211572,0.211351690331655,0.209098088001267,0.20440479548488,0.194462180496988,0.184123388493145,0.188968630027567,0.186628095136839,0.18489145033203,0.196191708067863,0.179721490386992,0.174550332180805,0.190133686769035,0.17840823393364,0.184888470162375,0.175638404147584,0.184440671158299,0.188146599714572,0.173270075744944
152,"CHL","Chile",0.38237581912936,0.370158226253994,0.35860177873227,0.362098634249582,0.374791741989222,0.382649223910451,0.359106281047398,0.37521726118677,0.377992110987531,0.360605196449939,0.381640152273391,0.387104136758939,0.370263996254353,0.403786360633214,0.426834084145468,0.390514115389572,0.393893357834912,0.374400198263111,0.392436376049596,0.411220246791078
156,"CHN","China",0.648682925977714,0.643387896550072,0.640173566900759,0.672428227590948,0.697086123669549,0.688747663750747,0.696539662258994,0.673877429970223,0.690201431322127,0.684891604802812,0.704394694425751,0.704195697572976,0.704727150533134,0.689558838785543,0.68961402142053,0.693863745625861,0.714575280059784,0.702048975995159,0.679053586261349,0.667260881404994
170,"COL","Colombia",0.207960148219204,0.195443517822422,0.191137430730384,0.183906462998539,0.197489783887462,0.179190624066887,0.183127181232776,0.194770586379273,0.16999797100926,0.183896815694094,0.186556284852819,0.191187480148511,0.200327871289619,0.207264872035272,0.189230095338889,0.193070501948649,0.201735017690062,0.206612811676343,0.195186095397447,0.19928537134107
174,"COM","Comoros",0.0872463881328193,0.085242383914049,0.0878684423515167,0.0881176222721953,0.0936370965980547,0.0836660388474878,0.0791140040970254,0.0833073680989131,0.0833786618110967,0.0837153160891426,0.0825509611959007,0.0831580346008311,0.0886431270509322,0.0833095943526484,0.0827636048161728,0.0818209839211239,0.0780951978221928,0.0836764714437389,0.0790271576786142,0.0819990837996665
184,"COK","Cook Islands",0.0597510070230625,0.0585492691487193,0.057966515436878,0.0563104894225232,0.058252683555116,0.0534093345357616,0.0503225163958463,0.0518588272288346,0.0495244827257519,0.0509121202479371,0.0479580107920047,0.0481493188222177,0.0494789425780794,0.0481613958737199,0.0522182870715022,0.051364206005514,0.0505494730229362,0.0532585082501084,0.048569546537785,0.0490028598996655
188,"CRI","Costa Rica",0.126414710018892,0.121176211298002,0.126372911040549,0.120772092359058,0.124302345108935,0.116577693679568,0.114996508210206,0.124334516338891,0.117114315642433,0.121577625246246,0.121668604657205,0.116785404775543,0.120395844701847,0.123883225481927,0.121803389924292,0.121696258945656,0.117649901403747,0.123062899734155,0.120488545730954,0.119529004250887
384,"CIV","Cote d'Ivoire",0.206422343458829,0.19561821320881,0.197907170279309,0.189462074785107,0.205992789095351,0.215082487217372,0.201403710301153,0.19040260243972,0.20305248436153,0.190701131308839,0.196426485710501,0.180921533617675,0.206279950742346,0.213811292415616,0.208759580024022,0.199281903307897,0.202740851253583,0.211712432670046,0.197803113902936,0.207568332260874
191,"HRV","Croatia",0.255874905790063,0.233498821551831,0.239407465662116,0.225209882576088,0.221799480486383,0.210471736030909,0.199123739408307,0.198896324153396,0.206434119258425,0.199051638282007,0.191307359565318,0.183864813718527,0.199187270370461,0.186601702668237,0.184036483157788,0.175049295587828,0.169277498835048,0.1708610792869,0.175092751346171,0.169578872776041
192,"CUB","Cuba",0.122533633294832,0.121633882544472,0.120592765474831,0.118376355442521,0.116556891504183,0.1100291510689,0.107736898656393,0.112841855094072,0.110312598400319,0.107680227160506,0.106464176066072,0.105414746353073,0.106355668452579,0.105458164523248,0.102382026215741,0.0982531819150249,0.0981817449270681,0.103720801855151,0.104278731591099,0.0960046823786983
531,"CUW","Curacao",0.0946447512452395,0.0913886024139235,0.097315489304561,0.0889067449110868,0.0917088957768824,0.0865131388820279,0.0817607618779052,0.0932148989356724,0.0871711812615225,0.0853807700867919,0.0864684579298659,0.0803154826297711,0.0850627725621393,0.0875243716506771,0.0860288105669006,0.079734712272135,0.0823233209818534,0.0872750043260908,0.084071143661338,0.0824237835107495
196,"CYP","Cyprus",0.164095570427392,0.150930268232209,0.15150210751678,0.145672712321941,0.14768649836759,0.14249803065279,0.134690206167482,0.146436257921889,0.134675632827478,0.139858637169659,0.141103499332513,0.129794033097017,0.13440082066214,0.136116538214907,0.127926779457631,0.124073173097865,0.120941776246405,0.123897484186037,0.139215438739946,0.121074015656777
203,"CZE","Czech Republic",0.271274815022556,0.243530742904091,0.253135618871731,0.25199048044578,0.221753184048747,0.219217645379429,0.219850797184912,0.226437541789452,0.213817254265063,0.202803087352797,0.203297100261598,0.2048936851389,0.198748897466877,0.19468591815402,0.189542665678802,0.180771013150491,0.178069506365267,0.175014786911688,0.189512297342527,0.174720483303812
180,"COD","Dem. Rep. Congo",0.339983966187003,0.359521461430243,0.37178506951103,0.354390355386717,0.358982313587578,0.367919487096011,0.36170547346491,0.375499585390864,0.381751779666123,0.368554891254998,0.38492664125271,0.373116136102902,0.401833884443981,0.387438300915752,0.329854791449663,0.361564428853125,0.35356887282506,0.381637929462331,0.378177518269887,0.372515535477516
208,"DNK","Denmark",0.188431288798331,0.161911947676995,0.161969803605413,0.165494196052442,0.153399879675917,0.147923940809304,0.144831937274836,0.147935303845064,0.141096212358377,0.142236185257179,0.137700588279864,0.143031788187819,0.135286155460049,0.13436992063978,0.127705457017814,0.131262957373841,0.126241199677449,0.121182793250068,0.132300016386211,0.119488688585439
262,"DJI","Djibouti",0.124005576423092,0.126380663431487,0.122148416840133,0.121413039353433,0.126273961784843,0.120394041855579,0.115833232365281,0.121765895400486,0.128245279061587,0.122209694416885,0.122847102908777,0.117241283488996,0.1224613453256,0.125988947304936,0.151694265675606,0.141792037600613,0.141229643322333,0.154459997657832,0.152979612038254,0.142738397708203
212,"DMA","Dominica",0.0945023058388669,0.0890834339681688,0.0917096903977554,0.0889709779827995,0.0882931965432693,0.0850566478294623,0.0799407784837876,0.0849251480046354,0.0818168241080483,0.0825230300867845,0.0816403951603354,0.0779392153893484,0.080972567457915,0.0811430261204374,0.0784225694478975,0.0765350975469085,0.074913727551356,0.0792556343852059,0.0803990658907964,0.0748612741687198
214,"DOM","Dominican Republic",0.154622818173946,0.152357165963135,0.167094429632559,0.158283719981935,0.156477066290674,0.142993067271612,0.133719835063806,0.14718616430163,0.13900254058346,0.139957660952237,0.133992908494467,0.133298929256236,0.131196492204125,0.134708318019754,0.135382616448473,0.128723938389503,0.132851630782097,0.133595456463213,0.136287002993724,0.131178609216815
218,"ECU","Ecuador",0.179941101448272,0.172943574316645,0.180464263488432,0.163019641263296,0.181239227042296,0.162642598289486,0.166444427653284,0.17549009969569,0.160912428208609,0.164227103530881,0.169486882502946,0.166062626932644,0.177647742458316,0.187421483121899,0.173696799657517,0.17226981859264,0.177274905776306,0.184633682276688,0.172147422475957,0.191155409915076
818,"EGY","Egypt",0.31211212165447,0.302126663959636,0.314621190249436,0.319279104399642,0.31403454233995,0.309619654412552,0.311730659129961,0.325414412049667,0.302145076935663,0.311637440814288,0.334030384560296,0.348298801240868,0.328576814705262,0.336387958654336,0.34739770876113,0.343536199563902,0.347330328131861,0.35793615548494,0.375753488807186,0.360809985720236
222,"SLV","El Salvador",0.205920234252537,0.208847010086645,0.214795401774866,0.200141276139143,0.20749743295192,0.188524071389552,0.206645489588236,0.200605380861715,0.200939242772093,0.207462433480792,0.207307978427374,0.20838188624817,0.21111029743435,0.215943936626804,0.204006312491194,0.206750433231865,0.217429181076185,0.211264633775406,0.20254657008917,0.20412938715988
226,"GNQ","Equatorial Guinea",0.147833791293356,0.158389792912427,0.160078579585925,0.150434558219939,0.152269868238489,0.162266293104302,0.147475140219282,0.158937595388021,0.156874306879573,0.144135311359233,0.158586387746524,0.151702766030346,0.172725892722066,0.174203981085584,0.174953475941314,0.172950744900833,0.177044860270015,0.181821863242636,0.182056130667919,0.177720528976663
232,"ERI","Eritrea",0.146940538363005,0.148603676427108,0.147069194942346,0.147679889346235,0.150540676948343,0.148744873948551,0.139570298962225,0.147880412548918,0.145641381014535,0.14782853154198,0.149016190560557,0.145908497125209,0.143152587465253,0.14720744989048,0.199039129710768,0.196599515393555,0.207351655496191,0.202162213788477,0.199042757840316,0.183807241817558
233,"EST","Estonia",0.187065491552746,0.177313087518672,0.175334868384649,0.180523390865757,0.17296325698904,0.161150793724559,0.159814854310377,0.172627220044374,0.157799370060372,0.160177077138567,0.158182637247241,0.158829865319418,0.15078149321436,0.151712503976277,0.142069190760215,0.146892373199254,0.142312760370833,0.134735766092424,0.149533346849267,0.138810390266175
748,"SWZ","Eswatini",0.207094812341819,0.216256491189132,0.232211642272866,0.214939041230967,0.27069370572728,0.236408972560533,0.212190184141643,0.24235455997091,0.227937741165644,0.22828850271895,0.233430055476114,0.25002330569035,0.242302285727781,0.223783296388837,0.231496392536524,0.245222111101209,0.251543514061564,0.245130103801332,0.253433138895203,0.249588892886992
231,"ETH","Ethiopia",0.272209530973837,0.271838943937334,0.279248133695481,0.268487771436723,0.276346864262281,0.271910734409003,0.266044453419613,0.279384259829441,0.276185065696091,0.279226457094797,0.285041515841438,0.281278071686103,0.283318463594374,0.288986227916053,0.289439806706133,0.288327994475353,0.286643697334825,0.297829015577134,0.296831869619023,0.284991772056136
234,"FRO","Faeroe Islands",0.137243796351883,0.120893781960662,0.118432950607244,0.121907001733854,0.11679321434826,0.116564134841957,0.108143884517246,0.114606951038197,0.109770466768421,0.115070250819413,0.110822483257554,0.112441094146301,0.108853984282005,0.105193723692244,0.104282325033712,0.106044513812212,0.104475520630531,0.102071478621928,0.109442983952587,0.0976280562726972
238,"FLK","Falkland Islands",0.0617933647501978,0.0650055167492446,0.0624227020183256,0.0621677696255608,0.0615512932372006,0.0591951685857148,0.0536366945318023,0.0572305207703088,0.056596408671332,0.057771135884634,0.0537288415305726,0.0527658248664183,0.0538575403412339,0.0546837249134003,0.053978410905184,0.0537341825883608,0.053283655206421,0.0569411831669432,0.0525684302884249,0.056757586351297
242,"FJI","Fiji",0.0694009841154305,0.0650697686811781,0.0669041118530939,0.063741848755908,0.066424110495609,0.0619058010779969,0.057852951857759,0.0620029051595717,0.058507965379292,0.0584896482050218,0.0570975265737568,0.0604445516112632,0.0585217124963553,0.0598155652405102,0.0595406898204031,0.0590786837814085,0.0585434889445052,0.0595333069845563,0.0600009240910298,0.0591365413602249
246,"FIN","Finland",0.172742423725022,0.161804512049198,0.160134906161278,0.16275148479518,0.152322996528694,0.148054569612791,0.142303407758106,0.150578671694995,0.14180931180562,0.14406989175048,0.13831228581094,0.141017981806313,0.134883689019547,0.134783155992921,0.127150737689127,0.132715672923348,0.127639861700972,0.120873390585465,0.135528432636378,0.123716508370715
250,"FRA","France",0.252885778344484,0.225957816714434,0.219957798129176,0.217025431567499,0.210493791893351,0.196221064571934,0.186417920387853,0.18750177683814,0.184792116224423,0.17975816511418,0.176933981343511,0.172268761876573,0.170481202231138,0.168739051207883,0.162982949423378,0.154491183602945,0.149288588565624,0.144180994764325,0.152761584986914,0.146353048781863
258,"PYF","French Polynesia",0.062418457466173,0.0591520435916387,0.0595138510593626,0.0565374164632794,0.0587159616994627,0.0542898571003034,0.05041750021274,0.0522748995719943,0.0498823012673433,0.0512129519508558,0.0494598796696665,0.0483902695508082,0.050139244743229,0.0497465180506343,0.0522148884353652,0.0514006225058293,0.0502136341395954,0.052411327866251,0.0482441737717015,0.0477077497026075
266,"GAB","Gabon",0.165048347575032,0.178583228297816,0.179903626741366,0.172506402165234,0.171090142154173,0.185862271521889,0.174377999854032,0.185731229869384,0.185674319033235,0.168884782513985,0.185846495154725,0.17635035678035,0.195686506038997,0.199944516193532,0.192443742477661,0.192840567092874,0.199942314900864,0.203513382383465,0.207992205575777,0.202500384884457
270,"GMB","Gambia",0.157082523572166,0.166566947374143,0.168387280964906,0.168609601847096,0.174104657567639,0.181229614795459,0.162667175326747,0.188456895786857,0.170321078572598,0.160847845326313,0.171195725511736,0.160772460948375,0.170639434648653,0.179638498470936,0.173640644793088,0.171352181343645,0.175340267158388,0.192079924620595,0.189904314422542,0.185324665595901
268,"GEO","Georgia",0.163432362853372,0.154542415090981,0.153302361668552,0.154618461777129,0.154372405312363,0.143861710393996,0.137785334388423,0.149002347682232,0.143248119641242,0.144704466998663,0.138622406574014,0.136464764646299,0.140017427082475,0.135387206663152,0.137933775435612,0.133131949079927,0.135012632151058,0.134916952511172,0.137721667823768,0.128992292471892
276,"DEU","Germany",0.253985640776515,0.224697064848713,0.223618513949571,0.217808870059955,0.20140456926558,0.195691092434308,0.191094849765435,0.195401553168014,0.188148960577459,0.179966407301911,0.176106676621366,0.178641186175794,0.173493194534219,0.168116910657598,0.165709853390389,0.158464417797329,0.151052527977463,0.146135233389279,0.15589717785811,0.143606524968528
288,"GHA","Ghana",0.226341152282205,0.229317596084951,0.238566504657913,0.213296370659637,0.247381345709059,0.257118733397063,0.219218278786933,0.223996250435406,0.239862029794577,0.214377036820195,0.230923909678285,0.21352555738955,0.255648926697236,0.268792135975531,0.259945526174681,0.247445829968741,0.241466494640145,0.259016634315557,0.230590340773703,0.258582313011965
300,"GRC","Greece",0.200050553778674,0.187056157067551,0.183829814281946,0.182504001212097,0.201669474021995,0.170270567514046,0.164028115918435,0.166360464664216,0.162156935158497,0.165819567228127,0.156907118403959,0.15328160121458,0.157469155530553,0.153736957639765,0.148183895073782,0.143590022382569,0.140502347582184,0.139771318223066,0.158814193193108,0.136175278154697
304,"GRL","Greenland",0.127053711307675,0.113118547485791,0.114127528141926,0.112341509019467,0.111549795294542,0.109703695126021,0.101952337126718,0.106780702604321,0.104235949073579,0.111465563214804,0.106862238778521,0.10812599276578,0.104981928834848,0.101960174006464,0.101369605877258,0.102185038854216,0.10012084810957,0.0994568666559535,0.109659545119857,0.0946773927610008
