"code","iso","country","TCC.raw.2001","TCC.raw.2002","TCC.raw.2003","TCC.raw.2004","TCC.raw.2005","TCC.raw.2006","TCC.raw.2007","TCC.raw.2008","TCC.raw.2009","TCC.raw.2010","TCC.raw.2011","TCC.raw.2012","TCC.raw.2013","TCC.raw.2014","TCC.raw.2015","TCC.raw.2016","TCC.raw.2017","TCC.raw.2018","TCC.raw.2019","TCC.raw.2020","TCC.raw.2021","TCC.raw.2022"
50,"BGD","Bangladesh",4586.99720271471,3995.28757381449,2159.45715834259,4282.53972595408,3293.032456268,6862.82126297206,3995.10262374654,4480.08987262076,5624.91051032373,4667.80214301022,4181.29261432888,5359.45780582312,6021.92653162341,12060.7631502538,12603.7617543776,21196.2280157636,28376.5472330218,19342.8728489412,22078.7597865107,21475.1688145731,17587.280231247,13798.2482828077
52,"BRB","Barbados",12.3674615641688,11.3919815607367,2.99784938684027,8.3195377108865,9.51826779826605,4.12233459845865,31.6282371009065,13.7167265902327,13.2649362791075,17.4619844929096,18.1369737280414,116.543738048038,5.32159267021864,2.17354931738226,1.94870042457139,14.3162589863465,15.8140967493277,22.6342441473372,53.663388493309,22.1097087401573,17.2387926951095,5.24632374365125
112,"BLR","Belarus",18358.9642788859,25383.4157015604,32119.381563079,38596.6830142061,36192.4359491882,42269.3527137337,32656.750225822,35896.4819031907,35542.6751468225,35754.0972881092,45367.0135277511,39591.0920458914,28084.6973655208,33626.2047490246,33899.2960793508,90486.8356861434,78767.0886560574,87446.5702116853,75048.5250807406,68932.1249936563,63478.9777974572,64994.7753530233
56,"BEL","Belgium",971.488195276284,2348.3905956576,1889.77751264586,4793.34065075941,3027.93466925357,6916.08424877007,5985.14253402821,7213.54488571699,5176.36295854316,10909.0212656819,5016.26861897133,5635.16760728731,3314.94950596062,4239.26654853005,3420.27392443881,4512.34253406593,4137.32268593348,4630.60812314386,5577.11821272053,5408.63120349672,9142.89948817823,4833.58905360579
84,"BLZ","Belize",8211.6294925466,13473.7305105896,6843.89617535528,4312.2596737007,8103.84646322108,4269.73522438254,12263.6031958971,8216.09472987412,10264.1271582488,9765.90980993061,26386.279778178,11527.9675967273,16372.7104315714,16464.713800057,12270.8599369956,20510.7058055072,16366.2742953009,11163.6663175436,18372.6361005185,26511.7844869696,9289.64558834836,8171.95170625209
204,"BEN","Benin",3749.3311051827,3480.18734608748,3475.92641465023,683.607611643266,1591.08660240438,1794.80449798073,4659.6990621643,481.551739863384,4929.15882850804,529.238836214895,654.667525621327,2865.41175458773,1312.90312316459,1358.27198226939,598.3973628617,2015.97781767101,2238.4464013462,1825.97080777044,774.985674476026,1605.56142073012,1704.95111761512,1673.90734894256
60,"BMU","Bermuda",0.195819793633897,0.717959401924913,0.130570242764756,0.65275923587131,0.326339101354166,0.0653019817675781,-9999,0.195896767681206,0.457064112558593,0.914107480582682,0.130451296846788,0.587705303160807,1.4365347314822,0.848838595772569,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
64,"BTN","Bhutan",297.659631494396,223.934881538477,543.600767286392,1013.17780377734,770.002230613948,622.872883084171,508.22072905713,775.333695121916,1175.45935217854,4353.62165380082,1090.99358912771,766.212395360589,485.352415753262,1229.1513132896,746.523608217467,1962.95232269421,1972.24437872116,1240.06448959203,819.585235439443,1288.37448758953,1278.57589323634,1247.58636915355
68,"BOL","Bolivia",140321.26053098,178807.971170966,163759.098758033,203251.484079903,250748.327153347,216314.821529199,189952.920149238,369850.560590809,225270.291558841,451759.17434687,330239.210716682,273544.010744634,179822.510960872,256901.398178583,166275.253662095,470600.821376346,463194.471374852,301855.818060805,852089.868502784,429780.298480506,558393.116265573,595996.406894624
70,"BIH","Bosnia and Herzegovina",1496.10710454977,692.658855824298,307.811411682658,4121.82001106999,573.61562940162,535.968834797191,2681.52245850756,1551.78831821434,1296.33477499619,910.637705661169,970.615088232847,2433.75692449061,2574.0062613785,1789.54449510092,580.504892322404,2307.97952624853,1339.31476750497,2673.67080509388,1232.21039705544,1842.07117484818,1018.74078348517,2053.87420544989
72,"BWA","Botswana",130.983881477236,22.7889986253613,8.57255134383897,50.6577650073936,49.0958439651356,40.1078440364789,33.5596385911924,26.0632558557389,41.3246314835872,30.4998423231922,21.4333579278656,15.7872367630555,14.1218635184765,15.5243501056467,0,0.727647686448567,1.15717965338975,2.62494387281141,0.0721906673253038,1.81525809188368,1.4247808028776,2.08060677156901
76,"BRA","Brazil",2746361.5567061,3507049.44035898,3248526.734428,3848770.7897087,3486562.7054962,2876804.74696718,2621820.17792643,2444308.03831688,1817901.23275872,2688896.17626596,1923363.69454661,2918633.14102396,1945506.25269363,2693134.29548953,2222772.41753093,5378844.03454082,4519833.1714337,2948462.08026938,2696748.79925482,3291391.78652611,2991909.30595056,3308930.39154352
92,"VGB","British Virgin Islands",4.09250116765733,2.99644155633463,1.82742183970703,2.6309563865332,3.72742207857421,2.77711908890733,6.13866634203776,7.01528945753363,5.18866324735785,3.94622511639105,15.346735096774,0.877064464042968,2.77700066284505,0.511468725520833,-9999,2.85024297459309,229.362561746736,6.21236764107638,0.876992089410807,0.0730888703472222,4.09281393830186,2.04631630525607
96,"BRN","Brunei Darussalam",1244.45382286781,1088.84559742039,799.176721317364,1197.13619643971,1278.31859942212,1013.51442523369,1564.83281504783,1299.95055037189,2169.47392620264,966.986520070598,2620.36323487654,1836.78286666814,888.325365629505,2224.70589751909,1761.27063066089,2572.58412813648,944.710178917783,806.634430834233,1168.53427288212,1166.42756850767,953.160658001637,919.66386560047
100,"BGR","Bulgaria",8202.31911165974,4638.73881243027,5198.71555774933,8170.46630671127,6566.71056122689,5171.12384083289,9557.28192494906,6448.13476697712,6099.6409143976,3569.08975964985,3331.69064223509,9977.50572537038,3692.76314006178,6688.56413972033,7293.17985887019,7394.53885811179,7687.85663504479,9753.98007115058,4125.24804777225,4795.09995259389,6683.89922526272,4093.21249176921
854,"BFA","Burkina Faso",59.4771051123931,4.30291089982964,2.03824348379611,8.60509096366915,16.9077620046516,4.75707136458062,2.86808460587185,4.75749902189019,4.53171442904893,6.95726103862196,15.3187652685237,0.377733863564995,0.226484286647677,0,0,0,0,0,0,0,0,0
108,"BDI","Burundi",1417.24695708633,986.936212552763,1325.18331831434,613.878833291258,985.379671891594,343.567625726116,1861.68687088216,1999.44533270992,882.776018451602,1904.66468683033,960.586530516459,871.162920407702,1405.64604666746,2047.24018204162,1458.37852041732,1575.87445005659,1775.19277727587,2874.57519478758,2386.32992826453,1856.85177459056,2272.25175327985,1609.96687256175
132,"CPV","Cabo Verde",7.13645079432942,22.8340030973209,8.92522241432508,0.595131590443793,5.47930409749891,6.02424713350151,0.591771181462131,0.148145368276367,7.95718726365668,0.892166425687391,16.4094434623594,8.99303695634114,9.77083893317002,4.0787881256429,-9999,-9999,-9999,10.8567903035031,0.0743353829654948,3.26971875323676,-9999,-9999
116,"KHM","Cambodia",28491.4438709462,54862.0762004113,56839.5435030073,79250.9074128726,64649.350260774,80507.1954011279,77676.055634558,83499.4663232038,121021.365800183,237881.913347868,192154.665464902,195568.957130887,190096.398409919,161796.874829285,132701.143615869,182417.953631407,118333.26745054,113205.228283344,143306.851998634,143487.810913041,144246.339903785,103843.2464468
120,"CMR","Cameroon",39203.717181208,28766.9515705036,25344.8463571185,23003.297926713,25159.0055706372,35986.0411076377,45916.0523057272,35141.5992778094,36072.011906618,57991.8669829841,27651.7451084477,51267.6024746683,84612.4150293574,181851.004504536,78969.8832262903,116619.230026566,187281.051962847,120813.964333399,121800.968704317,202795.668673949,168797.799741266,147809.500108933
124,"CAN","Canada",1358154.79949203,2316887.66533439,1607282.57964009,2706458.87164388,2920793.25792754,2406190.73630222,2117900.17031359,1949007.83721036,1550371.98728131,2104876.43493422,2160700.60129211,2545494.22398989,2807337.59158941,2643608.54117988,2733439.46926612,2084425.67487877,2559736.03986375,2142937.38073271,2175715.82719223,1195271.75576886,2524986.49147151,2299843.84542208
136,"CYM","Cayman Islands",20.6816121999316,5.59824441707465,6.32479760370334,47.1030762373112,9.16049788890733,17.959420127717,17.8641273071614,32.3461867792936,29.8833156806825,39.7933677225444,39.7747124245496,9.22767176284505,18.1054930180219,7.70538520408637,0.0725170953884548,70.0605003610861,73.6215843714887,42.3885378528667,10.7603672979123,8.57770746025173,10.1052212645442,26.2467848163226
140,"CAF","Central African Republic",31282.4368530715,34417.7216076473,13726.6378776348,14588.8972811809,29316.8074370368,57883.2209281412,37308.1562598552,31859.7523407065,48252.9032214052,48554.3007119014,49140.1548979454,57313.8890739056,44182.4578905913,57852.2059328841,27315.8310320253,51151.9941159551,63910.1775880857,40912.9930404664,49026.3868228311,55136.6781178442,67180.6147233186,51029.5659138349
148,"TCD","Chad",883.626479928431,1958.47582986403,193.541376089406,456.728612717388,472.372702926294,2981.8970090693,1001.07737120784,3402.11148471743,1065.52305455016,254.65247386251,920.000178797875,2491.10958136475,2895.24709254612,3000.66587315445,2591.36846149654,3165.96322905397,6765.13865366081,6931.78333732773,5058.92673872864,3433.48961585373,5095.14773533983,5444.71237756184
152,"CHL","Chile",72711.3028069469,78080.9729822263,82843.7640363392,85728.7824274993,106925.718613737,91923.2393902553,121652.328860783,123068.313397622,88566.5769242036,91495.5434569888,99349.7440204776,174809.511850301,102242.771870207,119335.125255146,106106.683652405,113904.393784387,214837.480927745,76897.6400024536,78735.4683036743,70591.9096623314,71610.4711941806,67883.1042478621
156,"CHN","China",230289.115278809,249150.960080476,261761.495223082,501543.7960728,383590.345423445,575232.887038263,652978.712201293,738031.291889075,599603.226926269,627825.880239935,598586.621359746,605004.418745607,441325.871713655,531643.299745543,490444.58253127,718689.105153628,644239.339588246,569452.973580662,496972.435398614,422214.352808975,536655.745896401,611895.754845825
170,"COL","Colombia",230054.835672372,182229.152447896,122417.144833922,253840.008727186,188743.67090602,189963.601686658,269029.286372875,231849.499659617,237890.882658694,197067.421264569,189829.019048748,227707.045112663,138898.115968433,202027.889735783,140855.703190219,290956.305768044,424870.283947905,352434.010275825,268409.881366489,324169.440482658,265167.735658179,265769.262190344
174,"COM","Comoros",36.9736932081244,41.2039342342708,26.6533139462841,40.3838380461111,86.5585749899115,12.9636599297357,77.7283932468408,34.9535987759532,112.206328731383,92.2999824594178,122.612099200065,127.29285184634,1729.72621943889,1473.86207744544,429.461717244157,124.364788137491,307.943215045982,218.159035299504,280.497285038872,265.511620306532,164.537684114346,164.571818488955
184,"COK","Cook Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
188,"CRI","Costa Rica",15461.8794494676,13289.1490861031,8260.60775475752,9767.04973583705,16562.8037496245,10059.4749626002,11447.8732911687,21875.0407981525,22464.5547702674,13145.2670910846,10495.8142971239,10367.0717527535,7785.58705184181,10934.4472090038,3299.60493260798,13791.3942399623,22095.5552201441,12337.8588680986,11485.6771261734,8260.96707102684,7847.99449405442,8563.14253083938
384,"CIV","Cote d'Ivoire",122711.450238379,144559.907509208,86282.2967878448,48048.3372228243,65320.7348639961,97780.6519948063,90864.7635826405,127554.833134283,108875.815204368,92491.8575697576,124683.492728159,96128.7377214542,175758.668357178,346792.569241068,152432.452051479,221099.811264925,357273.022157919,324739.877774144,242171.279246682,248501.722602093,183248.398673555,172455.982716267
191,"HRV","Croatia",3378.4896036345,2340.1794921762,1738.98049208011,6727.1279600952,2747.17045085122,2204.19890651368,3237.11240446082,3890.7472545636,2902.63975645858,3499.24826147982,2918.68984777172,5004.42853730301,2997.75268271813,4559.43177127044,2669.0480695534,5372.96312116521,5846.53445579896,8285.34023798666,5977.62680942768,6051.8860345627,5264.32717591164,7826.31938689209
192,"CUB","Cuba",18942.9087780254,15035.8473832028,6556.68391545646,21973.7274732572,12833.6032418096,12305.0878221181,7873.76079835749,17083.7357665944,16259.9006005572,8608.08925523647,16312.7517092102,10344.9779877336,6071.55863103295,5861.46836156249,6725.97820244533,74052.6980643028,76813.8005941496,14955.1030666944,7463.60839057388,12618.4534191108,9720.83331947196,4889.29978998595
531,"CUW","Curacao",0.902788525512152,1.27928368844021,0.827957707903103,0.601840548429361,0.677289202029079,3.46068136353244,4.21289018005696,5.4925180681391,4.66494984662977,1.72985127522894,1.3546619640115,7.37549863180555,6.24501854069118,2.33307860479709,0.902911881677517,2.40785431024739,0.827410255893012,0.752223886737738,2.18180320756618,1.9561276998253,4.06381176150499,5.04185831043457
196,"CYP","Cyprus",96.2904852910719,35.0840914377474,27.6876418688237,103.008064815816,38.3048165710764,74.4970969843445,790.917044227259,114.980670720746,77.5692894643532,73.7282303276476,132.594040052556,60.0435867596918,29.6428318340212,60.9045219071723,35.7169500332095,590.890049814938,464.927481056756,50.0043774301258,56.0199976194813,39.3799156125238,645.581885096845,599.915615355286
203,"CZE","Czech Republic",3460.14258550552,6766.43790820467,3925.27797130808,13453.6908565853,25560.176409993,8606.68725442364,21325.0948439248,16872.5100107061,13514.2944796059,15441.635247406,21853.28487165,14006.2528092786,7658.87684215866,13939.6101595809,8046.99255670224,22808.4916520269,26511.9228306592,39206.3891797537,73295.1992639452,100258.235500555,56292.5356444401,34756.3628901896
180,"COD","Dem. Rep. Congo",455516.738970456,514476.688199546,274739.999366126,400044.27396377,485292.878750267,453170.612811971,462903.287611366,404830.729350616,635215.191560369,810712.388681354,429540.078693383,630999.551152768,920604.221451079,1337961.08501101,928115.638094076,1381278.34884399,1467956.65757783,1373807.41228497,1220177.45279688,1309975.50808117,1247857.46993346,1220169.12199451
208,"DNK","Denmark",4329.29585318787,1204.48993902527,1579.71326027225,2413.81285344615,9048.80400280905,5213.7067189852,4381.4073036462,6060.8081062831,6645.6789496611,4427.72389703067,3132.38228694307,4451.95235268933,2015.36662649642,5320.77049462585,2583.23042575463,4656.34052004643,4360.35396559222,3161.62525342265,9180.33362716724,3193.59348220341,4795.04892764372,3366.07516013906
262,"DJI","Djibouti",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
212,"DMA","Dominica",22.7927555108127,11.8747080399072,27.2387024360595,79.3551313440191,52.3231526148545,25.382701624082,40.3000014091183,93.3736836966108,73.7804003225282,92.1203673105566,44.4631831496289,144.723835723168,22.1186106298627,12.2449579209635,1.85563171132921,7.12397675602756,23291.2098684533,778.565204795422,58.7091448673876,65.61122506442,30.3592631927446,31.6191970200645
214,"DOM","Dominican Republic",11246.8100655431,10435.9798696615,10714.0015805172,19387.9413515588,25088.104825616,13413.9153997298,16059.0618561925,21612.2082248484,13966.8428582067,14102.6757877829,12960.4219810606,17905.5694946359,12703.0671960168,13678.1400839219,15090.5634801522,24907.4048392151,27062.9250925853,13970.4286324002,14930.8381860819,21441.16112523,14182.1962057881,13141.52859846
218,"ECU","Ecuador",45002.4687097892,29817.7377164133,13835.7264250889,37249.8638874541,40379.2647297869,35602.5967724023,60539.5043684298,51890.0740495483,57646.3495989239,33772.3454515709,43630.4073671527,74205.9654956886,48383.1482299451,30904.9702248757,30077.59865106,44042.9566803024,71107.7558019119,38709.3827321965,35645.826871169,48915.0823212394,30273.2209747613,52577.0730155874
818,"EGY","Egypt",147.764942681092,48.8132505828938,61.0118780440223,101.449239526486,52.6510940615451,38.1259103867708,78.2701398879904,81.4668298391569,59.568343750421,98.1823058848871,102.623336577711,438.853428050832,96.9992943633485,115.003075062268,31.6431484988617,36.7280296620909,58.4303835891254,62.738151497385,20.9040568093956,18.1390761689127,17.812081306404,11.943498406008
222,"SLV","El Salvador",9499.39162403649,4666.50981707777,5983.70059597362,4554.9362082095,5880.54643120217,4604.31479461544,2984.15894803268,3324.58699047645,4283.70682138719,2873.01771746126,3242.21900684548,2535.74618141407,2053.48863295283,2319.72696400503,2388.83419695715,5743.54111356742,4745.63426479162,2703.64644568559,2249.00911270467,2208.27524162786,1488.70583885661,1632.42216721045
226,"GNQ","Equatorial Guinea",3585.4191014241,2986.11054417865,1961.18753627396,421.430772130911,1608.55150566673,1255.61553886717,3141.52725152519,4821.67587377379,5684.84464312244,6592.94245896068,7706.36452910566,4952.74097306116,7289.62996008476,19211.1765211499,7468.60013499929,9544.93400718071,11937.9459303024,7823.43708744648,9526.1718851054,4870.41628202873,8905.68092105623,7760.79079840775
232,"ERI","Eritrea",2.52952433260253,0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,0
233,"EST","Estonia",16872.4345052726,21918.3864540108,5632.56197860716,18106.2207010257,14818.2134534481,21731.7660731423,16188.5950671423,18296.511605805,18822.7406652227,21496.3788421937,27199.2850479565,17685.1113591575,17088.500511457,23576.651021253,25420.2958954533,36334.8669770421,38856.6572342818,40038.1589300278,45916.9243311378,36805.3693220679,34004.0227092202,39215.1304367435
748,"SWZ","Eswatini",6734.8537106616,3800.76583825497,5760.35399239874,5363.85196181072,4535.09630084552,9431.39999547532,6469.37108747377,4582.25895186201,10654.2048379607,6660.33948274007,2621.92453533219,3527.1000683021,3126.10874376287,4960.46894110485,3215.78135444602,4801.9026066897,6376.50367244602,1919.91878736202,4116.90602633409,2684.09113614353,3160.01783333903,1937.37613385315
231,"ETH","Ethiopia",11947.2472435611,13074.0874089755,13936.0412235038,13396.2621576304,15868.6334062308,12075.9388634431,25608.5731132789,24008.6280058698,29279.0203063543,20184.156517802,15462.7344756259,41631.93539087,30851.2311528114,32725.0726334724,10276.470946594,19581.6431074803,35403.5058271162,18894.2432227495,25582.3983861516,17980.782343289,19751.4382775889,19941.3794155553
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",1097.76405439653,703.20993914144,1572.23590400383,2079.81368388921,1665.63731883583,1874.41880590528,2148.46709783724,2387.25711059959,1790.73982408515,2346.76431816513,552.802392662473,1219.76655060908,2699.40731295946,3689.01462228503,1838.35267913538,8372.99407660237,3091.61899921795,1366.93536312733,1455.84047928457,2066.8320673826,7198.83327984095,989.061489296949
246,"FIN","Finland",151400.195325702,142710.223925744,89917.3260100072,147338.195982675,231032.374729627,182394.966408219,152162.823980707,201484.055003335,176996.006921438,168141.019454807,159820.523334723,160965.215375181,149170.553164738,187178.928572597,173206.664255783,241101.044507389,336933.812005243,270574.505862224,292271.688551979,255146.081191824,268254.530558526,256544.32715088
250,"FRA","France",38029.962340501,37013.9108572706,28824.6116904838,81304.2502933097,49923.6366499656,58411.0113001663,52911.12056054,92652.5985024173,70426.6730384017,146935.716103096,67584.330130127,78665.3988657333,35622.7768608562,50736.8127624854,40289.6542096342,67082.6382809944,73618.0645664218,73165.0816089972,84768.6388461878,82321.274871108,115268.201562376,62772.6974915661
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",15082.6377295929,13851.8466616642,16845.2203095879,9981.65561437633,17699.0180825517,19300.7615567386,16501.475747938,17367.1659872637,18252.2219423139,10674.1838577818,18160.655158393,17476.0825805668,44448.9283465618,48752.3407836654,25472.5503390039,32150.6179155354,38643.8555232119,26788.0563214156,28561.0188243175,22022.2739708599,18317.6296306403,29455.2097969991
270,"GMB","Gambia",3.29742186304958,40.1576407396728,10.5654366455143,63.0847225028456,5.54473931643771,6.29441537333767,49.6054679763661,297.212836177734,8.99177808664387,23.8272627359152,30.42262699523,40.6902720651085,12.2167423027788,17.4633599570876,10.0404781706673,5.17054124226345,8.09333774420301,6.14594194131239,20.0855712624913,9.89257143620659,19.0373595019585,17.0893948014322
268,"GEO","Georgia",666.55636661217,536.442198025097,292.002685029047,1967.06271476994,548.999496438092,531.353052568367,992.446000077694,745.617969513217,448.366380858064,818.591827355069,539.714363789645,472.998931995581,252.250083657063,113.741013190713,42.8506223954948,523.421991056024,207.898165376276,300.049159958877,166.186343996532,222.153776001503,420.262445849194,290.666764490492
276,"DEU","Germany",15286.3805678882,15303.2623748923,6448.61753141698,44939.9818032938,39738.5015429759,42652.8848688285,93223.6250226431,61696.1710857835,28761.5430517749,75677.9961079148,34271.5520455663,26007.3539514431,15499.3685199161,21169.3432080591,12929.4928975618,26877.0592036837,33000.2786815502,52237.2254555559,108232.510807147,186939.637193969,202277.81779274,86449.9760998204
288,"GHA","Ghana",43644.0561729884,78395.0529835568,24955.2490247418,17625.2405063607,41346.4007809268,27136.1060260396,40172.3705594388,37848.6647131906,38252.5253896575,19500.0036743976,36242.6301131275,36625.8684150673,81228.4588268489,120298.117084573,57407.3875922235,119244.561757074,115285.964975512,151445.594927356,88256.5786596698,136599.477055155,101378.954689066,118632.27886689
300,"GRC","Greece",12616.8220221411,5126.04931313856,2562.53517361133,6813.69061732246,4180.6825417424,7345.97016976528,46061.5569598187,21197.207681255,6564.26725021832,7785.29902006556,6198.616501976,13242.0845401863,5906.55599404408,3803.2117289538,3840.00297755239,6034.19990319177,8906.94078531932,7122.19261768315,7604.3018124836,5427.35619974864,49038.5192080292,9793.82504028351
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",32.8108588681651,65.8377468630517,71.3462536909705,631.0175741538,47.487667363986,31.5320203936192,67.812893373266,64.1811465638297,93.7696341414557,159.556071428109,40.1860068217464,39.7359578820231,25.3564013532356,83.8383611464464,6.69800776481987,59.4497626575439,28.1527175538769,109.808157581381,21.0629771431439,18.437002192979,15.9547122575363,20.7714353163248
