"code","iso","country","SOE.raw.2003","SOE.raw.2004","SOE.raw.2005","SOE.raw.2006","SOE.raw.2007","SOE.raw.2008","SOE.raw.2009","SOE.raw.2010","SOE.raw.2011","SOE.raw.2012","SOE.raw.2013","SOE.raw.2014","SOE.raw.2015","SOE.raw.2016","SOE.raw.2017","SOE.raw.2018","SOE.raw.2019","SOE.raw.2020","SOE.raw.2021","SOE.raw.2022"
238,"FLK","Falkland Islands",0.000166330906908899,0.000189246206110354,0.000175311967383139,0.000180683171201535,0.00018099738226017,0.000179361669856691,0.00018676211578047,0.000186957196607205,0.000166064141513611,0.000199430926740065,0.000178499834923196,0.000180415655925498,0.000175374012597089,0.000174142250205851,0.000177000617270632,0.000185497046535467,0.00018443078903387,0.000181032322913604,0.00019304773870377,0.000235783024566958
242,"FJI","Fiji",0.00198817535007069,0.00199018922966732,0.00213055342025435,0.00199522967776345,0.00211201772012983,0.00213206069507013,0.00193383710024756,0.00211973631444004,0.00217929137427906,0.0019410834179346,0.00206285599156152,0.00197826169276785,0.00177199239540815,0.00206226886171875,0.0019127193800527,0.00189033996834368,0.00181237472775061,0.00184268782027333,0.00187495391694552,0.00193808597631831
246,"FIN","Finland",0.00297572878227011,0.0030298617451884,0.00296215605622591,0.00281784104351686,0.00248935260997416,0.00241504079515856,0.00231790492466066,0.00220487679022336,0.00205879910387768,0.00209386479907326,0.00195287075630764,0.00198553210925274,0.00178813110593734,0.00170164139686847,0.00150304243287345,0.00165792787582713,0.00151094614568063,0.00136574016526317,0.00139097740790581,0.00146880389937223
250,"FRA","France",0.00932032688512873,0.00819198618739668,0.00774847821475226,0.00708762653906524,0.00656410367957899,0.00606573533344056,0.00557947699171598,0.00500701134019052,0.00479095159905175,0.00435426942019472,0.00405679220612166,0.00391312602943925,0.00354980148305158,0.00332279651748394,0.00304049972223362,0.0027609274185313,0.00242529564422443,0.00210225060688314,0.00208537663220934,0.00217676408080612
258,"PYF","French Polynesia",0.000415872200686942,0.000386611269085245,0.000410354258166004,0.000388372382368232,0.00039268580492817,0.000379679419080236,0.000411042712264812,0.000389265897537513,0.00039367908524899,0.000420671505125423,0.000385816243853095,0.00040927248499254,0.000413015859665724,0.000421970380730909,0.000343200524621901,0.000381944875378084,0.000374000440922052,0.000383976773489025,0.000391323966458318,0.000378545701719096
266,"GAB","Gabon",0.00118739159887996,0.00126436266936509,0.00134332336977079,0.00133872316581686,0.00133378764494847,0.00134729583351467,0.00136505920927086,0.00139574419707726,0.00139816564497181,0.00141419404907887,0.00140185661224659,0.00136586987381385,0.00141112369681797,0.00142956762490272,0.00140159765584487,0.00139511827173584,0.00138276458773719,0.00137549320852328,0.00145860048491123,0.00145657815247427
270,"GMB","Gambia",0.0105649235078665,0.0114701317037325,0.0106803914962508,0.0104812873569281,0.0104401025361919,0.0108700926810684,0.0109263047631995,0.0121356841753992,0.0113052933007143,0.0101052123134559,0.0106483792134557,0.0110680876015998,0.0109784508534458,0.0116203530005554,0.0118102269616507,0.0125809007060644,0.0132669734050476,0.0118280986373495,0.0130988477881232,0.0123045914616144
268,"GEO","Georgia",0.00475416375688025,0.00466207677949212,0.00468025121780604,0.00496863183281853,0.00520858265711997,0.0055019544564648,0.00552739788973581,0.00593204432997138,0.00568266900556223,0.00572209284527256,0.00561533500817709,0.00573329243731299,0.00560945263460326,0.00545045032291257,0.0055350917647615,0.00551191911716159,0.00567708573878264,0.00555221470570538,0.00551602209539462,0.00548511533300508
276,"DEU","Germany",0.00989437458611837,0.00866723874715833,0.00828772012716382,0.00742295237649371,0.00653999843261607,0.00608447183171025,0.00554058834576607,0.00494182949212829,0.00464021633638264,0.00423394769873875,0.00391664409135193,0.00387660563429734,0.00345129451449121,0.00319417225202236,0.00297286266840622,0.00290317253707044,0.00241991163792862,0.00213382892034528,0.00209057953788548,0.00215883225397637
288,"GHA","Ghana",0.00168699416260933,0.00174216635681276,0.00197425641598246,0.00172662971704965,0.00213282597706227,0.00227036000991974,0.00195605818634977,0.00192778275158971,0.00210657313528667,0.00198425207287779,0.00210866842778271,0.00196487019236669,0.00230579378936367,0.00245210082490667,0.00222269060927149,0.00223352046321191,0.00215778464823857,0.00239131226777591,0.00208519644453804,0.00241969413425122
300,"GRC","Greece",0.021118359646094,0.0206083981048197,0.0195112881352512,0.0186516995257162,0.0171502906034752,0.0151090075943456,0.0136727321435075,0.0120652570093349,0.0117033709017523,0.0115941326321145,0.0106365120306058,0.0101877101060785,0.0100444867251781,0.00957503995243373,0.00948759928828744,0.00892868420136125,0.00819204688821355,0.00800902516819134,0.00773397640023855,0.00813663740975907
304,"GRL","Greenland",0.000332434756350528,0.000332753039894636,0.000341603871558104,0.00032440167398918,0.000331597386039344,0.000343693223787783,0.000323948879129137,0.000344988725524459,0.000306592711294611,0.000309243658122895,0.000274804916688005,0.000272741395204836,0.000263034734933505,0.000248567099472522,0.000253935138587978,0.00021168332884727,0.000240423506023829,0.000211307111310025,0.000201676877989569,0.000219150393618661
308,"GRD","Grenada",0.000705157111481131,0.000715290940085044,0.000830395044366936,0.000723882281955963,0.000700180494611192,0.000713921313368119,0.00065473424499186,0.000763600873535045,0.000724574930658849,0.00071098856224967,0.000671198401049259,0.000612745968933442,0.000623189240911561,0.000726020666066678,0.000526596027323506,0.000496744864532838,0.000574972898339026,0.000521023078234793,0.000511128600222975,0.000526095521408093
320,"GTM","Guatemala",0.0100993956279327,0.00938305680472055,0.00957454182478833,0.00879477562436451,0.00893745739981023,0.00849768240221206,0.00866144502996918,0.00811332541177391,0.00841827038251995,0.00826109690642604,0.00804385699376087,0.00774354012500088,0.00762473606961698,0.00779499808995228,0.00788751804247172,0.00768634114528393,0.00806671586512048,0.00776079938706715,0.00776910861035537,0.00793909126785908
831,"GGY","Guernsey",0.00943233013308185,0.0086537635490834,0.00906488252901223,0.00880649037389491,0.00820966452795409,0.00797128038130618,0.00792056823519448,0.0078512452993625,0.00779354441779049,0.00655892054601914,0.00617271908475136,0.00702576544435516,0.00597225600315837,0.00600360620435323,0.00450471782548036,0.00504863342614293,0.00422949441717331,0.00396455469677177,0.00385548949018277,0.0040787058354961
324,"GIN","Guinea",0.00179765090001941,0.00194278317302592,0.00179760851404523,0.00198258152684046,0.00228558165969999,0.0020222474271009,0.00240536179773865,0.0018799046062692,0.00208246427600695,0.00227938579555487,0.00214637862338626,0.00222220638246615,0.00231845804204403,0.00263727585034676,0.00215701799759494,0.0020800490022748,0.00222090334288792,0.00209166843803848,0.00209124604237059,0.00209744813937836
624,"GNB","Guinea-Bissau",0.0034464202165093,0.00390866289634693,0.00330221008953943,0.00326911827926399,0.00360139775860133,0.00351649203257604,0.00349793744019989,0.00381713466967591,0.00362392671292034,0.00317233067035153,0.00334697163355324,0.00349562497253282,0.00339595612642417,0.00367423267748087,0.00335273026213371,0.00400775370531367,0.00393970606916036,0.00363062722462204,0.00398170981447784,0.00380884856356877
328,"GUY","Guyana",0.000383828471185196,0.000339465822639868,0.000364643731937329,0.000341376428364636,0.000334180518116744,0.000330708670865339,0.000363458469362108,0.000362897765931542,0.00033414007072117,0.000352178617323872,0.000326278053264988,0.000337091877368833,0.000357296268465971,0.000385529459571281,0.000306534806279697,0.00031491645144636,0.00032767209601608,0.000314300045616839,0.000294077385439654,0.000291876954026125
332,"HTI","Haiti",0.00174196184532657,0.00159918316945742,0.00146346043485898,0.0014977468593618,0.00139967690454509,0.00134164362952575,0.00131072244086451,0.00114291761227388,0.00118087966927799,0.00117179419156798,0.00120054152386563,0.00120041833064487,0.00121786761076196,0.00110824628496283,0.00103118672597535,0.00106703286660885,0.00104767553054417,0.0010222543577103,0.00106065747967716,0.00102949484801448
336,"VAT","Holy See",0.0152191193774343,0.0134805198758841,0.012418563477695,0.0113866617903113,0.00985245779156685,0.00840606633573771,0.00732904532924294,0.00585791422054172,0.00608618697151542,0.0056083295494318,0.0050315260887146,0.00466928724199533,0.00434298813343048,0.00407112250104547,0.00362623040564358,0.00317361205816269,0.00278778350912035,0.00240127742290497,0.00237683486193419,0.00246715731918812
340,"HND","Honduras",0.00442235962131261,0.00390285751880639,0.00438499277628366,0.00389433609368416,0.0040227865111547,0.00390275355991315,0.00381538011867289,0.00374690910916289,0.00394072035621115,0.00351225839676047,0.00370908186123507,0.00345251314347406,0.00316472367781904,0.00363225331016038,0.00328890349338394,0.00310658939690966,0.00337788893708209,0.00357538364294616,0.0032175718365493,0.00325709831274943
344,"HKG","Hong Kong",0.109273562554879,0.129835632385614,0.129998942264155,0.137193689079563,0.134014140727051,0.130673978898805,0.129395294542855,0.119455481068696,0.1191993452803,0.117359510746236,0.120178578884135,0.126559600323042,0.129213038251361,0.126972352478028,0.109767128149718,0.115660416100361,0.11830441302227,0.110204068896662,0.110150106002967,0.110472023243151
348,"HUN","Hungary",0.0367779544335001,0.0333183379719482,0.035061653564728,0.0324471258563274,0.0270459685866271,0.0252265730632845,0.0218478743288234,0.0190803310201628,0.0189122644443611,0.017309594883552,0.0164240694730983,0.0163813713981801,0.0151743424548023,0.0143961160795828,0.0132376198684592,0.013269648575566,0.0120656196692168,0.0109941433391998,0.0115210681783504,0.0110071058280783
352,"ISL","Iceland",0.00252060337353471,0.00215461951971877,0.00204844269973521,0.00188642796654199,0.00172554895677039,0.00161938418269283,0.00157261872603113,0.00141574419205527,0.00126847106400636,0.00125845632994837,0.00110408353375122,0.001106021561856,0.000920656797392446,0.000999477069108146,0.000773729359282519,0.000658684498407807,0.000647908392853576,0.00052088726216644,0.000538897660086919,0.000542819391207513
356,"IND","India",0.0255511079083158,0.0267827454330218,0.0271816798528923,0.0286541773177226,0.0293594008420497,0.0311348372111101,0.0312197967965448,0.0320600765815714,0.0337197507218435,0.0333471870832187,0.0334957793159566,0.034610445524541,0.0355359452077772,0.0363591317248632,0.0356997606308427,0.0368682658079685,0.0375066638398539,0.0391598283579305,0.0403990092708881,0.039723220423486
360,"IDN","Indonesia",0.0169189075930331,0.0175748355442481,0.0174783486754174,0.0183836214724205,0.0188978475637611,0.0199234048850354,0.0213503084827808,0.022291843327627,0.0218996831947249,0.0225588811913374,0.0229317127828618,0.0231882960062631,0.0235637166919388,0.0248945014064665,0.0215362634005464,0.0212519564689089,0.0213995679599025,0.022599778443772,0.0230705599762434,0.023677114409071
