"code","iso","country","TKP.raw.2010","TKP.raw.2011","TKP.raw.2012","TKP.raw.2013","TKP.raw.2014","TKP.raw.2015","TKP.raw.2016","TKP.raw.2017","TKP.raw.2018","TKP.raw.2019","TKP.raw.2020","TKP.raw.2021","TKP.raw.2022","TKP.raw.2023","TKP.raw.2024"
204,"BEN","Benin",91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571,91.7244102392571
60,"BMU","Bermuda",5.415272268184,5.415272268184,5.415272268184,5.415272268184,5.415272268184,5.415272268184,5.415272268184,5.415272268184,5.415272268184,5.415272268184,5.415272268184,5.415272268184,5.415272268184,5.415272268184,5.415272268184
64,"BTN","Bhutan",77.7650373734508,77.7650373734508,77.7650373734508,77.7650373734508,77.7837461182556,77.7837461182556,77.7837461182556,77.7837461182556,77.7837461182556,77.7837461182556,77.7837461182556,77.7837461182556,77.7837461182556,77.7837461182556,77.7837461182556
68,"BOL","Bolivia",66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087,66.5333128428087
70,"BIH","Bosnia and Herzegovina",52.8040838261876,53.0078071951512,53.0078071951512,53.0078071951512,53.0078071951512,53.0078071951512,53.0078071951512,53.0078071919163,53.0078071920254,53.0078072089298,67.4944686812148,67.494468681069,67.494468681069,67.494468681069,67.494468681069
72,"BWA","Botswana",78.788345422572,78.788345422572,78.788345422572,78.788345422572,78.788345422572,78.788345422572,78.788345422572,78.788345422572,78.788345422572,78.788345422572,78.788345422572,78.788345422572,78.788345422572,78.788345422572,78.788345422572
76,"BRA","Brazil",55.6798543623806,55.8881597910748,55.9129770703382,55.9796039174146,56.0263506784528,56.6937872641645,56.789962191691,56.9541132177137,57.7025106907768,57.7102832326419,57.7145135599225,57.7152602659586,59.6557868840701,59.6558157276127,59.6558157276127
92,"VGB","British Virgin Islands",17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991,17.9747849599991
96,"BRN","Brunei Darussalam",44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732,44.4546045632732
100,"BGR","Bulgaria",98.5531364335641,98.6032858207958,98.603295764664,98.6032957645854,98.603295764476,98.6033617195295,98.6039120503132,98.6039932743754,98.6984617160866,99.207082999848,99.2070829999222,99.2070829998988,99.2070829998988,99.2070829998988,99.2070829998988
854,"BFA","Burkina Faso",88.7630149032553,88.7630149032553,88.7630149032553,88.7630149032553,88.7630149032553,88.763014903281,88.763014903281,88.763014903281,88.763014903281,88.7630615400092,88.7630615400092,88.7630615400092,88.7630615400092,88.7630615400092,88.7630615400092
108,"BDI","Burundi",89.4355583719124,-9999,89.4355583719124,89.4355583719124,-9999,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124,89.4355583719124
132,"CPV","Cabo Verde",1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575,1.32046097212575
116,"KHM","Cambodia",22.0756800677943,22.0756800677943,22.0756800677943,22.0756800677943,22.0756800677943,22.4328157859193,57.5217473009719,70.8867159181056,71.0958886981803,72.6098266748734,72.6098266748414,72.6098266748414,72.6098266748414,72.6098266748414,72.6098266748414
120,"CMR","Cameroon",67.2368825361154,67.2368825361154,67.6782282600634,67.6782282600634,67.6782282600634,67.6782282600627,67.6782282600627,67.6782282600627,67.6782282600634,67.6782282600634,67.6782282600634,67.6782282600634,67.6782282600634,67.6782282600634,67.6782282600634
124,"CAN","Canada",39.8639012069462,39.8826964614249,39.8828752138911,39.8833825615792,39.8840168735287,40.066949370954,40.2248703778674,40.2341775072621,40.5377489326058,40.5392568867051,40.7281042787884,40.7293509029315,40.7344021104601,40.7344021104601,40.7344021104601
136,"CYM","Cayman Islands",29.2540370894181,29.2540370901514,29.2540370894181,29.4618634039223,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189,29.461863403189
140,"CAF","Central African Republic",94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279,94.4646058407279
148,"TCD","Chad",71.9950559540065,71.9950559540065,71.9950559540065,71.9950559540065,71.9950559540065,71.9950559540065,71.9950559540065,-9999,71.9950559540065,71.9950559540065,71.9950559540065,71.9950559540065,71.9950559540065,71.9950559540065,71.9950559540065
152,"CHL","Chile",60.1917573996139,60.1917573996154,60.1917573996154,60.2167310316149,60.324097913251,60.5127001222573,60.5127001222768,60.5178699796913,63.7000291309908,63.7319757615926,63.7565992108794,63.7619684648059,63.9162669171225,63.9162669171225,63.9162669171225
156,"CHN","China",1.71891735697792,2.20825178874526,2.20825178874526,2.27131407242285,2.27131407242285,2.27970665243148,2.27970665243148,2.27970665243148,3.83401456971269,3.83401456971269,3.83401456971269,3.83401456971269,3.83401456971269,3.83401456971269,3.83401456971269
170,"COL","Colombia",79.1679781076912,79.4277908069583,79.4372963935471,79.6362193328295,79.7617070446127,79.9960652055446,80.2148070116595,80.3500498716283,80.6771229351782,81.1597547640228,81.161784547998,81.161784547998,81.161784547998,81.161784547998,81.161784547998
174,"COM","Comoros",41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166,41.1195596999166
184,"COK","Cook Islands",0.00628913765332076,0.00628913765332076,0.00628913765332076,0.00628913765332076,0.00628913765332076,0.00628913765332076,0.00628913765332076,99.4439416284207,99.4439416284207,99.4439416284207,99.4439416284207,99.4439416284207,99.4439416284207,99.4439416284207,99.4439416284207
188,"CRI","Costa Rica",54.5174069068068,54.5210849171187,-9999,54.5429665960594,54.5687091918569,54.5687091918569,54.5687091918569,54.5687091918569,54.5723102413018,54.6923417139924,54.6975853175564,54.6975853175564,54.6975853634092,54.6975853634092,54.6975853634092
384,"CIV","Cote d'Ivoire",93.9505733058988,93.9505733058988,93.9505733058988,93.9505733058988,93.9505733058988,93.9505733058988,93.9505733058988,93.9505733058988,93.9505733059542,93.9505733059542,93.9505733059542,93.9505733059542,93.9505733059542,93.9505733059542,93.9505733059542
191,"HRV","Croatia",33.3774529885482,36.2440032927258,36.2440032927258,94.2581857318891,94.98789653486,94.98789653486,94.9878965346679,94.9878965346283,94.9878965346283,94.987896517153,94.9879197975227,95.0005325811821,95.0005325811821,95.0005325811821,95.0005325811821
192,"CUB","Cuba",64.756629287789,64.756629287789,71.855751295487,71.855751295487,71.855751295487,71.855751295487,71.855751295487,71.855751295487,71.855751295487,71.855751295487,71.855751295487,71.855751295487,71.855751295487,71.855751295487,71.855751295487
531,"CUW","Curacao",17.3168325645273,17.3168325645273,17.3168325645273,33.9043275761092,33.9043275761092,33.9043275761092,33.9043275761092,33.9043275761092,35.424472700618,35.424472700618,35.424472700618,35.424472700618,35.424472700618,35.424472700618,35.424472700618
196,"CYP","Cyprus",46.5060474401949,47.8266639708638,47.8266639708638,48.7535277752916,56.4615512215322,56.5963129975246,58.3453085770899,58.3453085769809,58.3453087838513,59.8546533662893,59.8546533662893,59.8546533662893,59.8546533662893,59.8546533662893,59.8546533662893
203,"CZE","Czech Republic",96.7043264345867,96.7099078499767,96.7178537172167,96.7197991106036,96.7214366286064,96.7215114608372,96.722343226609,96.7289922644722,98.3974878616879,-9999,98.3977919338739,98.3977919338549,98.3977919338549,98.3977919338549,98.3977919338549
180,"COD","Dem. Rep. Congo",66.581101380884,66.5811014801604,66.58110148016,66.58110148016,66.58110148016,66.58110148016,66.5811014801719,-9999,66.7751745796186,66.7751745796165,66.7751745796165,66.7751745796165,66.7751745796165,66.7751745796165,66.7751745796165
208,"DNK","Denmark",52.155980474951,52.2353865635795,52.2353992899079,52.2353993034339,52.2354067901778,52.2354067901778,52.420357478296,52.4203574784995,52.4203574784995,52.4203574784995,52.4203574784995,52.4203574784995,52.4203574784995,52.4203574784995,52.4203574784995
262,"DJI","Djibouti",0,0,0,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936,2.06625868321936
212,"DMA","Dominica",42.9851274808477,-9999,42.9851274808477,42.9851274808477,42.9851274808477,42.9851274808477,42.9851274808477,42.9851274808477,42.9851274808477,42.9851274808477,42.9851274808477,42.9851274808477,42.9851274808477,42.9851274808477,42.9851274808477
214,"DOM","Dominican Republic",95.3137430335781,95.3137430354869,95.3137430354869,95.3137430354869,95.3137430303171,95.3137430324565,95.3137430325245,95.3137430325245,95.3137430325245,95.3137430325245,95.3137430325245,95.3137430303531,95.313743032562,95.313743032562,95.313743032562
218,"ECU","Ecuador",46.6119151288715,46.6472416795502,46.9290832282388,46.9290832282388,47.2508054124894,47.251281710277,47.2718887280969,51.8986302333513,52.1974537473784,52.2567929685494,52.2567929685425,52.2815306544904,52.3582060606926,52.3699322449559,52.3699322449559
818,"EGY","Egypt",44.6149359400471,44.6149359400471,44.647760833419,44.647760833419,44.647760833419,44.647760833419,44.647760833419,44.647760833419,44.647760833419,44.647760833419,44.647760833419,44.647760833419,44.647760833419,44.647760833419,44.647760833419
222,"SLV","El Salvador",33.6942791857988,43.7317371557588,43.7317371557588,44.075688319815,45.2770315185098,45.4735861961448,45.4735861961448,45.4736381949806,45.4736381949806,45.4776493651823,45.4776493651823,45.4776493651823,45.4776493651823,45.4776493651823,45.4776493651823
226,"GNQ","Equatorial Guinea",99.9967958818522,99.9967958818522,99.9967958818522,99.9967958818522,99.9967958818522,99.9967958818522,-9999,99.9967958818522,99.9967958818522,99.9967958818522,99.9967958818522,99.9967958818522,99.9967958818522,99.9967958818522,99.9967958818522
232,"ERI","Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"EST","Estonia",95.5503249482302,95.5525948944784,95.5532975960203,95.5532975952862,-9999,-9999,95.556470046473,95.5682353966633,95.5813622440741,95.5971397207953,95.6095245712172,95.640384042264,95.640384042264,95.640384042264,95.640384042264
748,"SWZ","Eswatini",25.916553227971,25.916553227971,25.916553227971,26.1493614775314,26.1493614775314,26.5955307628789,26.5955307628789,26.5955307628789,26.5955307628789,26.5955307628789,26.5955307628789,26.5955307628789,26.5955307628789,26.5955307628789,26.5955307628789
231,"ETH","Ethiopia",20.7968841496946,27.3292631345917,27.3718182418321,27.6985299155082,27.6985299155031,27.6985299155031,27.6985299155062,29.0178532863245,29.0178532863245,29.0178532863245,29.0178532863245,29.0178532863245,29.0178532863245,29.0178532863245,29.0178532863245
234,"FRO","Faeroe Islands",0,0,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837,5.53609122139837
238,"FLK","Falkland Islands",0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775,0.107653259727775
242,"FJI","Fiji",5.45652321645119,5.45652321645119,5.45652321645119,5.45652321645119,5.45652321645119,5.45652321645119,5.45652321645119,5.45652321645119,5.45652321666725,5.45652321666725,5.45652321666725,5.45652321666725,5.45652321666725,5.45652321666725,5.45652321666725
246,"FIN","Finland",81.35509930177,81.5882863040592,81.6045238214421,81.6074847602203,81.7203521168002,83.945140407331,83.9718027341746,84.011063900385,84.0117888690931,84.0120783136833,84.0154377543609,84.0385376015359,84.0385376017001,84.0385376017001,84.0385376017001
250,"FRA","France",36.2902501624066,38.8086826753227,48.6339568145088,50.4075547618665,54.02932319791,56.7560780916328,58.3186377369467,58.7238853550185,65.6678891831611,67.0462751808372,68.0530957147026,68.446692058851,68.4482698451912,68.4482698451912,68.4482698451912
258,"PYF","French Polynesia",0,0,0,0,0,0,0.832950453313514,0.832950453313514,-9999,0.832950453313514,0.832950453313514,0.832950453313514,0.832950453313514,0.832950453313514,0.832950453313514
266,"GAB","Gabon",90.3665361345884,90.3665361345884,90.3665361345884,90.3665361345884,90.3665361345884,90.3665361345884,90.3665361345884,90.5464412640347,90.5464412640347,90.5464412640347,90.5464412640347,90.5464412640347,90.5464412640347,90.5464412640347,90.5464412640347
270,"GMB","Gambia",15.1970337973454,15.1970337973454,15.1970337973454,15.1970337973454,15.5112977566048,15.5112977566048,15.5112977566048,15.5112977566048,15.5112977566048,15.5112977566048,15.5112977566048,15.5112977566048,15.5112977566048,15.5112977566048,15.5112977566048
268,"GEO","Georgia",25.8781398861519,26.1372948390352,26.4902708537011,26.4904575711359,29.9213054715526,29.9213054715526,29.9213054714885,29.9213054714885,29.9213054714885,29.9428066675359,29.9428066675359,31.8515953832509,31.8515953832509,31.8515953832509,31.8515953832509
276,"DEU","Germany",75.0258737412193,75.1403871835664,75.1531081947275,75.1936157467969,75.2310085371317,75.2576891136551,75.5311016966218,75.5905668680752,75.8459568624989,76.156371249735,76.6608466380652,76.6608466380652,76.6608466380652,76.6608466380652,76.6608466380652
288,"GHA","Ghana",90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458,90.4359843802458
300,"GRC","Greece",80.5307803225117,85.1795930691975,85.1800851780434,85.1800851780434,85.1800851780434,85.1800851780434,85.1800851780434,85.1800851780434,85.1800851780434,85.1800851780434,85.1800851780434,85.1800851780434,85.1800851780434,85.1800851780434,85.1800851780434
304,"GRL","Greenland",40.6286166249477,43.1817508492307,43.1817508492307,43.1817508492307,43.1817508492307,43.1817508492307,43.1817508492307,43.1817508492307,43.1817508492307,43.1817508492307,43.1817508492307,43.1817508492307,43.1817508492307,43.1817508492307,43.1817508492307
308,"GRD","Grenada",60.4986722677261,60.4986722677261,60.6159413907762,60.6159413907762,60.6159413907762,60.6159413907762,60.6159413907762,60.6159413907762,60.6159403358208,60.6159403358208,60.6159403358208,60.6159403358208,60.6159403358208,60.6159403358208,60.6159403358208
320,"GTM","Guatemala",34.5768543077577,34.6137063596244,34.6244430025722,34.7251560440903,35.3487824317476,35.3511495214134,35.4716566381264,35.5385169952658,35.5411039810726,35.6042975546925,35.6050476367539,35.6050476367539,35.6050476367539,35.6050476367539,35.6050476367539
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794,69.6387556900794
624,"GNB","Guinea-Bissau",22.3918245384045,22.3918245384045,22.3918245384045,22.3918245384045,22.3918245384045,23.440936693292,23.440936693292,23.440936693292,23.440936693292,23.440936693292,23.440936693292,23.440936693292,23.440936693292,23.440936693292,23.440936693292
328,"GUY","Guyana",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
332,"HTI","Haiti",4.49825518432531,4.49825518432531,4.49825518432531,10.4284663598038,16.1069737421202,16.1624624540634,16.1624624540634,27.941586555247,27.941586555247,27.941586555247,27.941586555247,30.9485172723545,30.9485172723545,30.9485172723545,30.9485172723545
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",85.2709131066987,85.2709131066987,85.2709131066987,85.2709131066987,85.2709131066987,85.2709131066987,85.2709131066987,85.2709131066987,85.2716788069308,85.2716788069308,85.2716788069308,85.2716788069308,-9999,85.2716788069308,85.2716788069308
344,"HKG","Hong Kong",58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119,58.1546018323119
348,"HUN","Hungary",83.5790299099395,83.5790299092017,83.5812057482657,83.5812057481081,83.5816916032209,83.5817502757066,83.5817502757066,83.5817502754756,83.5817955405893,83.5817955405893,83.5817955401445,83.5817999466749,83.5817999466749,83.5817999466749,83.5817999466749
352,"ISL","Iceland",31.9368301102314,32.1396645673963,32.1485120070893,32.1485120066867,32.148511997077,32.148511997077,32.1485119971129,32.1485119971129,32.1485119971129,32.1485119971284,32.1485119970718,32.1961205551312,32.1961205551312,32.1961205551312,32.1961205551312
356,"IND","India",0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408,0.81775582757408
360,"IDN","Indonesia",42.2707311430994,42.2787076639891,42.3550780835505,42.3996562013845,42.4187646842581,42.5819749299577,-9999,42.5963158415563,43.7495508292503,43.7495508292503,43.7495508292503,43.7495508292503,43.7495508292503,43.7495508292503,43.7495508292503
364,"IRN","Iran",68.0464272277086,68.0464272553954,68.0464272553954,68.0464272553954,68.0464272553954,68.0464272553954,68.0464272553954,68.0464272553954,68.0464272553954,68.0464272553954,68.0464272553954,68.0464272553954,68.0464272553954,68.0464272553954,68.0464272553954
368,"IRQ","Iraq",8.29743059235111,8.29743059235111,8.29743059235111,11.3223148009934,16.9657648762571,16.9657648762571,16.9657648762571,16.9657648762571,16.9657648762571,16.9657648762571,16.9657648762571,16.9657648762571,16.9657648762571,16.9657648762571,16.9657648762571
372,"IRL","Ireland",66.4821835245958,67.0312791958006,67.0312791958006,67.0312791958006,67.0312791958006,67.0312791958006,67.0504372670095,67.1007109625397,67.8378673544387,70.2405270829668,70.2514735123493,70.2514735123493,70.2514735123493,70.2514735123493,70.2514735123493
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",21.2377053564029,21.2431331762698,21.2476437250963,21.8105469436356,21.8105469436356,21.8135981871207,21.8364182157034,22.5079893047999,23.1952782034906,23.2507260903973,23.2507260903973,23.2507260903973,23.2507260903973,23.2507260903973,23.2507260903973
380,"ITA","Italy",69.7370024316732,69.7370024318022,69.7500233379527,70.0433881474761,70.1648268499633,70.5417417705064,70.70176275283,71.1239056068802,71.7333387300105,71.8604264629359,71.8612941146702,71.8612941146702,71.8612941146702,71.8612941146702,71.8612941146702
388,"JAM","Jamaica",57.4965998117147,57.4965998117147,57.4965998117147,57.4965998117147,57.6319062593596,57.6319062593596,57.7276659760274,57.7276659760274,57.7276659760274,57.7276659760274,57.7276659760274,58.1080774906712,58.1080774906712,58.1080774906712,58.1080774906712
392,"JPN","Japan",16.6918535837142,16.7788292149843,16.9268585496535,26.0055589987685,26.3658363812919,26.5094828172401,26.6103749944918,26.7545503110465,26.852880499237,26.8579883974174,26.8579883980349,26.9438827548028,26.9438827548028,26.9438827548028,26.9438827548028
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",7.3589596882145,8.27202681637615,8.5280592873382,8.73008601123878,8.73008601123878,8.73008601123878,8.73008601123878,8.73008601123878,14.9137957297834,14.9137957297834,14.9137957297834,14.9137957297834,14.9137957297834,14.9137957297834,14.9137957297834
398,"KAZ","Kazakhstan",33.0018133550838,33.5102731775361,33.8476411232946,33.8476411232946,33.8476411232946,33.8476411232946,33.8476411232946,33.8476411232946,33.9756567189986,33.9756567189986,33.9756567189986,33.9756567189986,33.9756567189986,33.9756567189986,33.9756567189986
404,"KEN","Kenya",54.6361760831581,54.6361760831581,54.6361760831581,54.6361760831581,54.6361760831581,54.6361760831581,54.6361760831581,54.6361760831581,54.6361760831581,54.6361760831581,54.6363737144202,54.6363737144202,54.6363737144202,54.6363737144202,54.6363737144202
296,"KIR","Kiribati",29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576,29.7160931468576
689,"XKX","Kosovo",2.25492167441995,2.25492167441995,36.0754045455627,36.0754045455627,36.0754045455627,38.031345919768,38.031687409554,38.031687409554,38.0333218887593,38.063806599827,38.0638065847423,38.0638066348309,38.0638066351891,38.0638066351891,38.0638066351891
414,"KWT","Kuwait",30.5986534569657,85.2495696176379,85.2495696176379,85.2495696176379,85.2495695804496,85.2495695804496,86.7155832553872,86.7155832553872,86.7155832553872,86.7155832553872,86.7155832553872,86.7155832553872,86.7935188951895,86.7935188951895,86.7935188951895
417,"KGZ","Kyrgyzstan",13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036,13.6733792123036
418,"LAO","Laos",34.9758460941628,34.9758460941265,35.5853557805458,35.5853557805458,35.5853557805458,35.5853557805458,35.5853557805458,35.5853557805458,35.5853557805458,50.5582404968033,52.979185920307,63.2033302039226,63.2033302037811,63.2033302037811,63.2033302037811
428,"LVA","Latvia",95.2346775507458,95.2346775507458,95.2346775507458,95.2428109884045,95.2428109884045,95.2428109884045,95.2428109884045,95.2428109884045,95.2428109884045,95.2428109888906,95.2428109888906,95.2428109888906,95.2428109888906,95.2428109888906,95.2428109888906
