"code","iso","country","OZE.raw.2003","OZE.raw.2004","OZE.raw.2005","OZE.raw.2006","OZE.raw.2007","OZE.raw.2008","OZE.raw.2009","OZE.raw.2010","OZE.raw.2011","OZE.raw.2012","OZE.raw.2013","OZE.raw.2014","OZE.raw.2015","OZE.raw.2016","OZE.raw.2017","OZE.raw.2018","OZE.raw.2019","OZE.raw.2020","OZE.raw.2021","OZE.raw.2022"
44,"BHS","Bahamas",0.0992067310751484,0.105034829812907,0.107613481675819,0.108744697988716,0.103872789619446,0.102241999347959,0.100312822871647,0.106568477270364,0.10115414300897,0.102381606570684,0.0990395393925078,0.0986273139932204,0.093099599010445,0.0989800282557412,0.104324843416841,0.105896679562761,0.107598705629623,0.105775599539217,0.105187863868238,0.102194545199735
48,"BHR","Bahrain",0.14655472050218,0.145673825493081,0.153705275950452,0.149297582855752,0.149517073664911,0.152779782391935,0.147002687665201,0.152925244200898,0.152248211173488,0.151461644354854,0.152114517077884,0.150543077103025,0.151578681148677,0.150956371559273,0.186650981917007,0.183850807931952,0.184391773066674,0.190704109244522,0.193409414564889,0.191662397798798
50,"BGD","Bangladesh",0.0824062584635814,0.0810983277079242,0.086741253039737,0.087883436090995,0.0819390686439894,0.0817118225190245,0.0870421318194529,0.082476451742839,0.0856255257611866,0.0905429273021017,0.0836069714777327,0.0910296634247253,0.085787198048051,0.0838622704794033,0.0850132419074651,0.0906373730237829,0.0913817050370265,0.0891322773154634,0.0915889218481957,0.0865569987318451
52,"BRB","Barbados",0.0769396365026424,0.0737990535867019,0.071886885474624,0.0739533826946435,0.0744843268166923,0.0776313466405411,0.0747798965386097,0.0687025543305495,0.0724215468352907,0.0716831597008412,0.0760487257052861,0.0747008249125424,0.074812504633283,0.0707337196082677,0.0763853237599675,0.08319487281312,0.0798891605884769,0.0792674200089755,0.0798470458926859,0.0794582730994747
112,"BLR","Belarus",0.0674542456914962,0.0642586197987964,0.0667072681046712,0.0692119247821285,0.0716966425525457,0.0735420990586993,0.0663432965578112,0.0679376019934229,0.0691796176228407,0.0680970348825712,0.0692252445915476,0.0679030203544501,0.0732831010893997,0.0688704066904324,0.0725835378813464,0.0716789044814172,0.0759563616119453,0.0733384660559466,0.068369453450932,0.0672774968579649
56,"BEL","Belgium",0.0499145406888327,0.0497244531926917,0.0537293947145579,0.056211149907969,0.0544465982960778,0.0560592529192529,0.0553145570015343,0.0537612117805185,0.054982730259269,0.0567805810444638,0.0602047072385939,0.0599658070439757,0.0617026982975638,0.0577831349219513,0.0636610676020824,0.0680089390327652,0.0711487608031909,0.0731621047176853,0.0655881318160719,0.0665923328533549
84,"BLZ","Belize",0.0692775374596186,0.0715436323008224,0.0722862041400445,0.0694886400349637,0.0680188392641683,0.0692951156106814,0.0697591723251335,0.0690659279289992,0.0692552498694248,0.0674046997523513,0.0670128608615039,0.0677371645520725,0.068048985156425,0.0664727688220658,0.0680621080540535,0.0720869194492676,0.072072454845325,0.0710580018277661,0.067789120298591,0.0677232000240973
204,"BEN","Benin",0.065193190398104,0.0665566456072347,0.0686896090676337,0.0701706410384975,0.0731490967586966,0.0738550443688453,0.068307708680555,0.0676259822014932,0.0712913510344878,0.0682600691933946,0.0701346147580285,0.0672426673532227,0.0691270880710249,0.066685594291151,0.0709826042977615,0.0720364721433711,0.0749128971502201,0.0781419717921318,0.0766670384200463,0.0746934832640137
60,"BMU","Bermuda",0.102923935925919,0.107752660535143,0.108906623014247,0.109366773231007,0.110643849062308,0.105659397238156,0.102314830346787,0.110199354339971,0.102997644810745,0.104793663588624,0.107090328701729,0.103837859838331,0.102323862495297,0.0997542647940153,0.109403580960791,0.11252764674775,0.114735049845602,0.113154518235176,0.108109957430019,0.104422862997768
64,"BTN","Bhutan",0.0791199665000377,0.079325439539989,0.0850607282776758,0.0847931250327885,0.0816954656323574,0.0823505235750116,0.0864854790127354,0.0833063183097168,0.0818721796663486,0.0885380487697277,0.0797285646926228,0.0853580732584525,0.0846193898419535,0.0826967091742443,0.0842969177145788,0.0910390723397145,0.0901850551901387,0.09029527181439,0.0907294444894471,0.0904636697484972
68,"BOL","Bolivia",0.0290802501863592,0.0290984570658248,0.0333351658119968,0.0290864600094275,0.0355948431070677,0.0349318574266314,0.0307161825841265,0.03713513180509,0.0324267308435288,0.0308815600662176,0.0298027663329561,0.0331315879158381,0.0316762502050174,0.0348683383645602,0.0339861624029244,0.033399779009402,0.0353266722340031,0.0364335022750927,0.030948647353201,0.0337877245775923
70,"BIH","Bosnia and Herzegovina",0.080886605681042,0.0750909351533413,0.0792855727390535,0.079844686685699,0.0807702670860328,0.0825978864345373,0.0798692546620679,0.0803951724448574,0.0783659910056227,0.0810295170872447,0.0805448081410262,0.0773817389488976,0.077772401406988,0.0780550046677714,0.0834926416806316,0.0824728684118831,0.085952841290453,0.0842171699969118,0.0819865365360809,0.0802331658093572
72,"BWA","Botswana",0.0649408407068415,0.0627379747641524,0.0657690660754246,0.0604145641214335,0.0676031124459129,0.0675864371656086,0.0618943199756283,0.0678965567981477,0.0668655768728385,0.0706413903491154,0.068440415513823,0.0646862406964344,0.0695807673269922,0.066562704984493,0.0673909941071821,0.0699866375461321,0.0706130939914335,0.0688244877996169,0.0681287251095153,0.0702296820849385
76,"BRA","Brazil",0.0549938110230029,0.0544254099567185,0.0587182123558515,0.0568438367096146,0.0608246474909521,0.0597955420941129,0.0560984805899338,0.0604009483212999,0.0585222554278452,0.0612115776858829,0.0561020259291048,0.0586332782358622,0.057302084498301,0.0560495107455183,0.0593900514961278,0.0593217123460764,0.062556683753939,0.0637355497365299,0.0610769193891032,0.0601358846941483
92,"VGB","British Virgin Islands",0.0812637469438892,0.0831159399835983,0.0811791970330866,0.0813765687607314,0.0790133524073034,0.0848614642573825,0.082301797167942,0.0798083422582363,0.0819431082049294,0.080890519505812,0.0834859249623572,0.0789458231791277,0.078260373796193,0.0766816259437963,0.0829844124695365,0.0898017031446025,0.0874943724173964,0.0867154773873607,0.0864556544639002,0.0860190671949912
96,"BRN","Brunei Darussalam",0.065071065052165,0.0640113958246429,0.0672636134555756,0.0680994165386838,0.0631015044799971,0.0621437590904845,0.0726448027708072,0.0599938909434207,0.0635090819369133,0.0642412454791499,0.0628319034701816,0.065001054884526,0.0660490689536008,0.063987777980443,0.0619510030553839,0.0688787550202248,0.0747258199946951,0.0640936426987498,0.0614030378343688,0.0617533655219515
100,"BGR","Bulgaria",0.0722759640080343,0.0700718708438845,0.073949386216726,0.0727682201836442,0.0759051930465188,0.0755904173619361,0.0723734454866103,0.0732012908458231,0.0719096594423601,0.0745792700883627,0.0754673837124407,0.0696828699944163,0.0726839897320373,0.0725629181756004,0.0759199594061959,0.0761635768628613,0.0786518924102394,0.0773635470560001,0.0749258883847918,0.0741011775725759
854,"BFA","Burkina Faso",0.0566268357890891,0.0560940525735241,0.0578580768955368,0.0600970280985629,0.0607938232620344,0.0617768078489801,0.0597075744853576,0.0574756646416012,0.0607675555050434,0.0581767145109268,0.0577052351803234,0.0580444664026192,0.0577446354487765,0.0545089625142197,0.0560657253872664,0.0574001814319032,0.0597964160976218,0.061028519205974,0.0609368649864666,0.05791337198803
108,"BDI","Burundi",0.0605973776095494,0.0578718085368381,0.0594598868076665,0.0555350368410177,0.0591272993829405,0.0579881558493797,0.0587243692151852,0.0597810468604899,0.059240230702825,0.0605662079540826,0.0590510247807695,0.0541655621056718,0.056527551489792,0.0613750722046126,0.0557834081977531,0.0550759395793219,0.0582962098715579,0.0598206577767108,0.060188718001312,0.060241236387602
132,"CPV","Cabo Verde",0.101039181604569,0.0973709426523594,0.0999482902849757,0.0975688819662014,0.101881312140958,0.0978369284419719,0.097922736223612,0.0954212954554794,0.0998455729337728,0.0951842061246003,0.0986182634759626,0.098174167474629,0.0966473954506291,0.096440227822147,0.0982279848053492,0.103920632422586,0.105032522507447,0.100635209397792,0.102085899150412,0.099365664373301
116,"KHM","Cambodia",0.064549244483425,0.0651533621575449,0.0672142826059165,0.0636758917409177,0.0645282679418861,0.0655475655255162,0.0618240455606427,0.0650792842031303,0.0681924683847074,0.0622247635037513,0.0652705904230783,0.0649668332534309,0.0666791584758755,0.0666232531461933,0.0639936677963494,0.0696865142987649,0.0729400606909528,0.0725011112297189,0.0705263939933068,0.0659091368994918
120,"CMR","Cameroon",0.0532985722714854,0.0535761378146086,0.0567600712658552,0.0560403004524547,0.0606909672178094,0.0618962327177164,0.0560745260180906,0.0580778159599137,0.0575803019729265,0.0563444061014252,0.0565423513443917,0.0562895246128731,0.0562886861254925,0.0560174739129877,0.0577885957531614,0.0588170246549447,0.0598033901108625,0.0654315836056543,0.061615082073741,0.0600858799709868
124,"CAN","Canada",0.0695583913598931,0.0677331809623513,0.0744214524519939,0.0736369423607226,0.0762233308950601,0.073740963857772,0.0733276560545415,0.0776702355700898,0.0751753513457265,0.0773260279075827,0.0813447969447708,0.079314569377771,0.0799597670865316,0.0799139295301146,0.0834051310016877,0.083854959815985,0.0835740178094664,0.0835297616325856,0.0817622797916267,0.0786774090746346
136,"CYM","Cayman Islands",0.10032004238651,0.100517412274696,0.0986266430801328,0.0992618713501184,0.0960008407406552,0.09837215952357,0.0979046704654638,0.100868036079497,0.0971123485802691,0.096860293977143,0.0946874177742335,0.0959389350489159,0.0955948152448018,0.0962928568370472,0.0981124558698656,0.100253326920826,0.100902688259951,0.0993511157720008,0.100105657546643,0.0984598065617751
140,"CAF","Central African Republic",0.0364381344931645,0.0362549571916066,0.0396099143463283,0.0392220810180892,0.0455395334787866,0.0466176712846918,0.0377763992235477,0.0406110755622642,0.040840843484097,0.040181465543183,0.0370940593604582,0.0391756353667925,0.0395667735029608,0.0493657258033346,0.0462099042318274,0.0413578811582402,0.0397794482782884,0.0454521168687171,0.0414362626137984,0.040646688832862
148,"TCD","Chad",0.059611796550203,0.0551924659958924,0.062967775586891,0.0591770883641817,0.0638427363178369,0.0660515645221102,0.0618365421714192,0.0632896927477951,0.0651620094279815,0.0632739137985885,0.0588989107287425,0.0596895155033095,0.0605078901891571,0.0612674403986648,0.0635981297619267,0.0622848235363143,0.0634960830885849,0.0669037319871922,0.0669333143520304,0.064388110428893
152,"CHL","Chile",0.062662301516517,0.0601655964260922,0.0642949430364824,0.0632119047733146,0.0625613675588597,0.0637506094915768,0.0637079039373363,0.067147484344149,0.0646218810337418,0.0651986452718996,0.0645457082598867,0.0646163121960239,0.0639647727595547,0.0638464406804995,0.0736630415943049,0.0731808911620664,0.0743974288964782,0.0771848720345866,0.0739267144824426,0.0732200050165445
156,"CHN","China",0.0824428319780112,0.0804176160114273,0.081043043350828,0.0809625910530748,0.0790851231498362,0.0778420012153367,0.0767433388978122,0.0730293937068114,0.0738912971854423,0.0716806547487059,0.0745815976887265,0.0704245683835372,0.0705795639757305,0.0692464488980627,0.0763993116874316,0.0780310485034993,0.078912805909593,0.0755359414912627,0.074168423256164,0.0763809981370584
170,"COL","Colombia",0.0409201387615958,0.0410707842961859,0.040195897164608,0.0391665433519152,0.0408089716702166,0.0410088123276272,0.0409876958595739,0.0392393105873407,0.0388094406807888,0.0396185082732508,0.0419822858887766,0.0437450201382405,0.0429923824300528,0.042196517058322,0.0430562333533761,0.0467020521320501,0.0482856999901855,0.0457546144581702,0.0422697337838212,0.0425792094100881
174,"COM","Comoros",0.0635292670532178,0.0604930932811471,0.0663582118880477,0.0618661791824501,0.0647752197298575,0.0647213878052201,0.063563708083996,0.064470151622695,0.0673830927775107,0.0679188692126104,0.0652594192153587,0.0647969832800401,0.0640265774169286,0.064033405997791,0.0664241277176934,0.0681982861380265,0.0684106217209064,0.0735014405164943,0.0735085755034847,0.0728098324835367
184,"COK","Cook Islands",0.0595633756586962,0.0576910655533826,0.0621753887968915,0.0593005877710693,0.0592068880831591,0.0582375034102139,0.0595982252279966,0.0575442072082487,0.0584792962167533,0.0624037371464455,0.0605643155709438,0.0648994366638342,0.064218307765887,0.0600822852205766,0.0661812164612323,0.0685085963378719,0.0716163245900507,0.0680673077007284,0.0673465171851924,0.0677338552281757
188,"CRI","Costa Rica",0.058831667741901,0.0607871694463501,0.0595563753036958,0.0589785797323304,0.0577406653469806,0.059602625733396,0.0595298972214958,0.0586589681668817,0.0591015555954613,0.0603032342846843,0.059926036238041,0.0594196611471875,0.0610508047030693,0.0592515388130066,0.0604316548556469,0.0651923604786927,0.065659088022342,0.0621996882491977,0.0616416164574724,0.0605276050551069
384,"CIV","Cote d'Ivoire",0.0613096660663557,0.0594881555446541,0.0612980580606937,0.063044625379136,0.0657344320495326,0.0669432989973614,0.0638851257768482,0.0600800347722992,0.0624523266507775,0.0621158561169925,0.0624191391935404,0.059394156882463,0.0600971047613198,0.0591793593579275,0.0594103645664823,0.0607079256400162,0.0631694966523297,0.0646452650766153,0.0644011432263216,0.0631910487980454
191,"HRV","Croatia",0.0777227170014583,0.0716541444128218,0.0768236171077627,0.0772524358950811,0.0771014152337543,0.0793557478363515,0.0778503005126863,0.0775529073374537,0.0762293535745044,0.0798800250655071,0.0773129065390002,0.076087026920705,0.0762068808180789,0.0758992170137516,0.0846123556225646,0.0827342948899019,0.0862862363754848,0.0839074544442703,0.0810703851439364,0.079173917184971
192,"CUB","Cuba",0.0911052324054472,0.0940788073707959,0.0933196958469876,0.0941113132552672,0.0908717394234814,0.0914241850003084,0.0902740377988419,0.09313605508835,0.0909618652208795,0.0902436233351548,0.0880235441821055,0.0885684418036803,0.0865886787521976,0.0890494341976478,0.0919775749726108,0.093271499029611,0.0940651120250434,0.0934405695581568,0.0921586747881719,0.0910764776040886
531,"CUW","Curacao",0.0809098425492127,0.0795914498225432,0.081724044462174,0.0783200671609558,0.0796182656817025,0.0818374240378747,0.0781015451563064,0.0787297849818866,0.0801922378798596,0.0776798585350792,0.0800920297209442,0.0773052758209868,0.0797065760122578,0.0794009247341934,0.08196026299351,0.0842587892552942,0.084314875160307,0.0832915674401077,0.0806817196191015,0.0811722911666221
196,"CYP","Cyprus",0.128769769165414,0.12166446588838,0.124902230019256,0.125983670567081,0.122411306798024,0.124450370126407,0.120742128324218,0.119590544393929,0.119846291687583,0.120081962010289,0.121152379301908,0.114786644567945,0.116980832596082,0.117151649615124,0.131183503878394,0.134351138936375,0.134614874810876,0.131521817677427,0.131029356693873,0.128086935596169
203,"CZE","Czech Republic",0.0636785037110001,0.0610111630208762,0.0640646989810092,0.0645486472848192,0.0681815755583742,0.0674952090595802,0.0641333816238972,0.0627937742357861,0.0651269588797234,0.0682185971144861,0.0654939836003207,0.0647261049730245,0.0695128220128979,0.0646086333735466,0.0713114969400451,0.074271172465919,0.0757070783288716,0.071934103126288,0.0670689633309019,0.0678499557005981
180,"COD","Dem. Rep. Congo",0.0427166614075267,0.043282550984704,0.0445437908391049,0.0433901746993681,0.0456466136472179,0.0450635771160093,0.0448132748751492,0.0440046082809164,0.0441707337901425,0.0423478025054537,0.0434592966023041,0.0414031771759034,0.0433409057324467,0.0513726888981234,0.047135334258805,0.0437803565816274,0.0431838239998529,0.0457813523718486,0.0462490422923102,0.0451543291706005
208,"DNK","Denmark",0.067923365727033,0.0695666269681382,0.0741105920119683,0.0743294940642852,0.0758768689193116,0.0769755067361387,0.0737109632878183,0.0737961452462381,0.0744440053703788,0.076515805525357,0.0821582836348108,0.0750490285465295,0.0797676893489883,0.0735008763776498,0.0852540888331292,0.0854930818472482,0.0875749590210834,0.0880870582902835,0.0826108022647314,0.0816461785974745
262,"DJI","Djibouti",0.093592252215333,0.0918191070749507,0.0917875010636168,0.0898263501061094,0.0934391014204091,0.0928810485210458,0.091839697582872,0.0899366545307036,0.0966538615152327,0.0960778369598856,0.0868507066315006,0.088348915101883,0.0889917713484356,0.0869046204017586,0.0926636997081459,0.0946632868544787,0.098156324440112,0.107770047639674,0.106621766416245,0.103770245065435
212,"DMA","Dominica",0.0785330264184347,0.0773026570374393,0.0772195439703961,0.076411636473161,0.0766574243784525,0.0812799319804453,0.0773398659487838,0.0727412850770927,0.0763374545047653,0.0759337023301347,0.0793603617214036,0.0764982461797107,0.0769441310276612,0.073951892618949,0.0790958564495825,0.0859343563885158,0.0833306619424952,0.0821092354575385,0.0826001525179482,0.0822975128579743
214,"DOM","Dominican Republic",0.0731786038477536,0.0751688345249309,0.0729308671034236,0.0725189402434385,0.0698465649693175,0.0754781233974672,0.0732393292793498,0.0742578251383777,0.0740370708211757,0.0733186265259648,0.0737344616984679,0.0714295048346899,0.0728289233799324,0.0712027597151878,0.0741496154971768,0.0781961009608567,0.0776454770788693,0.078551219767182,0.0770310400692479,0.0752806724783767
218,"ECU","Ecuador",0.0445482377740855,0.04590069270177,0.0463562589460114,0.0426792120493463,0.0464644060023392,0.0447579298094404,0.0445363756881771,0.0457295824485509,0.0462937464070722,0.0447293747704293,0.0469414114222992,0.048646376000178,0.0474162012664063,0.0500334178233351,0.049817215205435,0.0509021816987301,0.0503035886850433,0.0505765228363696,0.0476511992302832,0.0496675725639978
818,"EGY","Egypt",0.10301156724972,0.0979272280966134,0.101095368960669,0.0994912807307154,0.100055033121512,0.100959932119696,0.0968455461448186,0.100496697112423,0.0975879524230553,0.098790557530394,0.0978808328751657,0.0925463024043753,0.0946328320390492,0.0946684978214116,0.109406436916975,0.10976743916654,0.108356893510743,0.107971344200115,0.109403686297632,0.107381389791357
222,"SLV","El Salvador",0.0722330970627673,0.0709731848836811,0.0741650426147356,0.0734870580863018,0.0729174866065422,0.0715365544132369,0.0711601155644514,0.0698632926423857,0.070581514709609,0.0719017168175929,0.0707107075814275,0.07106347857656,0.0695760361961698,0.0723120535118413,0.0729667519683299,0.0754650874266682,0.0762824102270264,0.076243229860652,0.074296535305417,0.071726226156122
226,"GNQ","Equatorial Guinea",0.0517018042639054,0.0551699758527987,0.0556006859281088,0.0561292757194858,0.0607936479048414,0.0623389591834794,0.0551228530846684,0.0572354449282828,0.0576802137507322,0.0551717685566898,0.0582700099887666,0.0572589267284844,0.0578170248160716,0.056743797626157,0.0584678796096781,0.0594711536170017,0.0594536024444758,0.065526242773787,0.0637387279045808,0.062476457632593
232,"ERI","Eritrea",0.0853213995373234,0.0817333253530273,0.0828904455331379,0.0814420200228353,0.0821720241011656,0.0835639188613323,0.085284072584185,0.0817958205886858,0.0857467592158863,0.0840856330942572,0.0790174073807631,0.0787547477977985,0.0828269372528093,0.0788900687408198,0.0896053113222158,0.0889801068462038,0.0906746433075788,0.0977419039166241,0.0972818894970282,0.0952384000286692
233,"EST","Estonia",0.0689652649050379,0.0686419354406942,0.0717283464091708,0.0743514985711017,0.0740478446752958,0.0765803349936583,0.0698754641563662,0.0702491090635454,0.0750324604982885,0.0733914698274038,0.0788357581024264,0.0735464619878552,0.0788735154177518,0.0735031394219588,0.0809136312619268,0.0807189575806403,0.0840404984932277,0.0858682161599982,0.0773844387315856,0.0762052003961273
748,"SWZ","Eswatini",0.0566037917609142,0.0540743912991754,0.0586931222808327,0.0542535435777038,0.0598373671718357,0.0580884775261398,0.0586181839935288,0.0609124430638033,0.0596188960665735,0.0618222193855557,0.0599745625264233,0.0596946457578884,0.061073274836667,0.0611450520015,0.0617634563426314,0.0615172447773982,0.0633094233792578,0.0607814961327712,0.0621778400508381,0.0606423776054886
231,"ETH","Ethiopia",0.061700504557065,0.0609027572983157,0.0610549141503364,0.058959405484754,0.0608766777399302,0.062600803804263,0.0628528972662001,0.059509409715874,0.0630910381507368,0.0638167515559712,0.0573188385681034,0.0560769365796885,0.0584784783496988,0.0564040425748953,0.057055216889943,0.0580778470563168,0.0586142789980029,0.0620128848459082,0.063984126451105,0.0630774128882555
234,"FRO","Faeroe Islands",0.0917630660532192,0.0927740743948194,0.0988887889011878,0.0982869949921861,0.099977139588167,0.10071331441938,0.0983382912172775,0.0976346201643781,0.0993944207339786,0.100985946443841,0.109786185904633,0.0966724919490158,0.103478374909829,0.0964514989164494,0.104559922386765,0.10767803737875,0.108389644231765,0.105631949397768,0.101802083450231,0.0992457126846613
238,"FLK","Falkland Islands",0.0563258044075933,0.0542433812294769,0.063408584306475,0.0600495405574572,0.0596295386386203,0.0620614596510594,0.063770670503552,0.0635514823189302,0.0619314985602261,0.0652115911239308,0.0663475564673597,0.0647398425147861,0.063104133198901,0.0624122643453898,0.0639699471152645,0.0655659024720356,0.0698001482553502,0.0700372873894624,0.0692389254828315,0.068899628875138
242,"FJI","Fiji",0.0560346030990128,0.0560695314989462,0.0555765056583783,0.0554450914335389,0.0512500325743079,0.0535338395338681,0.0587892689859011,0.050901666114368,0.0523619762403222,0.055157486358635,0.0552151111528231,0.0618652944482106,0.0608725461188498,0.0559389367187946,0.0621129014635127,0.063049477811006,0.0662488487556641,0.06312005098538,0.0613447442756178,0.0578151043557772
246,"FIN","Finland",0.0616023574857964,0.058998266493405,0.0649997035031449,0.0653588262116996,0.0654847758124395,0.0659809700985272,0.062446244914364,0.0629036062660305,0.0666331333589733,0.0653393289341497,0.0735057946744727,0.0672072971723597,0.0701859805105623,0.0651049578606723,0.0713338259112403,0.0707304884709937,0.074176943729542,0.0787928146593531,0.0696352395405451,0.0689797638853782
250,"FRA","France",0.069610419236504,0.0664823966992782,0.0708181372375972,0.0710303955294171,0.0688870259058173,0.0699336567928022,0.0705718707589187,0.0694834098938264,0.0694797444752352,0.0708160413109371,0.0731057758453258,0.072021668878023,0.0721260651080236,0.0689112852139667,0.0760040457823681,0.0786981315109388,0.0822587248625254,0.0805544998391348,0.0754620258126254,0.0761577846993163
258,"PYF","French Polynesia",0.0525145714955916,0.053493661365918,0.056055929697898,0.051436167802522,0.0523670912489482,0.057876205381104,0.0542783851616293,0.0564736227249134,0.0596261597924683,0.0554023368844825,0.0581520910736709,0.0568986005666216,0.0564207775438452,0.053494420190083,0.0597831219080591,0.061047572138809,0.0612297189184758,0.0612587489259553,0.0621085961663335,0.0614029879953944
266,"GAB","Gabon",0.0486562642384949,0.05145448467668,0.0526852935150145,0.0520237959110775,0.0547083280355141,0.056586133787035,0.051319991775948,0.0529191758036445,0.0529555360096349,0.0503135590369157,0.0542078743126079,0.0533897153890294,0.0518277363682344,0.0536825368436905,0.0513589688266249,0.0515699613695621,0.0512223406770925,0.0557678950248963,0.0541472697181533,0.0531855395318035
