"code","iso","country","SDA.raw.1990","SDA.raw.1991","SDA.raw.1992","SDA.raw.1993","SDA.raw.1994","SDA.raw.1995","SDA.raw.1996","SDA.raw.1997","SDA.raw.1998","SDA.raw.1999","SDA.raw.2000","SDA.raw.2001","SDA.raw.2002","SDA.raw.2003","SDA.raw.2004","SDA.raw.2005","SDA.raw.2006","SDA.raw.2007","SDA.raw.2008","SDA.raw.2009","SDA.raw.2010","SDA.raw.2011","SDA.raw.2012","SDA.raw.2013","SDA.raw.2014","SDA.raw.2015","SDA.raw.2016","SDA.raw.2017","SDA.raw.2018","SDA.raw.2019","SDA.raw.2020","SDA.raw.2021","SDA.raw.2022"
414,"KWT","Kuwait",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.166634419598345,0.201588341342404,0.191008563000717,0.19321722944808,0.182049165106257,0.140399504693438,0.0901061308291391,0.0630900957406928,0.0476253983606945,0.0305038548197194,0.0180091905558184,0.00873269925295883,-0.00286082226074,-0.0263867283951355,-0.0376956916502674,-0.0458684079104219,-0.0474151150911631,-0.0489529165331975,-0.0531813776248358,-0.0345543375974497,-0.0213869029305432,-0.011539049935343
417,"KGZ","Kyrgyzstan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0293940093016669,-0.0457440268750786,-0.0819455494426031,-0.0879309085290169,-0.0450570323835827,-0.00174411039089886,-0.0064686196699022,0.00700840191002183,0.0259401051270838,0.0492447388912223,0.0474988589101843,0.0447476752391434,0.0183130960247579,0.052238960135373,0.0509683062680688,0.0386680143130844,0.0286421105693353,0.0234734661681342,0.0245608651953997,0.0441066453831038,0.0183399112337199,-0.0119869403054924,-0.0365860694061612,-0.0116658751982043
418,"LAO","Laos",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0910350089847103,0.0692635247399171,0.0352030413876698,0.0180179907988469,0.0102749303820138,0.000379918903598009,-0.0069100724934327,-0.00632359618863632,0.00751412411169072,0.0193487064415701,0.0432939579337661,0.0510598073842696,0.0454382389057746,0.0465574718820918,0.0748384882162134,0.0972934517723258,0.227806984179599,0.398754883799454,0.550615737692577,0.632981191754329,0.652342301181222,0.615204366017806,0.529953664969141,0.393420532853211
428,"LVA","Latvia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.397324541841014,-0.408745209895972,-0.375974495849728,-0.33018821881773,-0.278228028436853,-0.207269920975381,-0.191414684858322,-0.167036368663932,-0.137710622788327,-0.107763450509163,-0.0806613238735099,-0.06765958858329,-0.0756017425066013,-0.0833270960338502,-0.0728927515161374,-0.036861220987348,-0.0384147286372714,-0.0257147886425026,-0.0096187379831272
422,"LBN","Lebanon",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0914863424801626,0.0752968738308875,0.0729884808552042,0.0435151570735797,0.0177803395057561,0.0030868256364105,-0.0135957061543313,-0.0445243421600387,-0.0505806744094149,-0.0478061259536072,-0.0207649443654296,-0.0122873477605165,0.00440782019136798,0.0107801329698687,0.0155726516019501,0.0303107746223541,0.0420045926084942,0.0419953611147521,0.0433277439959292,0.0457708566133119,0.0497922339395334,0.0307879952622989,-0.0015564176915506,-9999
426,"LSO","Lesotho",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00497600137853271,0.00411543880540921,0.00377718205698629,0.00255344882908703,0.00127380510900377,-0.000606827548833971,0.205209206469727,0.394673918948819,0.547796552699146,0.664610248317994,0.717545961473939,0.699574623291368,0.583778914147145,0.414381913949133,0.194433567007921,-0.0339013484268817,-0.0706827804154068,-0.101804545125055,-0.106301202249015,-0.0847844890568351,-0.0521884566488393,-0.0157781118441775,0.0167283846001254,0.0533705663191422
430,"LBR","Liberia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0392470955534352,0.0379141451904541,0.0363126276939547,0.0262397463040756,0.0123454245678241,0.00881233617075949,0.0194110601701536,0.0324342321500486,0.0451227864559267,0.0472457194918594,0.0418320694562031,0.0545935852434296,0.0576159204389655,0.0649578869089003
434,"LBY","Libya",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0389262293445177,-0.0302110147789453,-0.0191284533477766,-0.0352135040657812,-0.028190695860318,-0.0161140147169591,-0.0146410202984085,-0.00772005238764475,-0.00744503607106119,-0.0136996626231511,-0.0240719802328043,-0.0374160510493865,-0.0412257957660858,-0.0391030105633846,-0.0448021215023738
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.251546419497223,-0.248035222600256,-0.21705896754982,-0.210700295518293,-0.154395225778233,-0.108692140524118,-0.104031973562096,-0.0811783748585628,-0.0325565394648302,-0.0367826112559757,-0.0471739241498469,-0.0398372077514084,-0.0291407606732274,-0.0457039763618635,-0.0502708754493177,-0.0653550492457432,-0.0791283232417359,-0.0794410830926377,-0.0414664095468395
442,"LUX","Luxembourg",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.34828790850799,-0.378111280568036,-0.35105206060092,-0.336521265854545,-0.291289612488607,-0.229171992309437,-0.188523433783353,-0.107988335678544,-0.0743018431833744,-0.121345076542228,-0.15266861020661,-0.165875367076986,-0.166702041924958,-0.160701733579395,-0.148228313968977,-0.140425752332702,-0.13019793188184,-0.12708163139464,-0.11795108905676,-0.128148952788386,-0.12338712785142,-0.125953336216914,-0.155110051250598,-0.150592925161896
446,"MAC","Macao",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0594922062793553,0.055627450966091,0.0565036634618388,0.051938000554467,0.0535069454588861,0.052277239741316,0.0414162982531969,0.0222058800956388,-0.00599395979822299,-0.0665169648287341,-0.139408494326589,-0.234106210162497,-0.271635527018486,-0.293635812802822,-0.273535734046563,-0.215929362499827,-0.145025987807657,-0.0708722085283498,-0.00943900005583095,0.0172351896426342,0.0389013669146179,0.0239402520746923,0.00838193591825154,-0.00193079887763852
450,"MDG","Madagascar",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.110873364841327,0.0950185049937535,0.0740735203314997,0.032710104542474,0.00402901873704797,-0.00453501458787562,-0.00293992344469883,-0.00519553321811925,-0.00504908410149328,0.00543881012744718,0.0195793132103088,0.0314217693687751,0.0543936718285456,0.0731847241205665,0.0989966155007191,0.119961995974892,0.129742454741102,0.12510636814729,0.120634641139588,0.105345097380074,0.0880505302298502,0.0628321473172746,0.055341283901561,0.0703177303935827
454,"MWI","Malawi",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0776386530525719,0.0373346537272976,-0.0053760483418662,-0.0377002737370981,-0.0699487875392342,-0.0878082841110932,-0.12409182488288,-0.139515554272959,-0.127967053510672,-0.105050071861498,-0.0326551899252406,-0.0260188669798532,-0.0368771432956884,-0.039578047422099,-0.0193067241612625,-0.00266625030132355,-0.00373748604713504,-0.00187963832270901,0.00665861993404993,0.0142857968751213,0.0190800575597263,0.0288397267346392,0.0319737191368816,0.0385880976494133
458,"MYS","Malaysia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0145269105345698,0.00531656287412408,-0.00162148105868857,0.00618944528802845,-0.00166908042115606,-0.00499695336942298,-0.0012434491181813,0.0085393298177725,0.0297725818683716,0.044917891043776,0.0493390457843677,0.0623986323163521,0.0685354354466305,0.0852782108053216,0.0789612769816352,0.0702902484103753,0.0632388085606113,0.0509108864507279,0.0496357879283975,0.0451285360153622,0.0331504829654266,0.0362835721211459,0.033223990002484,0.0300558064316938
462,"MDV","Maldives",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.164684702718377,0.15121344347466,0.139327633351783,0.117629672401102,0.0880211254238779,0.0684339957638715,0.0421403644592093,0.0190404376587703,0.0141514207624023,0.00311866445424469,0.00861348076608182,0.00399798002461105,0.0115802478112468,0.0120459825056922,0.0228437714046321,0.0281720374534442,0.0199721540193356,0.00524422078770126,-0.00400911171230627
466,"MLI","Mali",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0487247218438496,0.0605951966681055,0.0714720501634336,0.073276573807213,0.0688211527497915,0.0636646635353955,0.0573549440154515,0.0484463341807586,0.0367840172236229,0.0389754527450907,0.0420335177240143,0.0453177957628113,0.0392656681788539,0.0279993426193021,0.0114224509452443,0.00190087931039518,-0.00154322647089932,-0.00256386651903133,0.00503815996202928,0.0139096684412674,0.0263299660735394,0.0413052372253659,0.04472475921545,0.0521295625260458
470,"MLT","Malta",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0415905222745296,0.0278488177171832,0.0122659034899837,-0.00651670790510735,-0.00123935640785311,-0.0777674720923345,-0.155047135221502,-0.195317983406293,-0.206453437947874,-0.20678459616587,-0.215841057383287,-0.222213161882953,-0.204547455746503,-0.166614791545921,-0.112756842938532,-0.141168447642908,-0.201054675479063,-0.265763228077113,-0.393052943181705,-0.599245402356539,-0.731209621776036,-0.782906275673175,-0.771877279517649,-0.69639337015148
584,"MHL","Marshall Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0396467408886032,0.0339010881499471,0.0353289856663168,0.0448754914744083,0.0618748129240889,0.0675160095617953,0.061108769087354,0.0468979204776576,0.0249700650537212,0.00494613745110284,-0.0207580331733218,-0.0591155801980892,-0.0851981989599144,-0.0870283346541812,-0.0752778361041767,-0.0515819495575725,-0.0294907285566024,-0.00422220292229576,0.00819731884126651,0.0233116142636374,0.0312848258738954,0.0236979387850891,0.00823757366103584,-0.00232555787517302
478,"MRT","Mauritania",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.130892310162741,-0.201551047700701,-0.22016388603418,-0.206349786465451,-0.165037839750266,-0.101127204763895,-0.0387774421809625,-0.00141674945227568,0.0550819560318554,0.0620471179231827,0.0614020154908579,0.0563922785356179,0.0486768516215075,0.0355416844354832,0.016106876182602,0.00144152710064493,-0.00356320297764621,-0.0079403426675901,0.00676352596204888,0.0161863745792392,0.0314704207665428,0.0458350446483011,0.0518849371627046,0.0649573354237021
480,"MUS","Mauritius",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0591597374219208,0.0686200031098292,0.079014328745036,0.0790376670504125,0.0861279096195868,0.086944211529087,0.0814216679414934,0.0739410710410586,0.0630210075126927,0.0494740305886496,0.0405695398005965,0.0384281932407615,0.0366634228943978,0.0320671924470792,0.0286669031338707,0.0218157107339629,0.0145090178337672,0.0140884488049053,0.016032237464823,0.0145849784804308,0.0110137247349085,0.0022187950253918,-0.000472940324048719,0.00655104153943964
484,"MEX","Mexico",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0217720910613499,0.0172774528398905,0.0123372695274155,0.00457576001833826,-0.00215412221107954,-0.00819839065021758,-0.023415669830832,-0.0482450381479845,-0.0502270653329188,-0.0174718918426998,-0.0134737936044275,-0.0108510830357492,-0.00551124961540344,-0.000153521329217543,0.00388134139475826,0.00387820185506249,0.0111028002343596,0.0086574586384156,0.00293717498226531,0.000936768170562541,0.00105743664770674,-0.00559662751407797,-0.0163163763795389,-0.0285575279166991
583,"FSM","Micronesia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0440832134486111,0.06501294456086,0.092048663366906,0.10592129476311,0.113374834963167,0.0981515587306283,0.0612096578506249,0.00281207518642801,-0.0239229436512511,-0.0433143893087117,-0.0383742964764005,-0.0428772723630444,-0.0717802710943852,-0.078788667989721,-0.0656038293331798,-0.0413978330588983,-0.0251340446989869,-0.0135403671426718,-0.00641698888193054,0.000539979838181548,0.0189452393203087,0.014790140295315,0.00453351640604227,0.0014567405933199
498,"MDA","Moldova",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.193843291740857,-0.219896251439707,-0.190993291599993,-0.17029006194756,-0.109434852052039,-0.067370932199127,-0.0584260238096193,-0.0599612649060512,-0.0516915073675177,-0.0136574793804155,-0.0191589806762801,-0.0254233200894471,-0.0180884013393728,-0.0122360959368473,-0.0106160078059426,-0.000117503116038841,0.00287329507764178,0.0146146736497439,0.0263285119822823
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0704549133942021,-0.0849608034565252,-0.0581714223015258,-0.0269022485494654,-0.01060877032111,-0.0028029834585134,0.00737397047486765,0.0166974565677771,0.0257596154817847,0.029891087339859,0.0364831941119128,0.041872256665479,0.0498107801444467,0.0592777527414496,0.0643095060918446,0.060196936247207,0.0494218045504393,0.0466647247648848,0.0449225557019013,0.0429686916998286,0.0437952657610943,0.0342400515565644,0.0318259730046044,0.0299671586662371
499,"MNE","Montenegro",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.307023250101062,0.362935012005033,0.392479564467042,0.34562966076859,0.326036181150511,0.282354429269912,0.204437182121779,0.100570489543159,-0.0197315558030168,-0.0349446716563711,-0.0681513257356262,-0.11664518312349,-0.139244872840617,-0.2526579547896,-0.269053878063722,-0.26857294832304,-0.264025997645786
504,"MAR","Morocco",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0131672491918864,0.00843275232131857,0.00601833688164666,0.00948309770380451,0.00980262370694107,0.0208039881354802,0.0279575626246973,0.0281358490846597,0.0293533928201335,0.0333821461791728,0.0205584069729885,0.0103091007971394,0.00633970875237555,0.00415664078662825,-0.00860756498807192,-0.0166347861211461,-0.022011023702076,-0.0292607298562963,-0.0251241548593748,-0.0105142408694521,-0.0126017676533175,-0.0075724951074075,0.00896569167374484,-0.025710664871458
508,"MOZ","Mozambique",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.00995749098651492,0.013424429593428,0.0570523315261966,0.0997261134878049,0.159115250465625,0.207627299642309,0.240611799223826,0.232579864461827,0.204625536688071,0.154545675898841,0.0927297465195953,0.0386054738803752,0.0184783875877939,-0.00767767997272251,-0.0196037091589855,-0.00682649971093242,-0.00122291888021644,0.014664414112971,0.0332538012486792,0.0326494561486939,0.0281448013243903,0.0221061845541337,0.0188259982822891,0.0132004027065826
104,"MMR","Myanmar",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0506468984808743,0.0487059971397401,0.0396920207176137,0.0391395910745667,0.0399466597216711,0.0421862216982836,0.0421972527825754,0.0344495071153681,0.0391773217732763,0.0412823070540369,0.0467405734837063,0.0469793966694669,0.0439570433959451,0.0498696964722276,0.05666582999947,0.0610677225341392,0.0650061806001307,0.08153486489846,0.124172744432443,0.155030115615543,0.173989110741779,0.175099507947109,0.152125756423942,0.130925634152151
516,"NAM","Namibia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.385161295650037,-0.377300135983415,-0.264279762395619,-0.140716796799188,0.000940550581112198,0.120600159038858,0.246495508870655,0.320848559821177,0.409217501039623,0.386909846265507,0.207304295262531,0.147305458088924,0.116940666751617,0.0659765717877361,0.0328925894733887,0.0230959503241901,0.0072530329399243,-0.00801531480529737,-0.0194657251828068,-0.0469277128126764,-0.0685965165216332,-0.0896774581162967,-0.0844260729256504,-0.0659668672701822
520,"NRU","Nauru",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
524,"NPL","Nepal",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0537513512089238,0.0559497650640723,0.0577272170896661,0.0498461605867038,0.0425801922486375,0.0394328681608345,0.0361338388790855,0.0299328356892159,0.0258761568247952,0.0217069247099742,0.0263888344995242,0.0386710013396903,0.0513880482413926,0.0571537639484048,0.0573906478375559,0.0629391078677655,0.0663555046900384,0.0772871473560865,0.0869615893509004,0.0959302960204174,0.0934300765702183,0.105973120806296,0.106446596357578,0.100346483081946
528,"NLD","Netherlands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.166287690652412,-0.181225503666185,-0.181912235236389,-0.182093646890182,-0.177615860858971,-0.158795578331764,-0.134977228997872,-0.105407402990393,-0.0866489676881914,-0.0836643534109086,-0.101914940690269,-0.130320841197023,-0.143922838947875,-0.150160580465197,-0.163725854825497,-0.155728571511161,-0.134779546045731,-0.112929061598596,-0.0896743006992363,-0.0826082373068555,-0.0884633222482931,-0.105641228937081,-0.109532639069285,-0.101227032117497
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.00789234666743117,-0.00407403890942622,0.00192433367792932,0.00857731186247657,0.0245725191827395,0.0324637522486964,0.0433359109948614,0.0451383797982701,0.0384869819459202,0.0327147688801099,0.0118602506139653,-0.0101014143153182,-0.0334127345561066,-0.0503240232159907,-0.0479504876864005,-0.0402023786541446,-0.0194107460150625,-0.00870975133518824,-0.00346757433579947,0.00832868745776238,0.0104227968430743,0.00482299907569961,0.0026452840088369,-0.000521334706803196
558,"NIC","Nicaragua",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0723222487189825,0.0767120596949409,0.0747815481995813,0.0791268115135946,0.0754618945138308,0.0705325174176648,0.0582391413493517,0.0504970970882002,0.0350545885247102,0.0237886092937805,0.00939720662800081,-0.000604219034013965,-0.00675159834632192,-0.0170873574258008,-0.030518509451649,-0.0304172734903003,-0.0253154056700872,-0.0127186635305135,-0.0136636001685559,-0.0191643435702415,-0.0215057230164188,-0.0449197206388861,-0.0498138980053869,-0.0576441179809428
562,"NER","Niger",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0301396785746593,0.0239356816122274,0.0163119716812512,0.00423992116264116,0.00487087522131913,0.00523785607231364,0.00169237573620928,0.00351912068998383,0.00694087787783615,0.0204277469999115,0.0391039000562503,0.0552188706413068,0.0663309640996324,0.073601270770731,0.0814477003812666,0.0699911992680737,0.0523961633479113,0.0328173351174892,0.0146509728781137,-0.0112184113141748,-0.0446178084141772,-0.0331481286322438,-0.0176170166856911,0.000593430827073416
566,"NGA","Nigeria",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0135296462842329,-0.00210436728804185,-0.00753611682230129,0.00782886207354316,0.0207355101501667,0.0226789488556023,0.0201533095295814,0.0118167441220958,-0.00563207198225661,-0.0254431193368567,-0.0591274907550127,-0.0727724115592249,-0.063764132883007,-0.0395863813501927,-0.00221399173123333,0.0275013082921267,0.0487606096142799,0.0601520109592955,0.0518066525414045,0.0576727931043175,0.045900404488501,0.0364698101246299,0.0278077796308644,0.0212134545332932
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
807,"MKD","North Macedonia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00377788169218141,0.0195148811365624,0.0231220625994624,0.0161659318163889,0.00906358684817432,0.00178197190411078,-0.0022415858557343,-0.0184094009690868,-0.0245896025022788,-0.0379350460078262,-0.0239703250453923,-0.0243103930936208,-0.00160331298520928,-0.00132419590951007,-0.00892013476426454,-0.0139794855379959,-0.0264606533986359,-0.0523415728389813,-0.078627519365757,-0.121637936193035,-0.037245817944243,-0.0152387981094511,0.00282142899310256,0.0138231685213444
578,"NOR","Norway",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.116118499165313,-0.0971169856552506,-0.097454044552899,-0.111666176729895,-0.100567288470882,-0.0728656985886414,-0.056217659895459,-0.0385619900517143,-0.0275806612795816,-0.0182376105077683,-0.0268089908675056,-0.0225350844322973,-0.0286995485463872,-0.0593453891860959,-0.0634488905904043,-0.0571148912456334,-0.0592803886377578,-0.0617574493929322,-0.0701241138037739,-0.0654373383590102,-0.0804162927456514,-0.0701321163118525,-0.0584578371368366,-0.0516743865186627
512,"OMN","Oman",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00969825143966685,-0.0276158413889234,-0.00686352351727052,0.0131592563952874,0.0267357484010275,0.0420486075699493,0.0602152107364584,0.0658781743919052,0.0487243936019877,-0.0264135573588731,-0.101456438551747,-0.165693784540996,-0.204983122870621,-0.164860879338087,-0.119450795401716,-0.0431807973659508,0.00821095608976341,0.0318677103623883,0.0641718199325976,0.0428642315699055,0.0302116018671725,0.0116684244142189,-0.0368800475211984,-0.078383394123268
586,"PAK","Pakistan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0621235143314447,0.0529728084751189,0.0382866013941181,0.0249711779052679,0.00750622063196871,0.000969327107481988,0.00140544155030153,0.0109499856094182,0.0259231139658875,0.0298311746306663,0.0403778705142772,0.0457899995466695,0.0458473208189416,0.0421026656699293,0.025975945901038,0.0179324793385773,0.00884442043614264,0.0127754390728478,0.0226190311231638,0.014759729983586,0.0315147967410141,0.0487976637123728,0.0617188077189827,0.0644729465131928
585,"PLW","Palau",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00810801926068128,-0.0228587344002957,-0.0266733804415522,-0.0204974859407601,-0.00941917255797381,-0.00484882560135017,-0.000713568743092789,0.00870885048502101,0.00907996927480581,0.0159528729988081,0.0199265849987753,0.0150180425995978,0.0046214790708885,-9999
591,"PAN","Panama",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0669868517273302,0.0575623782047527,0.0742580900557455,0.0659783155942364,0.0646120802483887,0.0560713265583122,0.081275911157022,0.0985817290916595,0.0863040872749292,0.0667690412478825,0.0510424996354033,0.0451757484137161,0.0574143850436855,0.0432477249501124,0.0257657884620135,-0.0052316852360759,0.00791179159915201,0.0217017872474221,0.0103119825490059,-0.0497910564701309,-0.0483115599537901,-0.0534055225293776,-0.0714190372190489,-0.0677805073007019
598,"PNG","Papua New Guinea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.031109151345619,0.0348391791058866,0.0484782265825294,0.0682055536135759,0.0913716021602797,0.110061678010035,0.103786063086947,0.084007377343408,0.080904839470465,0.0662373205657552,0.0415755426869902,0.00976354796465495,-0.0124251281272245,-0.0250931787499856,-0.0263586034618644,-0.0109607648572804,-0.00436808332057816,-0.0018094380052557,0.011536084344107,0.0173803243709139,0.0242208635679717,0.01479252430605,0.00468953582389231,0.00157172764884006
600,"PRY","Paraguay",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0892431075290308,0.0697121763301951,0.0435751720692774,0.0268662961208226,0.00872974567058082,0.00299713613987684,-0.00189370820432744,-0.00709712421638034,-0.0386172599205569,-0.0586686862166531,-0.0647096220334218,-0.0713727542204582,-0.0667743299337187,-0.0436590500677283,-0.0278732029211335,-0.0375751327306022,-0.0460967327790471,-0.0367395519426056,-0.0783507953631161,-0.0999863080314446,-0.107806645367556,-0.100803437095804,-0.0649757693748274,-0.0208816477310896
604,"PER","Peru",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0385694080692867,0.0159921340742029,0.0171631226535649,0.0144977951210747,0.0106783196531297,0.0131223511828593,0.013180378766743,0.0108174804569123,-0.0134664453098805,-0.0290539654982941,-0.0440705055076963,-0.056630119850825,-0.0414229529481996,-0.0297848818338662,-0.00960156333684635,0.00390606107908842,0.015423835942032,0.025784602118347,0.0131716100614592,0.0126522528024915,0.00609089545551167,0.00214296918933443,0.00181431238972052,-0.00389089947008841
608,"PHL","Philippines",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0650248730104148,0.0504889650247351,0.0276304375635048,-0.00195085509459221,-0.0410459479831383,-0.0902221449758186,-0.111195947531533,-0.125166101740378,-0.10374759053863,-0.0885367400977266,-0.078069445762584,-0.0536515876002277,-0.0400318986175767,-0.0320839032369185,-0.00329776848254398,0.0157546769238341,0.0319718799323276,0.0432531399097262,0.0608096177116231,0.0657319112989012,0.0662481314900842,0.0657999358484513,0.057215406625226,0.0473613223928633
616,"POL","Poland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0952034698395354,-0.11726491028872,-0.126755084509219,-0.141108682736875,-0.145974955779689,-0.144265088126761,-0.135512893352287,-0.100277383724343,-0.076739575439074,-0.0775787793836065,-0.0918819252873542,-0.0987026639505511,-0.104222123582056,-0.110750877815414,-0.119201990283615,-0.125097114616071,-0.12219927452627,-0.119333942756872,-0.109751583820554,-0.116690665285058,-0.149972160814565,-0.157742718092959,-0.153198689912386,-0.144855388527029
620,"PRT","Portugal",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0054816458874322,-0.0072537111031009,-0.0148209544136967,-0.0062422949516355,-0.0341426397014912,-0.0657302570713374,-0.0747868238551323,-0.122679754644827,-0.160796946622306,-0.193247176842442,-0.221066088469504,-0.245309240945352,-0.245947400690084,-0.167098544988448,-0.113371282710183,-0.0636842152827156,-0.0276677645799036,-0.0214017222890798,-0.032339355251582,-0.0395845613627147,-0.036666136536822,-0.0380501195418314,-0.0411321457739063,-0.0435721404375286
634,"QAT","Qatar",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0864194939865672,0.040481876825736,-0.0165401772711891,-0.0440211155440778,-0.0267525914611798,-0.0416185987504216,-0.0920487214893932,-0.130414807102896,-0.0243300924227269,0.0157280405939939,-0.0201737507389754,-0.0513414341431149,-0.0716284463304638,-0.102554640979599
