"code","iso","country","PME.raw.1998","PME.raw.1999","PME.raw.2000","PME.raw.2001","PME.raw.2002","PME.raw.2003","PME.raw.2004","PME.raw.2005","PME.raw.2006","PME.raw.2007","PME.raw.2008","PME.raw.2009","PME.raw.2010","PME.raw.2011","PME.raw.2012","PME.raw.2013","PME.raw.2014","PME.raw.2015","PME.raw.2016","PME.raw.2017","PME.raw.2018","PME.raw.2019","PME.raw.2020","PME.raw.2021","PME.raw.2022"
218,"ECU","Ecuador",11.9324175874217,11.512714688924,14.4882038938177,17.2924912947506,17.6393612123434,18.0048502290377,19.0313926732547,20.1500560421134,18.7397029218365,18.865285902683,18.98478852424,18.6615194024834,20.8414001675191,18.7040205207699,17.8731254665698,17.8175128715628,17.6112414674866,18.0840967352681,18.6501196362103,18.0289996374117,18.2927630954036,18.6423195862124,18.5159231133005,18.2859528865116,19.5150069384415
818,"EGY","Egypt",37.4372127167855,37.5598935157683,41.5102303185469,40.2890903669975,38.496126164724,42.8490515984103,40.984489861267,37.2032808449685,41.7381488777273,39.5712642692981,39.1732192599147,42.2993244754585,45.6719051269621,40.3200562706204,42.1205099452261,45.91076528814,43.1296721338769,45.1821827631887,44.547619485364,44.4906804861264,44.3926624270682,44.0720219678951,39.2619188744404,40.9302189107814,41.7318954873199
222,"SLV","El Salvador",32.1712317218284,22.8960232392035,28.2218402398122,26.0430913359713,25.0917993998469,28.6386064115511,24.9252018329085,30.488424808396,25.4156903740369,28.8385736189876,29.028512655337,29.6620810514585,31.106925516541,31.8463839848773,28.8467791244688,31.2557826155523,28.6329799892451,28.9508214299773,28.3067031968622,29.310862466488,29.9999260141677,30.6887771857366,31.1724028437879,28.641613090424,29.9549593539887
226,"GNQ","Equatorial Guinea",30.888866317903,24.3478869449156,33.5473553289089,34.2475309308099,33.3498057547056,31.8384900040322,35.3442016529807,29.9814399605624,26.2477785692402,34.5902915629169,38.2552227769428,32.9927225071585,35.7025504861208,35.2586389229201,36.4576383417406,38.3435665086508,34.3857552068212,41.5050604330487,41.1013800668592,37.2013573472731,35.4563430507758,37.2746976619421,40.0636825817902,40.6478402149075,42.6066036869204
232,"ERI","Eritrea",26.7031981873157,26.3755424305213,31.2299865423987,30.9522629901116,32.601313590868,35.1670624330127,32.6031336039065,33.6105948041072,30.3222530034826,31.0975006734456,32.5873652485721,31.0229098870833,33.7978282261186,36.4021137926657,35.8634675221635,36.7689372587269,30.6159662679398,36.2967527940335,34.5704084478424,39.314774139662,36.3329415861099,34.581025165629,32.1010443218957,31.6764873113148,34.3854596454404
233,"EST","Estonia",10.2323487334975,10.5867357757167,8.77200481312781,9.43794699347382,10.4720025905147,9.69833928566272,9.0978020196964,9.27617257891962,10.803332448543,10.4585601927829,9.76459276060046,9.47692694896129,10.4669776236599,8.56005597361687,8.62522729161469,8.47556149206104,9.33262757947937,7.27675006111336,6.94245165025766,6.19947494011413,8.06233104627553,6.39943064687044,6.29163138687835,7.14202689635369,6.5729123501345
748,"SWZ","Eswatini",24.9924214330617,20.5876534943308,20.6625867707414,19.0801112059625,18.2247091662589,16.6211827969395,18.393472854468,19.9785284477338,17.2262809484072,19.4578988436631,18.504240126923,17.901880698092,21.0497758299452,17.6473214128499,18.6234649856564,17.5752252716932,15.9976107245373,16.9691522130517,15.431496186582,16.6057236740776,16.430966955306,18.4210026940116,16.9611872038522,18.0548787138465,18.5730590470998
231,"ETH","Ethiopia",10.2651584798077,10.5381425400245,18.6695627238956,22.276147520878,22.5701545763199,23.225740864214,21.9867455662575,22.548295461755,22.6465343900125,24.3997013730601,23.5997826353297,22.9754204370056,24.5118587594542,25.5357516793471,24.8557480172872,25.2615284658638,22.1385184697482,25.2387528174137,24.008392149705,25.516257986013,24.2306899347563,23.1234161200196,24.2363725948954,24.1688063643197,23.802187727094
234,"FRO","Faeroe Islands",4.29076211091522,4.69316418052478,4.8932316181608,4.37787466725236,4.47805450848938,5.67466863121064,4.56731691310425,4.95239810450934,5.72049026602754,5.21308233505439,5.68526424484318,5.36731605372322,4.63178674250969,5.46753670351362,4.34829412758762,5.42261213127756,5.86613757376964,4.90773231916837,3.92878384637776,4.49144892858058,4.45775425783909,4.8807914198925,4.71602088822146,4.74959886125454,4.89936705022879
238,"FLK","Falkland Islands",6.0747122557279,7.46408590387886,5.78276818930186,6.931445591266,6.34836566898933,6.42677082182464,6.6973701927796,7.1315699879933,7.66409040257298,8.14377483281205,8.42333200162619,8.19167049289403,8.09115785472833,8.32757749938855,7.24800722358067,7.3273641215186,7.52247536514734,7.04421232336914,6.37343461837529,6.90029007939107,7.20578434726256,6.9996843720893,7.80159375035263,7.13556345720469,10.8890316494886
